vel_sound,rho,alpha,mach,rpm,cp,ct,flap
337.67933,1.042705,6.2273333,0.15031,215,0.02275,0.53985,16.313
331.526,1.264045,15.219333,0.16699,2199.8,0.93905,1.25535,18.653
333.742,1.061065,12.959333,0.13107,4812.2,0.51095,1.22635,10.379
343.094,0.877405,13.023333,0.09707,4682.6,1.32325,0.48785,21.841
328.57,0.937765,18.126,0.07663,1637.4,0.73445,0.76365,2.277
337.08467,0.932515,12.672667,0.05905,4137.8,1.47515,1.19905,23.963
331.50733,1.067725,2.6353333,0.19631,2908.6,0.38045,0.16085,14.639
329.106,1.206565,6.3806667,0.19829,1661,0.17545,0.63945,19.163
330.55133,1.238305,3.67,0.17039,1745.8,1.44415,0.36125,23.817
342.83133,1.160215,8.3566667,0.06359,234.6,1.11005,0.82595,0.033
330.98867,1.023385,6.982,0.23337,4674.2,0.51825,0.95685,14.403
326.47267,1.003225,17.296667,0.16861,4885,1.05755,0.51625,23.201
330.71533,1.057525,16.832667,0.13711,4605.8,1.39315,0.93565,22.647
326.68333,0.868075,8.442,0.08201,1440.6,0.44435,1.06115,28.035
337.03133,0.998755,6.1673333,0.15393,93.8,0.09455,0.01475,17.463
343.71267,0.922555,12.607333,0.16449,5424.2,0.63305,1.47805,27.075
325.14867,1.157875,11.654,0.04203,4647.8,0.25225,0.38005,15.263
327.238,0.888865,19.428667,0.27199,1651,0.58915,0.86075,14.081
329.482,1.052515,18.003333,0.26823,3340.6,0.82495,0.20195,10.405
343.78733,1.288495,6.73,0.05607,262.6,0.62815,1.13215,13.061
339.31,1.229245,4.742,0.17877,4435,1.18925,1.27165,16.581
325.95533,1.059655,11.454,0.07761,55.4,0.78255,1.25635,22.719
332.726,0.892465,9.1326667,0.09715,5407.8,1.40235,0.15565,5.003
340.162,0.902695,15.819333,0.11461,5252.6,0.01035,0.24255,1.977
331.646,1.037545,19.494,0.03745,5245.8,0.14125,1.17555,24.291
330.64733,1.127995,18.612667,0.20859,2202.6,0.08915,0.75225,7.843
341.15933,1.007545,6.066,0.17479,4262.6,0.11195,0.44115,23.495
339.33267,0.903295,18.114,0.08419,3764.2,0.09355,1.10795,27.197
342.66867,0.937525,4.1606667,0.06039,5723,0.41995,0.37305,20.767
329.39267,1.216495,7.9433333,0.03343,2224.2,1.14095,1.38095,26.945
334.19133,1.236715,10.507333,0.03699,3658.2,0.57885,0.49865,19.807
329.398,0.927235,0.84066667,0.20479,4878.6,0.45625,0.29965,2.693
338.074,1.057555,18.780667,0.09515,276.2,1.41565,0.80145,16.811
330.394,1.195735,16.755333,0.18909,2912.6,1.36255,0.95375,19.567
327.50733,1.169155,1.0886667,0.10229,1832.6,0.51355,0.84585,22.297
331.25133,1.087915,17.411333,0.06695,22.6,1.36565,1.26085,0.781
342.99667,1.029415,7.9646667,0.09849,531.8,0.18585,1.44285,7.735
325.37133,0.958825,9.2446667,0.00579,4929,1.38315,0.38845,11.247
333.24467,1.283965,7.2726667,0.25521,4853.8,0.41975,0.69695,11.505
327.36467,1.126765,14.092667,0.23577,4554.2,0.72005,0.00395,25.225
343.28067,1.004755,5.81,0.08775,469.8,1.21495,0.47945,21.415
331.54867,0.995545,0.35133333,0.00177,67.4,0.02265,1.49725,23.405
343.61,1.268035,9.3646667,0.04743,5997.4,0.83565,1.09005,0.889
330.898,1.193365,14.559333,0.03807,4339.4,0.50425,0.22285,13.181
338.39133,0.899215,14.420667,0.03143,1907,0.73245,1.46555,22.741
343.66067,1.048645,1.622,0.00453,2202.2,0.02115,0.51715,2.725
334.23,1.135495,8.0633333,0.24899,5105,1.13635,0.93075,27.363
334.32467,1.170205,2.3913333,0.29231,1546.6,0.73645,1.17155,0.847
337.71133,1.238455,7.6006667,0.29865,1378.2,0.40165,0.46125,20.253
331.51533,1.113415,17.618,0.07767,421.4,0.23855,0.70485,1.519
331.47267,1.069975,14.500667,0.24617,1329.4,0.79665,0.04425,21.835
329.21667,1.019965,16.998,0.02639,2259,0.65355,0.61325,15.539
332.47533,0.995755,3.0566667,0.22495,5003,0.94575,0.11835,7.541
341.45933,1.261765,19.57,0.21673,1340.2,0.17345,0.37015,5.521
334.89267,0.949285,7.3286667,0.08987,2100.6,0.68685,0.31485,3.055
340.522,1.218355,8.7526667,0.04023,1729.4,0.25335,1.16325,22.915
326.18467,1.292005,9.4646667,0.08237,4625.4,0.89175,0.83745,18.013
332.67133,1.049485,7.8393333,0.21713,4999,0.54345,1.39215,28.823
344.77933,0.968005,7.8606667,0.07099,26.2,1.26585,0.62665,25.487
344.042,0.994765,15.908667,0.21993,2914.2,1.05245,0.66215,16.671
336.20333,1.273585,0.15133333,0.28889,319.4,0.13555,0.73635,17.835
343.162,1.113865,9.514,0.14101,3447.4,1.01075,0.10785,7.283
340.758,1.207615,12.683333,0.03635,5346.2,0.60185,1.30365,19.075
334.63,1.165945,7.158,0.12567,2959.4,0.68335,0.88545,1.403
327.17667,1.222195,15.220667,0.27661,5109.4,1.22385,0.20175,26.145
341.93533,1.007185,13.722,0.28953,2572.2,0.75105,0.00025,10.929
330.75,0.893095,13.883333,0.08655,4563.4,0.72325,0.60175,0.045
325.41533,1.184275,9.0353333,0.18847,4179.8,0.88865,0.39585,7.059
333.39133,1.079035,12.584667,0.23981,642.6,0.33435,1.23595,12.799
334.386,0.865735,11.483333,0.03555,2646.6,0.13065,0.33835,28.489
325.038,0.923935,5.3126667,0.21455,2177,1.07865,0.79235,24.177
343.94067,1.231615,8.3433333,0.16859,1265.8,0.55835,0.09925,28.301
330.07,1.109755,4.6526667,0.26257,705.8,0.74235,0.31775,19.171
341.862,1.168885,11.298,0.27989,3094.2,0.05625,0.70255,12.097
333.39267,1.112455,3.734,0.29011,4711.8,1.33405,1.46045,17.483
335.17267,1.284985,9.3753333,0.14273,458.2,0.44865,0.21525,0.993
329.15933,1.135555,3.618,0.18127,2957.8,0.18365,0.16935,27.791
334.566,1.067845,3.554,0.26661,635.8,0.68385,0.71875,13.349
337.80333,1.031935,3.3046667,0.11599,435.4,1.24775,1.20015,25.433
342.60467,1.003465,5.6406667,0.14511,3417,0.98205,0.59455,21.259
327.634,1.253485,18.606,0.29327,4717.4,0.15765,1.12435,2.319
326.70867,1.275715,3.038,0.11483,1519.8,1.45015,0.87175,15.897
339.50867,0.860095,16.63,0.17189,4502.6,0.82525,0.25775,20.121
336.66333,1.224595,7.39,0.22269,1245.4,0.73085,0.59025,21.627
331.39667,1.048735,17.478,0.17443,5645.8,1.06305,0.37995,3.123
336.142,1.217485,12.059333,0.02663,515.4,1.32735,0.99155,5.015
325.53133,1.240555,9.0953333,0.24539,5493,1.06375,1.00465,1.441
341.49133,1.083235,10.79,0.06311,3289,1.29375,1.38715,1.105
335.82867,1.289905,14.351333,0.10201,980.6,0.37995,0.58585,28.441
325.446,1.230445,7.066,0.03233,5742.2,1.38795,0.55765,27.657
338.59533,0.994225,18.244667,0.02919,503.4,0.78965,0.88285,10.163
326.44867,0.977935,3.1926667,0.28187,2247,0.89245,1.05305,17.005
340.282,1.234105,16.788667,0.16147,4867.4,1.34695,0.60285,2.081
342.33667,0.916315,4.734,0.01381,1128.2,1.40155,0.56355,29.743
338.038,0.943135,2.2313333,0.16345,1573.4,0.82165,0.99695,20.591
341.29533,1.257985,15.47,0.01011,3543.8,1.05495,0.81175,6.661
334.36067,1.013035,19.639333,0.06989,2903.8,0.56405,0.41785,0.665
326.06733,0.964705,7.5993333,0.07659,4565.8,1.48575,0.15985,22.075
331.79933,1.295215,18.002,0.02711,4173.4,1.36585,0.82175,17.101
341.014,1.218805,15.518,0.04097,627.8,1.28675,1.18605,29.061
326.974,1.246165,18.747333,0.27227,3490.6,1.29845,0.29885,29.785
327.42067,0.940345,8.4473333,0.09143,1705.8,0.31275,0.84475,21.063
344.818,0.900025,14.118,0.28421,1268.6,1.20505,0.10375,24.877
325.44733,1.152685,1.4246667,0.14855,5769.4,1.43185,0.84765,5.639
343.43267,1.261285,18.548667,0.22933,2213.4,0.44505,0.02195,10.917
343.466,0.888505,2.8993333,0.05511,4770.6,1.28825,0.84265,19.125
339.09533,1.098415,9.1726667,0.28711,2687.8,1.17255,0.13935,22.747
333.59533,1.144675,4.9713333,0.21479,520.6,1.04305,0.97785,29.805
334.47267,1.212205,5.0353333,0.02593,5746.2,1.45805,1.37025,19.081
341.28467,1.114945,15.298,0.01293,1276.2,0.56545,0.98495,28.659
339.44733,0.896425,12.108667,0.12173,3073,1.21905,1.00805,12.055
333.81533,1.291135,4.502,0.12989,4122.6,1.02105,0.22125,28.669
328.874,0.929335,4.53,0.01221,1141.8,0.55905,1.03025,13.641
337.75933,1.043725,8.09,0.11889,683,1.39805,1.14115,16.975
331.93533,1.151845,14.594,0.23787,573.4,1.17175,0.89435,24.733
340.898,0.955615,12.363333,0.01299,4103.4,1.19845,1.47055,10.977
325.778,0.971965,2.814,0.09459,2546.2,0.39655,0.38675,11.995
337.22867,0.903655,12.947333,0.21287,5035.8,1.49315,0.29855,4.627
326.326,0.935305,0.758,0.24793,1568.6,0.49565,0.10705,7.037
341.29933,1.296235,1.7726667,0.21609,1225.4,1.05295,0.68865,13.859
335.40333,1.000075,19.986,0.25479,5598.2,0.20015,0.95045,19.963
337.67267,0.864655,0.51266667,0.01013,934.6,0.33945,1.23355,17.535
337.178,0.884905,2.622,0.09065,3876.6,0.28135,1.35005,29.109
339.958,1.035505,8.002,0.13553,5208.6,0.50115,0.23555,19.967
327.218,1.007995,19.442,0.28209,3445,1.42585,0.98705,2.991
341.282,1.093705,8.782,0.26929,2071.8,0.31725,0.97595,20.131
340.698,1.220845,12.036667,0.10371,5551.4,0.47055,0.82845,0.547
342.17133,1.047265,17.480667,0.14069,2897.4,1.32295,0.73525,14.125
337.61667,1.273435,9.566,0.16255,2229.8,1.44575,0.50805,6.993
340.18067,1.038415,12.21,0.19585,3842.6,0.21845,0.07255,12.819
344.21667,1.095715,13.652667,0.13215,3289.8,1.43015,0.32595,10.997
342.56333,1.279135,19.19,0.11441,1668.6,0.35895,0.23665,2.611
342.72867,1.122925,3.666,0.25631,2272.2,0.72665,0.29415,18.037
332.37267,1.190875,5.122,0.23115,5511,0.88585,0.07465,28.979
344.298,0.866695,13.674,0.22813,229.4,0.12985,1.27875,27.125
336.026,0.918625,15.463333,0.04363,4708.2,0.45375,1.33045,19.019
328.72067,1.225285,4.8446667,0.28551,893.8,1.12215,0.45225,25.905
343.018,1.219375,13.160667,0.15735,2999,0.22065,0.83985,11.327
343.76467,0.994045,13.215333,0.05217,5887.4,1.00075,1.42805,29.273
333.98333,1.172155,16.136667,0.28611,1402.6,0.06595,1.42505,13.627
326.41,1.118095,14.795333,0.29663,5589.4,0.97085,0.22595,21.695
335.70733,1.278625,10.704667,0.25135,4418.6,1.39835,0.20005,26.545
332.486,0.902425,18.224667,0.13599,4076.6,0.48045,1.29605,25.509
337.90867,0.873325,0.22466667,0.29815,1377.4,0.02355,0.14495,2.853
331.77133,1.108105,5.086,0.18383,2493.8,1.49015,0.00675,7.425
328.618,1.224505,3.378,0.27425,2615.8,0.66195,0.82315,29.875
326.08867,1.150405,2.61,0.02437,3906.2,1.36535,1.29825,18.977
333.37267,1.037065,9.95,0.19027,3175.8,0.64705,1.37175,1.347
334.506,1.202035,4.9566667,0.27875,2906.2,1.31465,0.58465,7.391
337.082,1.043545,16.444667,0.21551,1564.2,0.06845,0.19545,17.067
326.702,1.116205,7.7913333,0.13871,3250.2,0.18595,0.17715,3.361
325.84733,0.991165,13.732667,0.29395,2972.6,1.07785,0.24965,10.625
332.71533,1.199305,13.072667,0.29751,5479.4,1.27365,1.25115,21.009
337.80733,1.178005,7.4473333,0.18201,2043.8,1.29365,0.18575,14.967
339.23133,1.280725,10.855333,0.18357,988.2,0.82265,0.31245,28.525
327.47,1.206685,1.2353333,0.26057,4928.2,0.32935,0.25725,13.471
328.29533,1.202455,18.094,0.21539,3449.4,0.14475,0.42345,4.465
330.52333,1.048795,17.526,0.00365,1075.4,0.29365,0.80975,18.709
330.23,1.066495,8.178,0.25073,3966.6,0.23705,0.68945,6.027
342.29667,0.903955,1.0326667,0.13447,1590.6,0.45355,0.53135,25.913
330.20867,1.245655,5.0713333,0.23949,4475,0.43865,1.45045,3.547
338.05533,1.107595,12.45,0.24073,5900.6,0.62285,1.02155,26.819
330.50067,0.980695,17.563333,0.23559,4175.4,0.31605,0.70675,28.787
338.958,1.226515,7.658,0.05721,3083.8,0.44525,0.20595,16.681
330.43,1.073905,2.6526667,0.19485,5842.6,0.39965,0.51975,12.383
338.94733,0.931615,6.426,0.08627,3738.6,0.38575,0.52695,15.199
327.446,1.037455,0.73133333,0.14535,4282.2,0.41205,1.20115,28.175
333.80867,1.234765,12.792667,0.13535,4976.2,1.27255,0.07445,16.213
325.76467,1.136035,4.882,0.12855,5926.6,1.38715,0.93785,2.109
330.03667,1.136245,3.1886667,0.18275,4689.4,0.29175,0.43445,13.839
342.94867,1.181185,1.6993333,0.03857,2219,1.01955,0.76795,11.237
330.53133,0.873685,7.1273333,0.12117,2965.4,0.75335,1.18785,11.703
342.72467,0.886045,19.858,0.28145,5756.2,0.06665,0.36655,4.103
328.138,1.062055,19.247333,0.06561,477.4,1.07755,1.05365,25.631
339.474,1.242385,18.091333,0.05427,1032.6,0.63755,0.87945,27.275
329.11667,1.219315,18.899333,0.05133,1179.4,0.22795,0.64285,10.375
326.622,1.251745,14.427333,0.07829,656.2,0.30565,1.00735,26.603
330.31267,1.156015,18.926,0.24731,3221.8,0.58075,0.96765,29.129
331.53,1.140565,11.526,0.07425,4317.8,0.55105,0.90345,17.685
329.798,0.951925,5.958,0.22825,4277,0.09515,1.20685,16.259
331.70333,0.924535,16.288667,0.08695,5145,0.18085,0.99515,15.713
325.72867,1.252765,1.9633333,0.10875,5425.8,1.26775,1.19605,22.993
333.56867,1.101205,17.212667,0.07057,1787,0.89715,0.79275,25.437
339.37267,0.874675,15.484667,0.17777,4048.6,1.24505,1.18265,4.431
343.17533,1.100425,6.934,0.16031,1264.6,0.77755,1.19695,10.867
337.886,0.986485,5.1046667,0.03259,75.4,0.31345,0.19605,14.471
327.22867,0.945505,0.040666667,0.19627,4597,0.75535,0.49225,13.723
327.41533,1.176115,7.9113333,0.07367,209,0.56565,1.03555,10.489
336.522,1.171075,16.956667,0.09063,4561,0.24665,0.68105,19.189
341.10467,0.936655,15.055333,0.27585,5065.8,0.95445,1.20155,15.525
335.05667,1.145455,8.9473333,0.29943,4066.6,0.01515,0.58775,2.779
332.09667,0.980935,17.79,0.03159,2633.8,0.72345,1.39245,1.927
344.54733,0.865795,5.0313333,0.01119,399.4,1.13965,1.37985,23.287
341.65533,1.243075,2.9953333,0.06349,5874.6,0.01725,0.69165,26.333
327.886,1.242865,17.780667,0.07237,3153.4,0.16185,0.50065,1.019
342.778,0.879205,8.4966667,0.15673,4347,0.42255,1.27395,29.843
341.91667,1.259305,18.026,0.22373,2278.2,1.16245,1.01605,1.117
334.47533,1.067815,11.059333,0.07847,3803,0.26215,0.31535,4.533
333.61533,0.949555,0.38866667,0.24261,709.8,1.46495,0.66015,8.399
329.178,0.871405,1.9126667,0.13731,3650.6,1.38225,0.64415,23.327
328.76467,0.992275,12.834,0.06549,374.2,0.60865,0.37485,8.217
342.21267,1.074175,14.819333,0.11605,2447.8,0.89735,1.42445,25.017
332.97267,0.901255,5.9646667,0.26517,5731,0.35835,1.16335,6.559
339.61533,1.263475,10.102,0.28357,2654.6,1.41415,1.11865,3.809
335.22333,1.221775,6.1113333,0.21763,2955.8,1.10915,0.13415,19.173
334.458,1.195555,16.042,0.11519,707,0.37075,1.48115,11.873
326.822,1.250365,9.5593333,0.07457,1993.4,0.98095,1.09485,14.229
341.166,1.027585,15.976667,0.06699,4809,0.48345,0.33145,10.551
335.46333,1.153255,7.9846667,0.10773,182.6,0.39375,0.38645,22.645
341.206,1.104685,13.831333,0.08475,4793.8,0.74135,0.28545,1.543
340.14733,1.137955,16.360667,0.26773,4656.2,0.74775,1.05665,27.975
325.142,1.027735,13.252667,0.00943,779.4,1.42075,1.31315,25.627
331.554,1.284895,18.264667,0.10813,2450.6,0.91755,1.35315,5.251
339.686,1.205995,8.0046667,0.14885,761,0.17465,0.30395,13.557
325.88067,1.186855,18.355333,0.23095,762.2,0.57045,0.93055,15.109
330.94733,1.231075,5.7366667,0.27779,2200.2,1.38845,0.14935,0.913
326.538,1.094245,7.6806667,0.20445,1637,1.28275,1.18145,28.453
331.766,1.139935,10.972667,0.03667,4456.6,1.24245,0.55215,29.545
330.22733,1.118155,0.138,0.28543,851.8,0.84435,0.22375,4.671
339.39133,1.044595,15.844667,0.25749,527,0.22055,0.67005,15.927
341.02067,1.045585,5.8393333,0.25179,4071,0.36105,0.04315,10.377
325.27267,1.090225,7.058,0.11861,1351.4,1.34565,0.92335,14.953
334.01533,1.091905,14.888667,0.28225,1446.6,0.76705,0.59435,3.011
325.64333,1.172635,3.0086667,0.21997,2878.6,0.53005,1.16685,23.955
331.82067,1.188535,15.455333,0.21879,1013.8,0.81985,0.90805,18.837
344.47533,1.231735,16.772667,0.11911,5677.4,1.32475,0.23195,2.001
327.49933,0.892495,13.376667,0.10249,519.8,1.25885,0.86265,9.827
336.28467,0.955675,4.8006667,0.11323,3562.6,0.13495,1.23855,15.541
332.482,0.961255,15.431333,0.11137,682.2,1.36755,0.70955,1.435
325.40467,1.199605,14.775333,0.16525,413,0.10085,0.74495,13.503
340.84467,0.913915,6.574,0.16549,477,0.06975,0.75745,20.133
338.74333,0.933865,17.707333,0.06583,2017.8,0.30335,0.42275,28.885
331.63533,0.986455,6.0193333,0.22189,238.2,1.10985,0.02145,22.499
343.15,0.970045,13.778,0.17681,884.2,1.32955,0.57095,14.797
326.46333,1.106695,2.7473333,0.10809,2643.8,0.47415,1.40935,23.329
336.294,1.130125,12.559333,0.00521,492.6,0.29915,0.11155,1.957
327.00867,1.008805,12.934,0.29855,1842.2,0.50965,0.01095,20.491
326.37533,0.939805,8.362,0.23901,2707,0.46295,0.58545,2.567
336.82733,0.914335,9.998,0.09077,1369.4,0.42795,0.49505,1.577
329.81667,0.922465,9.2793333,0.06995,4909.8,0.90515,0.84365,10.639
329.12867,0.892645,0.72733333,0.21343,2826.6,0.10535,0.30775,19.521
326.51267,1.107925,13.832667,0.20491,4358.6,0.88145,1.07745,5.411
342.34067,0.945325,9.8233333,0.09601,2598.2,0.61185,0.53945,17.317
327.32867,1.220935,14.208667,0.21919,1007,0.87215,0.07295,16.757
330.44867,1.248535,1.7646667,0.22767,136.6,1.02555,0.44335,0.133
331.458,0.886855,1.8233333,0.16857,4476.2,0.70375,0.18635,29.033
331.898,0.965905,0.78466667,0.01687,4100.6,0.84425,1.06845,16.515
334.674,1.247215,0.43933333,0.11329,1179.8,0.28305,1.49445,9.377
340.64733,1.071655,2.9366667,0.05115,5550.2,0.02675,0.67925,28.537
331.682,1.278655,6.642,0.13409,4857,0.10785,1.03825,18.599
330.95933,0.959485,4.0473333,0.09061,4270.2,1.25145,0.06205,12.891
336.29,1.151335,8.1606667,0.18157,1570.2,1.26205,0.49375,18.107
342.70467,0.966265,3.3633333,0.07331,5855.8,0.49645,0.38205,9.855
337.73667,1.085815,18.212667,0.11557,417,0.37845,0.75085,12.523
334.33933,0.940555,15.623333,0.14249,1512.6,0.28025,0.80555,17.501
342.17667,1.020505,0.17266667,0.22859,5777.8,1.05105,1.11975,1.253
330.354,1.151965,7.3393333,0.28829,3575.8,1.40105,1.25655,12.043
338.522,1.285465,16.544667,0.06817,227.4,0.34075,0.94165,1.123
328.54467,1.056805,0.05,0.25145,594.2,1.29385,1.28175,9.943
341.85267,0.889435,8.9633333,0.06467,1321.4,0.58465,1.34215,13.619
335.90733,0.992665,11.316667,0.07001,3542.2,0.16485,1.15755,14.523
327.64067,0.869275,5.074,0.26839,589.8,1.42645,0.26475,6.951
330.64867,1.008595,14.524667,0.02517,3300.6,0.04985,0.90915,25.787
330.19,1.277185,10.047333,0.17757,5995.8,0.77655,0.34095,11.829
336.946,1.238785,17.475333,0.13207,4101,1.22395,0.40325,0.567
342.11133,1.227055,17.624667,0.26265,5689.4,0.81745,0.91575,27.323
344.426,1.018495,2.902,0.01671,5062.2,0.29355,0.26615,13.415
340.29267,1.257595,15.995333,0.05671,1346.2,0.20515,0.88795,0.921
329.30467,1.114825,14.355333,0.18321,4989.4,0.59965,0.58345,3.095
337.32333,1.023415,15.299333,0.01111,3320.6,0.73325,1.18025,15.823
326.22067,1.048855,14.091333,0.17245,4861,0.45415,0.61255,26.629
336.41267,1.192105,5.734,0.15469,363.4,0.66145,0.62175,28.931
339.71,1.048615,6.7326667,0.19943,2031.8,0.49755,0.91995,28.241
343.87,1.105735,0.78866667,0.27905,4953.8,0.31105,0.45255,12.773
327.26467,0.909595,0.70066667,0.18191,1851.4,1.07935,0.09115,13.671
331.522,1.192525,9.8846667,0.13843,434.2,0.03915,0.51585,16.507
331.958,0.979045,16.039333,0.23447,3126.6,1.43965,0.16655,7.109
331.154,1.112815,7.5126667,0.28007,5382.6,0.57645,0.98375,10.777
339.24733,1.104625,13.107333,0.14397,4175,0.10095,1.49675,26.543
339.338,0.950785,16.156667,0.10807,4634.2,0.44375,1.00795,26.217
331.79,1.290505,13.566,0.07641,4739,0.77685,0.94945,14.135
339.75667,0.936085,14.714,0.01371,726.2,0.64325,0.75175,21.355
344.13533,0.969325,17.294,0.28335,143.8,1.09005,0.22865,19.373
334.30333,1.228045,4.9726667,0.02831,5872.2,0.26825,1.47665,25.659
341.19133,0.921685,16.078,0.01069,3367,0.61255,0.82385,20.075
335.49533,1.086445,7.4553333,0.01115,4648.6,0.83415,0.42935,12.265
326.94467,1.240525,6.5193333,0.24121,558.2,0.28225,1.14185,7.369
332.58333,1.224535,13.675333,0.28319,647.8,0.52015,1.31465,19.157
329.994,1.279225,18.014,0.19837,95.8,1.38875,1.17785,0.661
341.65133,1.155925,9.674,0.12241,4937.4,1.40685,1.02465,21.151
341.506,0.871585,5.55,0.17807,4899.4,0.41315,0.60155,9.191
342.954,0.922885,18.562,0.02933,1492.6,0.52885,0.73995,29.387
335.36067,0.953245,11.880667,0.20999,1833.8,0.51465,0.71255,25.485
325.16867,1.067155,13.956667,0.21325,2466.6,1.01435,0.64105,12.581
330.38733,1.079095,5.722,0.04623,4143.4,1.17985,0.44495,17.935
340.21133,1.005565,19.452667,0.18735,4225.8,1.04175,0.12325,20.069
332.00333,0.875395,1.3486667,0.21509,5206.2,0.08875,0.64185,4.309
328.226,1.196545,0.13133333,0.09903,2419.8,1.19595,0.62265,12.735
329.29533,1.076215,16.658,0.19907,4955.8,0.32295,0.03385,11.933
334.578,1.240645,2.0286667,0.27977,2977.8,0.10565,1.24355,13.927
343.33933,1.107355,19.692667,0.03763,3167.4,1.44235,0.48265,2.701
330.98733,1.095925,16.307333,0.13695,2537,0.04015,0.56495,1.515
343.51267,1.197115,18.166,0.20375,5422.6,0.98865,0.66195,23.767
325.31667,0.989215,8.0326667,0.19359,1925.8,0.16795,0.27795,16.749
341.018,1.165585,8.07,0.26341,4165.4,1.04345,0.17315,27.279
331.41133,1.159525,10.780667,0.18263,3384.2,0.26785,0.42665,21.323
333.378,1.270855,4.7046667,0.18183,566.6,0.83985,1.25825,26.125
329.64867,0.964765,19.03,0.00313,539.4,0.87785,0.64815,6.943
329.71933,1.297855,6.518,0.05759,965,0.69095,1.07425,2.671
338.18733,0.941005,9.21,0.06337,2389.8,1.16665,0.08295,20.545
332.76467,1.153465,15.840667,0.06915,1667.4,0.51925,0.75975,4.011
344.82067,1.277515,0.278,0.28885,3151.4,0.79125,0.63885,27.643
328.946,1.111615,16.654,0.06365,5895.4,1.19515,0.00795,9.575
344.93,1.092415,6.8113333,0.19547,5590.6,1.15935,0.22055,24.517
326.75267,1.105465,17.180667,0.27665,2525,0.24825,0.27745,7.985
339.91133,1.263775,11.786,0.08017,4590.2,1.19135,0.95115,26.971
337.74333,1.078675,18.436667,0.20235,4392.6,0.04605,0.37925,13.383
333.88467,0.961705,16.667333,0.17403,3419.8,1.19115,0.82895,20.085
342.05533,1.128985,0.72333333,0.15525,3109,1.23335,1.16075,28.587
326.90733,0.986845,8.69,0.12305,1799.4,1.15685,0.43755,18.199
336.18867,1.082575,13.812667,0.28131,1728.6,0.66905,0.69175,9.381
325.062,1.064785,3.9673333,0.19601,2002.6,0.72165,0.37745,4.735
341.35267,1.208605,18.511333,0.03731,1058.6,0.55055,0.29955,28.743
335.72867,1.259065,4.1806667,0.17243,2545,0.43845,0.26155,17.725
333.56333,1.242025,16.774,0.26925,2673.4,0.36735,1.29745,9.985
327.65933,1.275925,18.248667,0.16503,5337,0.70355,0.01575,17.631
331.94333,0.952615,2.5273333,0.19867,866.2,1.16965,0.24835,25.769
341.16733,0.988165,5.5313333,0.17833,3037,1.29775,0.32705,11.353
333.60067,1.119115,5.4886667,0.16063,5790.2,0.58615,0.80755,8.097
325.994,1.118635,3.6646667,0.05281,4871.8,1.30805,0.37445,20.455
328.65267,1.220755,0.79133333,0.24663,2482.6,0.82835,1.25375,14.375
326.22467,0.859975,5.2326667,0.29257,2988.6,0.88995,1.15435,28.009
335.57267,1.240285,15.080667,0.04415,3237,0.51055,0.15655,16.707
337.67,1.185415,18.239333,0.15195,5787,0.84865,1.27485,11.705
329.914,1.112935,4.5806667,0.22943,1856.6,0.06095,0.70305,12.953
326.562,1.225135,11.331333,0.06665,1906.6,1.07875,0.38595,1.709
341.68867,1.047955,6.3473333,0.18785,444.6,0.34325,0.68575,21.187
335.78333,1.239265,1.674,0.27919,2964.2,1.39955,0.06845,14.803
332.20333,0.995875,2.5433333,0.03155,862.6,1.13765,1.32935,7.983
328.04733,1.197745,4.9406667,0.13475,1423.8,0.76505,0.24415,2.479
340.70733,1.166155,7.6713333,0.02509,445.8,0.45525,0.81255,15.117
330.86867,1.120705,12.974,0.24005,4256.2,0.06015,1.33945,5.289
342.29,1.270045,14.51,0.27323,5202.6,0.75145,0.86805,18.231
343.03133,1.286245,12.215333,0.22199,735.8,0.04865,0.48995,3.211
343.90867,1.012825,15.794,0.25059,673.8,1.24885,1.27195,28.881
325.16067,1.055485,5.7326667,0.02145,2702.6,0.34585,1.40555,7.445
340.44867,1.275655,6.598,0.08897,1285.4,1.02045,0.79905,15.151
327.442,1.104295,5.8766667,0.24665,5198.6,1.48095,0.72195,19.581
334.92867,1.103425,4.154,0.20287,1970.2,0.46345,0.89175,11.509
343.18067,1.137565,9.122,0.17093,144.2,1.01255,0.12885,8.653
331.99,1.238725,14.498,0.15869,3565.8,0.42885,0.87835,0.447
335.74467,1.017655,14.123333,0.04037,724.2,0.88605,1.10265,19.237
332.08467,1.278565,2.7846667,0.17067,5426.2,0.43445,0.96745,3.203
327.56733,1.102045,0.414,0.17413,513,0.12275,0.28145,0.083
343.84733,0.928075,14.759333,0.16141,3699.8,0.00875,1.44545,0.101
339.84733,1.000705,19.748667,0.28865,4783.4,0.18125,0.61535,19.939
336.33533,1.176835,12.782,0.23043,1305,0.51805,0.76995,19.213
335.87,0.890905,1.9953333,0.06669,2234.6,0.94045,1.31745,14.847
332.87133,1.058995,9.15,0.20909,3708.2,1.05685,0.60995,18.865
335.84333,1.043785,6.09,0.05331,79,1.07985,0.06725,20.765
333.00067,0.915235,1.1206667,0.17345,493,0.77335,0.97715,22.983
329.58467,1.299145,1.126,0.28267,759.8,0.22805,0.14855,12.931
344.454,1.167475,14.344667,0.25691,368.6,1.05265,0.39675,18.991
333.126,1.163155,11.755333,0.29403,1739.4,0.63265,1.00905,15.373
340.74333,0.854755,3.4513333,0.12767,4432.2,1.19065,0.53925,21.115
329.174,0.864325,5.1646667,0.14279,3887.8,0.91665,1.18655,22.805
