alt,alpha,mach,rpm,cp,ct,
2128.7609,6.5688261,0.011393478,5416.8261,0.38843478,0.29766304,
2331.9783,12.547174,0.10310217,5706.6522,0.38753043,0.14790217,
1877.0217,1.4779565,0.1913413,1050.6522,0.099704348,0.40566304,
1312.8913,15.131348,0.067728261,5376.1304,0.19966957,0.38577174,
2853.3261,10.950652,0.097154348,4882.3043,0.32554783,0.20427174,
1329.1957,17.343,0.099606522,5227.4348,0.24965217,0.071163043,
213.84783,9.1224783,0.25706739,4589.3478,0.015217391,0.37918478,
517.5,9.6984783,0.013363043,2005.6957,0.23521739,0.28588043,
2090.8043,12.863348,0.036358696,1703.087,0.46238261,0.32368478,
1490.2826,13.899522,0.17501087,594.13043,0.36245217,0.14883696,
2253.7174,11.186217,0.18528913,5675.087,0.026834783,0.27701087,
1691.2826,12.433696,0.27150652,340.30435,0.54481739,0.39548913,
2656.1087,10.304217,0.16791522,64.565217,0.7348,0.082532609,
242.80435,1.6571739,0.19513696,416.21739,0.44593043,0.098771739,
2856.3261,14.683696,0.21184565,1459.6957,0.008504348,0.39233696,
462.97826,0.096652174,0.10848913,5951.3478,0.015982609,0.31742391,
137.28261,12.204391,0.25188913,3649.9565,0.51890435,0.049076087,
439.23913,4.7492609,0.26248043,161.08696,0.093478261,0.26638043,
1844.9348,16.490739,0.10825435,282.13043,0.18892174,0.07048913,
1124.1522,3.047087,0.006463044,5606.2174,0.070521739,0.37953261,
2824.5,12.062739,0.01215,3992.2174,0.11998261,0.31446739,
2299.7609,15.458478,0.13757609,5760.913,0.2014087,0.092771739,
1508.1522,8.4588261,0.004480435,2559.7826,0.023495652,0.1036413,
1726.6304,10.698652,0.25293261,553.17391,0.70366957,0.40281522,
273.97826,3.1981304,0.26205,3108.6522,0.35083478,0.35975,
2733.3261,4.9253478,0.29593696,462.65217,0.37532174,0.4696413,
248.28261,7.2074348,0.07091087,3973.9565,0.60109565,0.28931522,
2488.6304,11.585348,0.071380435,2061.7826,0.14902609,0.11238043,
2607.4565,6.7245652,0.18097174,3780.6522,0.58276522,0.34088043,
2139.8478,7.1542174,0.10439348,3171,0.45361739,0.21216304,
2126.1522,8.5441304,0.17477609,4250.4783,0.1934087,0.19711957,
746.02174,14.643783,0.18120652,1685.087,0.36850435,0.31016304,
2821.2391,10.07413,0.21883696,4527.2609,0.36269565,0.055554348,
2799.7174,6.7026522,0.2597413,595.69565,0.71306087,0.062684783,
2618.2826,8.5159565,0.16187609,2979,0.07573913,0.41742391,
959.80435,14.303348,0.073728261,4570.3043,0.52833043,0.31720652,
2089.8913,13.367348,0.25795435,5104.5652,0.002208696,0.16275,
1600.3696,2.7144783,0.048163043,2166.913,0.058486957,0.20327174,
2375.8043,16.06187,0.20009348,1369.9565,0.19330435,0.27979348,
2583.4565,8.8728261,0.010897826,4184.2174,0.15097391,0.049054348,
160.76087,2.7700435,0.042567391,1075.6957,0.59048696,0.057771739,
2464.2391,10.171957,0.1431587,5305.6957,0.42266087,0.039967391,
662.02174,3.9697826,0.087123913,3939.5217,0.58273043,0.46972826,
1668.1957,11.21987,0.066906522,1006.8261,0.083565217,0.32922826,
2530.8913,0.693,0.27347609,594.91304,0.70593043,0.12648913,
2051.413,9.8103913,0.2049587,5988.1304,0.080226087,0.3968587,
31.23913,0.387,0.21268043,1292.2174,0.44812174,0.019097826,
2781.8478,13.069174,0.29863696,1756.3043,0.28676522,0.44611957,
395.02174,12.008739,0.16991087,39.26087,0.55786087,0.21018478,
2483.0217,13.640478,0.095393478,794.47826,0.19925217,0.48566304,
768.45652,7.5251739,0.080967391,4632.913,0.30996522,0.16246739,
627.97826,15.501522,0.16569783,4995.2609,0.39841739,0.26868478,
1112.8043,16.597957,0.032771739,1829.087,0.013478261,0.19983696,
707.93478,17.75387,0.19903696,2355.7826,0.75744348,0.20705435,
2215.2391,3.9776087,0.1286413,2274.3913,0.24791304,0.19359783,
884.93478,12.670826,0.19418478,2826.1304,0.25977391,0.3513587,
2374.8913,15.366913,0.039958696,2372.4783,0.58853913,0.081771739,
402.06522,5.4403043,0.004154348,972.13043,0.58255652,0.30477174,
1131.7174,13.290652,0.19331087,1597.6957,0.26342609,0.39125,
498.97826,14.527957,0.26291087,4104.913,0.79466087,0.18051087,
924.19565,11.412391,0.14073261,3232.8261,0.60189565,0.21433696,
702.32609,14.091261,0.29866304,5362.3043,0.57563478,0.24201087,
2484.3261,15.831,0.14861087,1767.7826,0.008608696,0.22855435,
1965.4565,4.7766522,0.019467391,1123.1739,0.70446957,0.04448913,
1517.0217,0.27195652,0.29096739,4952.2174,0.68206957,0.12829348,
143.80435,9.4034348,0.2372413,3348.6522,0.35876522,0.19431522,
2309.413,12.578478,0.18701087,5803.6957,0.13149565,0.49668478,
2153.8043,11.300478,0.18536739,1977.2609,0.79448696,0.23661957,
1821.3261,8.5198696,0.057919565,3383.6087,0.4830087,0.30088043,
487.8913,13.721087,0.044497826,1341.5217,0.27546087,0.44616304,
2781.3261,8.7397826,0.23289783,3356.7391,0.075391304,0.41153261,
2000.413,11.191696,0.2544587,2911.9565,0.21758261,0.2623587,
798.71739,13.00187,0.25170652,4983,0.1372,0.08301087,
1421.0217,11.469522,0.037884783,2519.3478,0.10471304,0.49170652,
1851.1957,17.579348,0.15890217,5242.5652,0.09226087,0.031967391,
1346.0217,4.4917826,0.19758913,5112.3913,0.084713043,0.18840217,
1238.5435,7.6394348,0.078971739,883.43478,0.46836522,0.12779348,
2868.1957,12.163696,0.23248043,2095.6957,0.67504348,0.16794565,
501.58696,12.336652,0.28007609,5577.7826,0.41,0.085358696,
2026.8913,17.017435,0.25949348,3508.5652,0.66686957,0.26418478,
1591.2391,7.3584783,0.022780435,4128.913,0.62798261,0.32540217,
138.84783,4.1936087,0.1170587,227.08696,0.60836522,0.41046739,
2222.2826,3.7780435,0.17335435,5169,0.014104348,0.29979348,
2265.8478,10.996826,0.24975,4813.6957,0.70053913,0.45466304,
922.23913,9.8323043,0.045736957,197.6087,0.38596522,0.12755435,
1598.8043,17.858739,0.27718043,2768.7391,0.15629565,0.088771739,
1808.0217,8.735087,0.14396739,1286.2174,0.13090435,0.41320652,
1415.413,8.9933478,0.11460652,3353.3478,0.54996522,0.18459783,
552.97826,12.411783,0.20538913,1761.7826,0.57688696,0.32081522,
2506.6304,17.17787,0.089602174,3870.6522,0.63278261,0.35953261,
657.97826,7.6636957,0.29932826,1954.8261,0.28450435,0.1311413,
2714.5435,5.4113478,0.18578478,4694.7391,0.20394783,0.17907609,
2476.6304,2.6894348,0.075723913,2249.087,0.5806087,0.36275,
1111.5,13.942565,0.094584783,5062.5652,0.46356522,0.31031522,
1277.2826,17.19587,0.079258696,5358.1304,0.65810435,0.054858696,
2132.413,8.7593478,0.12541957,3885.5217,0.40398261,0.31492391,
1155.9783,3.9596087,0.21513261,369.78261,0.56050435,0.14353261,
840.71739,9.4316087,0.06401087,1073.6087,0.52627826,0.33055435,
2840.6739,15.530478,0.28075435,4593.7826,0.14603478,0.11679348,
2136.4565,5.8676087,0.26553261,5606.7391,0.70290435,0.19898913,
2953.5,2.6956957,0.2933413,2377.1739,0.31789565,0.32505435,
2594.9348,17.244391,0.13817609,4245.5217,0.37264348,0.35196739,
2497.5,5.153087,0.11881957,3154.3043,0.078626087,0.12218478,
393.58696,16.063435,0.26395435,2473.9565,0.43977391,0.20516304,
2827.8913,7.7654348,0.12369783,5325,0.57365217,0.30777174,
1708.5,11.190913,0.11201087,3997.6957,0.27111304,0.36872826,
2743.7609,12.722478,0.05681087,5674.3043,0.73733913,0.49759783,
418.1087,6.2299565,0.042723913,3205.9565,0.35434783,0.09475,
617.02174,13.103609,0.014784783,1269,0.27535652,0.13525,
1035.1957,4.725,0.099945652,1470.6522,0.67281739,0.17498913,
123.84783,1.9835217,0.083641304,3099.2609,0.29504348,0.39096739,
1743.9783,15.461609,0.16894565,3397.4348,0.63006957,0.087684783,
347.41304,5.0286522,0.14865,5406.3913,0.46641739,0.38931522,
2413.6304,7.245,0.039984783,2325.7826,0.6276,0.46998913,
2690.6739,2.5516957,0.27236739,3791.6087,0.74516522,0.29196739,
2430.9783,2.637,0.026536957,1449.2609,0.44718261,0.30657609,
1952.5435,14.806565,0.19888043,1499.3478,0.55497391,0.39946739,
21.326087,8.5519565,0.069528261,5670.6522,0.4190087,0.49772826,
1112.5435,9.387,0.07781087,969.52174,0.7196,0.29946739,
1064.1522,15.243261,0.29938043,2934.3913,0.74523478,0.091945652,
1885.1087,13.23587,0.10110652,2803.9565,0.58582609,0.41542391,
1241.5435,7.457087,0.076376087,5340.3913,0.081408696,0.29481522,
283.76087,8.2866522,0.11998043,1894.8261,0.20676522,0.2373587,
1116.1957,3.5244783,0.26515435,5031.7826,0.52363478,0.14144565,
725.67391,9.1279565,0.068119565,5248.8261,0.076713043,0.29211957,
2436.1957,1.8536087,0.28342826,1236.3913,0.35563478,0.37116304,
2631.587,5.3526522,0.21470217,2640.913,0.52415652,0.11996739,
1148.5435,1.1328261,0.072463043,5252.7391,0.5913913,0.001576087,
1877.1522,2.6064783,0.2655587,364.30435,0.22822609,0.43590217,
2142.0652,6.5594348,0.02291087,997.17391,0.13271304,0.46566304,
996.45652,14.706391,0.19582826,4379.8696,0.79528696,0.027532609,
1373.9348,8.8876957,0.19110652,1489.1739,0.40704348,0.31598913,
2691.4565,3.2083043,0.28894565,5052.1304,0.41017391,0.16375,
2458.7609,5.8151739,0.25268478,671.86957,0.45215652,0.32753261,
2101.7609,1.4920435,0.023328261,4854.3913,0.60843478,0.39468478,
2474.6739,16.52987,0.14906739,5573.8696,0.34071304,0.09525,
1345.1087,16.44613,0.22662391,4158.3913,0.67473043,0.41498913,
1539.587,2.3724783,0.13558043,3513,0.62318261,0.1456413,
2477.6739,10.508478,0.10601087,1128.1304,0.7118087,0.28238043,
2269.2391,3.7083913,0.064545652,735,0.79166957,0.010097826,
249.71739,2.0132609,0.017080435,985.17391,0.15229565,0.14329348,
1346.8043,0.5756087,0.024567391,3030.3913,0.3257913,0.16270652,
2241.9783,4.4972609,0.22665,4927.9565,0.20944348,0.47007609,
2301.0652,14.875435,0.26377174,4183.9565,0.37963478,0.43218478,
1953.4565,16.661348,0.034258696,5255.3478,0.73577391,0.16779348,
2062.7609,14.895783,0.24618913,2211,0.37935652,0.29996739,
522.71739,5.5913478,0.078893478,5957.6087,0.5956,0.49105435,
401.02174,10.681435,0.22931087,1810.0435,0.54794783,0.015336957,
121.23913,0.15613043,0.074041304,3643.4348,0.54575652,0.097293478,
2486.9348,7.623,0.033215217,2400.6522,0.48812174,0.14316304,
2135.1522,8.526913,0.033293478,4914.913,0.60130435,0.36592391,
2750.413,17.466652,0.22423696,3945.5217,0.097130435,0.41727174,
2261.2826,3.3476087,0.13402826,5396.4783,0.57525217,0.30977174,
1903.3696,4.883087,0.05598913,1856.2174,0.79490435,0.18003261,
2230.5,10.902913,0.23623696,5752.5652,0.0804,0.019923913,
2860.8913,17.369609,0.007428261,904.82609,0.26064348,0.15996739,
2158.5,14.388652,0.030632609,4045.1739,0.049443478,0.36590217,
1478.8043,5.2955217,0.2249413,3617.8696,0.43528696,0.31509783,
2624.0217,6.7519565,0.11189348,4125.2609,0.79323478,0.23411957,
649.76087,16.072043,0.21958043,3199.1739,0.15111304,0.047054348,
1970.6739,11.823261,0.003071739,3348.913,0.45104348,0.20142391,
2555.8043,6.0444783,0.036371739,2297.6087,0.39184348,0.43129348,
2598.3261,15.61813,0.070663043,11.347826,0.4422087,0.16379348,
1769.6739,4.2061304,0.11932826,1585.6957,0.69768696,0.3611413,
2154.9783,4.800913,0.29910652,2885.087,0.78613913,0.005054348,
1200.1957,11.014043,0.040036957,5547,0.006904348,0.052228261,
2645.413,12.476739,0.17066739,1306.0435,0.63184348,0.13003261,
1744.7609,9.0105652,0.1266587,1375.6957,0.054278261,0.23046739,
1573.1087,6.2025652,0.1638587,271.43478,0.4668,0.052597826,
2038.8913,5.9482174,0.24680217,1828.0435,0.43754783,0.2558587,
2620.6304,1.3887391,0.079819565,5116.8261,0.29462609,0.19148913,
1909.3696,3.8531739,0.11879348,5495.3478,0.4233913,0.22657609,
455.41304,17.098043,0.11382391,3889.9565,0.1742087,0.26801087,
481.23913,11.428826,0.040976087,5777.087,0.33646957,0.40557609,
274.36957,16.748217,0.090606522,3121.4348,0.74426087,0.31283696,
1346.6739,15.646304,0.14793261,5600.7391,0.090278261,0.27296739,
485.54348,14.711087,0.25316739,2237.087,0.52638261,0.056315217,
366.84783,3.3765652,0.27939783,5452.3043,0.43507826,0.093315217,
1633.3696,17.585609,0.13088478,3446.2174,0.72895652,0.029815217,
209.41304,9.7603043,0.17982391,2164.0435,0.60638261,0.13546739,
2168.8043,1.8176087,0.037193478,4415.087,0.57372174,0.4848587,
360.19565,0.81743478,0.007297826,1535.3478,0.7550087,0.023793478,
887.54348,14.073261,0.10991087,2294.2174,0.7894087,0.37457609,
1158.3261,4.0699565,0.12331957,4981.6957,0.6388,0.32946739,
1744.6304,1.6352609,0.060123913,3052.8261,0.1393913,0.091967391,
1001.5435,2.3263043,0.2414413,5157.7826,0.16415652,0.11231522,
2500.6304,3.4376087,0.15877174,5855.087,0.71733913,0.38905435,
837.71739,8.069087,0.10289348,4695.5217,0.069234783,0.41298913,
1363.5,9.7164783,0.060332609,1140.3913,0.59869565,0.000206522,
568.76087,12.454826,0.24945,4431.7826,0.15546087,0.15648913,
1230.9783,9.8385652,0.27814565,5302.3043,0.11017391,0.19405435,
2652.4565,1.6164783,0.17660217,1898.4783,0.67173913,0.002576087,
2507.413,5.7541304,0.15363261,276.65217,0.77093913,0.23625,
743.02174,15.31213,0.082884783,4166.7391,0.47681739,0.28777174,
2188.8913,1.8567391,0.2642413,184.30435,0.3190087,0.053902174,
2583.8478,0.22265217,0.014719565,2353.1739,0.67177391,0.11170652,
1863.0652,5.4363913,0.072176087,92.478261,0.049373913,0.30009783,
2294.5435,3.9243913,0.004284783,4527.5217,0.45733913,0.37653261,
2062.8913,9.7908261,0.23831087,4523.087,0.32168696,0.49775,
1600.8913,12.488478,0.21412826,4849.6957,0.063982609,0.31109783,
1905.0652,5.067,0.28706739,1585.1739,0.23166957,0.20016304,
988.8913,9.8839565,0.011328261,5589.5217,0.038034783,0.4958587,
637.76087,2.2245652,0.079923913,4062.6522,0.62394783,0.48007609,
1725.9783,15.837261,0.080954348,3279,0.35413913,0.18255435,
1615.5,15.316826,0.077693478,2782.8261,0.21010435,0.095663043,
1128.587,13.84787,0.05898913,4585.9565,0.16036522,0.14344565,
2933.1522,14.383957,0.14713696,1167,0.70613913,0.071576087,
706.8913,13.737522,0.25406739,4637.8696,0.3628,0.42205435,
787.63043,1.3222174,0.14451522,2858.2174,0.65646957,0.30844565,
2822.2826,5.0857826,0.25938913,1176.3913,0.07466087,0.3603587,
506.02174,12.274043,0.23090217,3055.9565,0.52770435,0.17072826,
2085.1957,14.869174,0.1718413,3570.3913,0.66043478,0.24640217,
2152.2391,6.6275217,0.19684565,1156.0435,0.32676522,0.44792391,
1372.7609,5.0795217,0.23412391,2301.2609,0.067982609,0.24311957,
1321.2391,17.22013,0.047497826,4674.1304,0.040295652,0.45081522,
55.76087,0.35178261,0.16971522,938.21739,0.2830087,0.43181522,
865.8913,16.977522,0.051880435,516.13043,0.52266087,0.4758587,
103.63043,10.392652,0.13301087,537.26087,0.62617391,0.010684783,
708.45652,1.2353478,0.29692826,1056.913,0.10631304,0.035923913,
2124.4565,4.2397826,0.22631087,4027.1739,0.30718261,0.20111957,
720.45652,17.021348,0.15088043,177.26087,0.010834783,0.29775,
2374.5,11.468739,0.29605435,5649.7826,0.41146087,0.20005435,
2874.3261,11.270739,0.17060217,2481.7826,0.22168696,0.41683696,
1685.2826,7.4085652,0.19799348,5317.9565,0.50777391,0.3453587,
2562.7174,0.5223913,0.27454565,2084.2174,0.4276,0.14733696,
691.76087,15.536739,0.08561087,2222.4783,0.49584348,0.42501087,
853.1087,15.388826,0.24555,2007.2609,0.6881913,0.1076413,
2038.2391,16.05013,0.25603696,3367.9565,0.26033043,0.17483696,
1905.4565,4.9316087,0.067076087,1127.087,0.47747826,0.089576087,
2300.1522,10.390304,0.25571087,425.86957,0.096121739,0.45872826,
800.41304,9.210913,0.10158913,2350.0435,0.27886957,0.43744565,
2581.1087,15.032739,0.14237609,106.56522,0.56492174,0.39866304,
1704.4565,4.746913,0.017602174,3828.913,0.3929913,0.27870652,
2153.0217,1.9365652,0.058115217,373.43478,0.30286957,0.11303261,
1395.1957,5.6985652,0.12601957,2341.1739,0.052956522,0.18931522,
584.15217,3.4415217,0.14507609,2152.3043,0.78777391,0.081619565,
42.978261,5.0012609,0.056523913,2737.9565,0.33563478,0.49931522,
229.36957,13.255435,0.057163043,4702.8261,0.7718087,0.40298913,
2074.6304,12.887609,0.048619565,3053.6087,0.4198087,0.11481522,
481.36957,8.9354348,0.24077609,1781.8696,0.42092174,0.23040217,
1855.7609,10.332391,0.20758043,3381,0.077582609,0.23190217,
227.28261,5.4637826,0.01421087,2074.8261,0.30457391,0.29557609,
2296.3696,1.4983043,0.089184783,2055,0.70276522,0.29511957,
1717.5,0.23986957,0.11751522,1809.2609,0.502,0.12166304,
1579.6304,3.3374348,0.21600652,2859.2609,0.65330435,0.24516304,
2818.6304,14.968565,0.01455,1497.5217,0.46283478,0.051032609,
2645.9348,13.580217,0.23181522,5179.6957,0.76314783,0.15090217,
103.76087,12.492391,0.037571739,5549.8696,0.65991304,0.42727174,
1630.8913,6.1305652,0.22428913,1608.1304,0.74749565,0.49305435,
2877.1957,4.1294348,0.17051087,4918.3043,0.68210435,0.010445652,
2603.413,10.381696,0.25132826,2320.3043,0.026208696,0.096315217,
2655.3261,10.520217,0.02928913,3993.5217,0.722,0.21146739,
2708.9348,0.92856522,0.25491522,3871.6957,0.10829565,0.10242391,
703.36957,16.201957,0.17957609,2925,0.1622087,0.26772826,
1104.1957,7.2168261,0.12438913,3985.1739,0.43013913,0.38681522,
1943.9348,1.6673478,0.22458913,5846.7391,0.62408696,0.27270652,
734.54348,11.302826,0.047863043,5704.5652,0.42234783,0.35238043,
1851.4565,15.512478,0.066136957,2617.9565,0.36676522,0.28366304,
1012.7609,14.485696,0.11220652,5835.5217,0.33987826,0.40711957,
1129.2391,8.4134348,0.11503696,3472.8261,0.03733913,0.18488043,
1.6304348,8.4220435,0.1689587,37.695652,0.40558261,0.40425,
2006.9348,11.793522,0.20982391,3078.3913,0.38686957,0.29933696,
690.06522,5.3260435,0.074536957,1044.1304,0.70492174,0.32277174,
1260.4565,9.045,0.081254348,2947.4348,0.056643478,0.29131522,
1325.5435,0.41752174,0.023471739,4577.6087,0.7748,0.49355435,
518.93478,8.364913,0.08321087,2128.8261,0.59278261,0.044076087,
2973.7174,11.911696,0.10460217,4371.5217,0.13907826,0.32153261,
867.06522,11.316913,0.075697826,5374.5652,0.51208696,0.45755435,
2318.5435,4.8721304,0.097741304,1421.8696,0.5364,0.33903261,
411.06522,1.337087,0.12094565,5546.4783,0.66937391,0.28979348,
734.41304,13.648304,0.21838043,2572.3043,0.79114783,0.058402174,
41.021739,2.7011739,0.16165435,5265.7826,0.42078261,0.11866304,
2444.413,17.153609,0.083771739,4387.4348,0.094417391,0.27827174,
324.32609,10.914652,0.10230652,4342.8261,0.024052174,0.22807609,
1736.1522,14.863696,0.038367391,4692.913,0.53692174,0.49444565,
2322.0652,0.57795652,0.11172391,5369.087,0.70412174,0.3788587,
2259.8478,0.35726087,0.11208913,1843.6957,0.63093913,0.020206522,
205.36957,10.011522,0.13387174,1497,0.091426087,0.16594565,
429.32609,8.8571739,0.21948913,5047.4348,0.38113043,0.017445652,
648.58696,9.3001304,0.026602174,5915.087,0.65069565,0.10972826,
1720.3696,0.459,0.17948478,29.086957,0.091634783,0.45905435,
242.15217,9.6131739,0.093202174,593.34783,0.1174087,0.12916304,
117.32609,9.9504783,0.04698913,5674.8261,0.076608696,0.27929348,
1857.4565,8.699087,0.07211087,4360.3043,0.61890435,0.2018587,
2265.1957,9.6178696,0.25650652,5564.7391,0.58446957,0.29881522,
1257.9783,6.0327391,0.073780435,4374.1304,0.66523478,0.1923587,
1356.1957,0.25317391,0.11627609,4710.1304,0.6721913,0.041032609,
1860.7174,17.655261,0.25168043,1072.8261,0.77862609,0.29383696,
313.76087,15.278478,0.2945413,2083.4348,0.30109565,0.44396739,
2826.9783,5.5224783,0.006619565,3279.5217,0.22026087,0.33920652,
2939.6739,8.2576957,0.12222391,5103.2609,0.11737391,0.45311957,
451.8913,8.0542174,0.093058696,4860.6522,0.24384348,0.3126413,
2864.6739,3.7764783,0.19800652,131.86957,0.67966957,0.12405435,
636.19565,8.721,0.19520217,431.08696,0.71358261,0.12381522,
313.5,0.30952174,0.01001087,2911.6957,0.018382609,0.054532609,
85.891304,17.883783,0.10658478,1962.6522,0.6049913,0.15479348,
1614.9783,16.723174,0.11956304,3196.8261,0.52144348,0.12848913,
824.54348,3.7686522,0.26071957,3224.2174,0.13810435,0.12390217,
2549.1522,16.107261,0.057684783,1015.4348,0.029756522,0.081902174,
1434.3261,0.82056522,0.24751957,5464.8261,0.2969913,0.42453261,
2529.7174,9.7352609,0.22259348,3679.1739,0.083147826,0.39059783,
2116.1087,12.688043,0.18388043,5726.4783,0.59737391,0.02425,
1665.3261,11.788826,0.059093478,984.13043,0.42986087,0.1963587,
635.02174,2.7395217,0.099684783,3899.6087,0.066417391,0.22972826,
873.84783,1.6368261,0.04908913,2117.087,0.27476522,0.27129348,
1649.6739,10.233783,0.005902174,4247.3478,0.19678261,0.34783696,
1860.587,0.6663913,0.25739348,4829.8696,0.26113043,0.26353261,
2982.587,5.567087,0.022636957,3615,0.36429565,0.13844565,
1313.2826,0.70473913,0.25370217,5777.8696,0.77612174,0.44548913,
2598.1957,2.9476957,0.28864565,4828.3043,0.042313043,0.17966304,
2073.3261,10.094478,0.15388043,4377.5217,0.048086957,0.058945652,
1599.1957,4.0308261,0.28693696,1158.3913,0.14443478,0.3763587,
745.5,16.016478,0.012841304,5856.3913,0.68634783,0.004163044,
1910.9348,14.481,0.19011522,1768.5652,0.32332174,0.1273587,
1349.6739,4.041,0.078684783,601.69565,0.60871304,0.34820652,
354.19565,14.191435,0.018319565,2020.8261,0.66996522,0.16151087,
2662.8913,6.0296087,0.008328261,1437.7826,0.74283478,0.08401087,
637.5,13.420565,0.10105435,663.52174,0.53845217,0.10331522,
674.02174,14.76587,0.094297826,3390.913,0.13650435,0.051423913,
1798.3696,2.7285652,0.030697826,743.08696,0.25396522,0.025576087,
975.19565,1.3723043,0.23576739,874.82609,0.66266087,0.22257609,
2614.7609,10.602391,0.1187413,1436.7391,0.46370435,0.14725,
2122.3696,0.9723913,0.14086304,4972.8261,0.10332174,0.23096739,
2899.8913,2.5994348,0.28215,2310.3913,0.59034783,0.26503261,
1594.5,3.4266522,0.009032609,2068.0435,0.36836522,0.4143587,
435.45652,11.058652,0.22520217,5041.6957,0.31295652,0.48079348,
2567.6739,4.5136957,0.1514413,2980.5652,0.045756522,0.2386413,
2534.5435,16.353,0.093932609,2896.3043,0.17643478,0.00348913,
1195.2391,11.477348,0.26078478,240.65217,0.11208696,0.42696739,
2801.5435,5.3941304,0.13638913,492.3913,0.51542609,0.21361957,
259.23913,10.60787,0.1941587,4885.6957,0.66050435,0.42272826,
1476.8478,2.3341304,0.17862391,1901.3478,0.45403478,0.25005435,
2415.587,7.9000435,0.059615217,4080.6522,0.41546087,0.16359783,
2172.0652,15.292565,0.29824565,3588.1304,0.47876522,0.22761957,
1436.0217,9.3533478,0.036215217,3787.1739,0.11765217,0.029923913,
1045.2391,7.7951739,0.15536739,631.43478,0.22707826,0.36627174,
2324.2826,3.2137826,0.012697826,5677.1739,0.30203478,0.16755435,
423.58696,11.292652,0.11957609,436.30435,0.48276522,0.34692391,
763.76087,0.5576087,0.23786739,5634.913,0.1646087,0.21677174,
560.67391,14.54987,0.25757609,2629.6957,0.16370435,0.30803261,
1522.1087,15.247174,0.13178478,4051.1739,0.02533913,0.4243587,
2763.8478,17.527696,0.13628478,2242.8261,0.63302609,0.47053261,
583.23913,16.111957,0.10872391,2224.8261,0.68168696,0.14222826,
2081.9348,12.468913,0.29788043,934.30435,0.4977913,0.1178587,
1647.4565,12.190304,0.27629348,5956.5652,0.061686957,0.29522826,
1483.5,2.604913,0.2457587,3201.7826,0.5142087,0.44568478,
644.41304,10.026391,0.21690652,5685.2609,0.13594783,0.44748913,
1076.9348,17.184913,0.27472826,1834.3043,0.69601739,0.24733696,
294.58696,3.3906522,0.039515217,1592.7391,0.59166957,0.02125,
2216.9348,2.4045652,0.094128261,5217.2609,0.009721739,0.22677174,
362.41304,15.592304,0.065093478,817.95652,0.30033043,0.30940217,
2728.6304,14.104565,0.25033696,2123.3478,0.32801739,0.1958587,
2539.5,17.301522,0.07031087,431.34783,0.26353043,0.25468478,
1991.8043,17.631783,0.089158696,4552.3043,0.39925217,0.37598913,
2473.2391,9.7086522,0.080041304,3238.0435,0.0268,0.41446739,
1438.1087,9.0755217,0.2541587,1202.2174,0.02426087,0.058597826,
1087.2391,7.5228261,0.10308913,3554.4783,0.43083478,0.072141304,
1160.8043,9.081,0.021071739,3537,0.034834783,0.21175,
2987.1522,3.6207391,0.12348913,3464.2174,0.52349565,0.21388043,
1957.5,5.3025652,0.076154348,1764.3913,0.20168696,0.068336957,
1102.8913,17.782826,0.062093478,1532.4783,0.074,0.34868478,
2502.1957,14.304913,0.12922826,2622.1304,0.78572174,0.21277174,
1013.9348,0.77673913,0.023171739,3347.6087,0.67827826,0.13805435,
2065.7609,1.938913,0.092536957,2743.9565,0.1374087,0.27981522,
1275.8478,16.812391,0.23553261,5022.6522,0.20954783,0.19179348,
108.06522,10.90213,0.26446304,4086.3913,0.064330435,0.2768587,
807.58696,11.214391,0.19962391,3200.2174,0.1769913,0.14698913,
725.02174,4.1443043,0.28427609,4569.2609,0.11048696,0.030206522,
1950.4565,10.088217,0.12931957,4115.087,0.31069565,0.29203261,
1765.6304,8.2177826,0.087163043,1088.4783,0.28026087,0.36733696,
780.19565,10.476391,0.16111957,3670.8261,0.61845217,0.35509783,
1892.6739,11.230826,0.27140217,5095.1739,0.67535652,0.17407609,
456.84783,16.392913,0.26272826,2037,0.60829565,0.24457609,
2022.9783,9.5239565,0.059458696,3240.3913,0.18186087,0.07925,
2826.587,1.6383913,0.04608913,4336.0435,0.6545913,0.014554348,
1846.3696,13.66787,0.13451087,1764.6522,0.17956522,0.38888043,
1931.9348,16.198043,0.002393478,4267.4348,0.1644,0.44805435,
1986.8478,5.2978696,0.28028478,4761.2609,0.46203478,0.11570652,
685.76087,17.695957,0.098497826,4264.3043,0.52982609,0.48240217,
1395.4565,14.212565,0.043780435,4187.6087,0.34001739,0.21833696,
272.54348,6.0515217,0.15369783,2175,0.40012174,0.48255435,
2657.2826,7.5376957,0.2369413,461.6087,0.41873043,0.12766304,
550.76087,9.9168261,0.17771087,5868.913,0.55302609,0.4738587,
2282.1522,15.172043,0.2106587,4835.3478,0.5268,0.40927174,
602.02174,14.020826,0.062602174,5452.0435,0.29306087,0.3721413,
2804.8043,2.5258696,0.049297826,4289.6087,0.71966957,0.29859783,
1358.1522,16.675435,0.083563043,5554.0435,0.56314783,0.034445652,
1207.3696,3.1832609,0.11718913,347.86957,0.37657391,0.20166304,
2323.5,0.96065217,0.16957174,5562.6522,0.11695652,0.40901087,
698.67391,13.26013,0.15998478,3234.6522,0.4788,0.43875,
1442.2826,7.3991739,0.054293478,2575.6957,0.26864348,0.29459783,
1889.413,14.943522,0.040376087,407.08696,0.34283478,0.10566304,
2444.6739,12.570652,0.14224565,2901.7826,0.077234783,0.003576087,
