vel_sound,rho,alpha,mach,rpm,cp,ct,flap
333.803,1.2058825,1.609,0.061335,1266.25,1.1875,8.2195,28.0335
333.079,1.1148025,0.375,0.252555,4474.25,3.4625,3.4255,3.0555
331.205,1.1180875,14.851,0.269835,3409.75,5.7785,5.8225,23.3325
344.729,0.8827825,17.947,0.216315,4630.25,9.7215,4.4075,6.1635
328.325,1.0265575,15.785,0.219975,3168.25,0.2715,6.4945,8.5485
326.293,0.9132925,10.217,0.231195,3524.25,4.2395,8.8845,25.5015
335.455,1.0015375,7.697,0.054075,3786.25,8.5855,1.5875,14.6775
339.649,0.9893425,8.401,0.273285,3141.25,1.1265,3.2855,18.9255
335.011,1.2099325,6.029,0.106545,1024.25,6.4815,8.0235,3.3615
333.993,1.2180325,8.877,0.276075,670.25,1.8625,8.3355,5.0355
333.563,1.1234425,3.859,0.161775,596.25,6.8415,9.1165,29.8635
328.015,1.2962425,9.709,0.193125,3599.75,1.7545,8.2625,17.8785
329.025,1.1797375,4.927,0.064365,2879.25,8.2935,2.0375,3.1935
339.769,0.9379975,7.299,0.000585,2718.75,5.3365,0.0525,25.4445
338.535,0.9774625,15.585,0.075495,1228.75,7.0925,1.9945,11.6325
333.431,0.9026275,10.135,0.221205,3322.75,8.6465,7.3185,4.0185
334.201,0.9179275,14.319,0.124815,803.75,8.9385,6.1815,24.3015
337.325,1.0780825,13.133,0.212265,3557.75,1.9695,4.4865,20.7555
334.381,0.9859675,8.175,0.188985,3686.75,5.5655,1.3785,27.2355
335.331,0.8555575,0.609,0.290025,251.75,6.0015,3.4695,11.2905
333.489,1.2549325,16.821,0.175425,1681.25,8.3225,1.8695,14.4015
329.045,1.2664075,10.173,0.039615,4707.75,6.3345,0.4495,9.5715
343.137,0.9641875,8.077,0.261975,435.25,4.9025,2.2465,9.5265
332.603,1.0591825,1.201,0.048735,1901.25,1.0335,8.3195,1.6605
325.387,1.0781725,15.167,0.270315,4563.75,1.5695,4.7665,25.8075
329.205,0.9235525,9.999,0.001455,1958.75,1.0995,8.6885,17.7585
344.443,1.1609725,14.337,0.047265,4261.25,8.9605,1.5225,16.4385
338.461,1.0861825,16.849,0.292575,4810.75,4.0415,7.3555,0.6585
330.069,1.2351325,15.495,0.233295,1679.75,3.3515,8.7635,26.4555
334.933,0.8608225,6.111,0.081465,4702.75,3.6215,9.0465,9.9705
328.287,1.0437475,8.119,0.021075,4265.25,9.9565,8.0705,5.4885
329.903,1.1551675,11.891,0.176805,616.75,1.9855,6.9685,22.3575
344.913,1.2548875,16.895,0.277365,226.25,9.6865,7.9285,6.8865
341.679,1.0248925,13.173,0.200055,1371.75,9.8265,0.8525,5.1525
333.593,1.2268975,8.011,0.092985,1381.25,7.7425,8.4545,6.7215
340.113,1.0262425,8.881,0.184065,3215.75,4.4605,5.2415,17.7435
339.127,0.9065425,4.361,0.159435,4245.75,7.6375,8.5955,12.6855
327.695,1.2636175,0.023,0.129795,4469.75,3.8595,0.0645,29.0115
336.453,1.0000525,4.589,0.241155,4893.25,3.8725,2.1095,12.3585
328.923,1.2033175,0.137,0.167895,3410.75,2.1225,5.6515,23.1375
343.679,1.0884325,11.713,0.028485,617.75,4.7485,8.8185,16.6695
331.135,1.2252775,2.443,0.226665,1751.25,2.0835,7.5655,11.9535
339.057,0.9142825,9.191,0.011385,4272.75,9.8105,9.8505,6.6675
334.423,1.2581725,2.953,0.136395,2316.25,5.2085,8.2725,27.6945
337.139,1.2167725,4.385,0.230745,3184.25,7.6085,5.1125,18.1335
327.615,1.2089425,15.671,0.009105,4731.75,0.5895,8.5465,12.3735
341.507,1.0154425,17.097,0.096105,3169.25,8.6205,0.3465,23.9535
339.885,1.0338025,7.539,0.160515,2172.75,8.9395,2.1825,10.5915
333.289,1.0601725,18.115,0.226755,936.25,9.6045,6.4165,28.8915
331.871,1.1917525,1.275,0.265455,259.75,0.2185,0.5635,12.1005
336.043,0.9651325,15.687,0.048375,1220.75,2.6585,7.2505,6.4065
338.611,0.8511025,13.981,0.258735,4572.75,4.5465,3.9505,25.9005
330.629,1.0402375,7.373,0.297945,2714.75,2.2155,2.1175,5.4525
333.049,0.8636125,17.165,0.212445,3721.75,1.8555,1.8255,20.6805
335.667,0.8843575,6.063,0.285765,1519.75,7.5895,1.8425,8.5965
327.543,0.9309325,6.027,0.059355,840.75,1.0015,1.3005,4.1865
338.179,1.1539525,13.629,0.197265,2431.75,1.7095,2.8585,28.1625
328.759,0.8549275,12.191,0.268725,1778.75,6.3595,4.7545,12.8835
339.815,0.9928075,5.629,0.198855,106.75,0.3325,4.0085,13.6245
344.175,1.1992225,9.953,0.137895,1967.75,4.2535,8.7545,15.7995
329.039,1.2818875,19.167,0.160815,1779.25,3.8145,7.7285,0.8985
325.559,1.1872525,5.043,0.187695,2298.25,3.0655,3.1815,23.8875
326.785,1.0946425,4.435,0.067035,4316.25,0.5405,7.7635,9.3885
328.197,0.8996125,13.447,0.078735,3827.75,9.7265,3.9335,8.3955
329.825,1.0086475,12.925,0.130275,1089.25,3.1805,4.6445,7.7295
334.781,0.9591475,18.907,0.125625,4160.75,5.8495,7.0765,1.5225
329.247,1.2720775,18.083,0.262575,380.75,1.3945,9.5235,2.8515
341.205,1.2870625,3.789,0.026865,2744.75,8.0645,2.3495,4.7505
327.783,0.9647275,0.181,0.223845,3146.25,5.6695,9.5045,25.1085
328.829,0.9420025,7.707,0.142575,3556.75,1.2075,8.0095,24.9495
340.745,1.0981975,4.321,0.250965,1298.75,7.7525,5.0875,18.9135
327.245,1.1471575,16.329,0.076695,2054.25,5.9745,3.3595,0.5955
327.971,0.8501575,13.067,0.248145,524.75,8.3555,3.7865,10.0635
332.095,1.0121575,13.861,0.190875,4326.25,0.0355,9.8705,20.8125
335.287,0.9063175,16.209,0.248415,1141.25,2.2215,2.8495,27.1215
343.895,0.8806225,1.321,0.284355,1438.75,4.8525,7.2015,21.0885
330.755,1.2345025,7.397,0.027675,3548.75,6.1475,8.3215,16.5585
341.387,1.1813125,3.829,0.095625,4048.75,7.9495,8.2535,24.4035
339.677,0.9685975,11.075,0.114195,4776.75,9.3005,3.4535,23.2605
326.741,1.2477325,19.317,0.109695,4492.25,9.0285,0.1365,24.9525
329.603,1.0132825,19.919,0.086745,3340.25,9.0035,1.8655,23.9085
327.367,1.1948575,0.435,0.078105,2798.25,6.8865,3.4495,19.0755
344.779,1.0789825,3.057,0.051015,2356.75,2.7855,5.1805,23.7615
326.349,0.9594175,10.727,0.236265,3766.25,2.2565,8.2745,1.5015
330.473,1.2787375,18.311,0.085005,800.25,5.9145,2.5565,1.5975
337.321,1.1737975,14.311,0.262065,3295.75,8.0525,5.3365,27.3735
336.357,0.9613075,12.791,0.238305,2444.75,9.4235,1.7285,0.6825
328.989,1.0036075,2.371,0.079065,4202.75,3.2145,2.1315,25.6665
334.623,1.1857675,7.301,0.193995,3627.25,6.4495,1.1395,27.3645
331.017,1.2720325,17.697,0.128505,4078.75,1.6195,2.7075,28.2465
344.373,1.0646725,4.531,0.146505,28.25,9.5825,3.5085,14.5065
330.369,1.1967025,9.331,0.095475,2440.75,9.9975,6.2005,27.4155
341.155,1.0497325,16.867,0.162465,303.25,1.7215,3.7345,0.9405
327.157,1.1513875,9.883,0.299415,1203.25,8.4165,3.5755,22.0995
336.813,1.1211025,7.711,0.217605,2599.75,9.7615,6.5105,24.0675
343.841,1.2333775,12.071,0.163755,308.25,4.5845,7.4035,27.8685
337.899,1.1321275,18.871,0.169725,4038.25,8.1455,3.2465,21.8475
329.031,0.9264775,15.171,0.210705,1049.75,7.6055,9.3635,25.7865
343.483,1.2660925,14.467,0.188655,2361.25,9.8905,4.5545,2.4375
339.161,1.1229025,14.053,0.225015,2256.25,8.8435,2.0035,8.9145
325.525,1.1432425,19.481,0.175605,3743.25,3.7525,6.1245,24.4725
331.893,0.8890375,12.489,0.158865,2979.25,6.6095,5.6775,3.6255
334.507,0.8727925,17.369,0.057435,2157.75,9.5855,2.4435,8.5815
331.055,0.8523175,13.467,0.166935,61.75,6.2705,0.8875,4.2975
339.547,1.0099075,6.439,0.245535,2716.25,6.1105,3.0665,6.2325
338.197,0.8749975,16.345,0.028605,815.75,5.6805,5.9985,15.6705
338.411,1.1309575,1.049,0.257715,160.75,3.5235,8.9525,19.2885
340.487,1.1934625,10.311,0.123375,2030.75,9.9755,6.5605,17.7705
341.707,0.8531275,17.063,0.168885,4688.25,3.4185,2.7105,27.0555
344.103,1.0913125,13.929,0.138735,4679.25,4.8665,5.7655,11.1495
343.077,1.2579025,17.133,0.073995,545.75,9.5345,7.6435,25.2345
342.171,1.0030225,12.179,0.016215,1275.25,6.5415,8.6985,1.1385
343.109,0.9669775,12.057,0.057615,3522.25,1.7015,7.7665,9.3375
342.439,1.0401475,13.979,0.120795,2447.25,7.7475,2.9325,29.5695
340.143,1.1044975,4.713,0.077955,3606.25,1.7195,2.4685,7.8345
343.587,1.0843375,0.123,0.210735,2061.75,7.1515,7.2805,29.3865
336.581,1.0627375,15.657,0.162735,3963.25,9.1105,4.9715,7.2315
342.509,1.0577425,19.267,0.289365,3121.25,5.1835,2.9455,24.8835
334.655,1.1926525,14.943,0.121035,4502.25,9.2975,6.6775,3.1155
331.193,1.2826975,7.653,0.187305,4534.25,0.4185,3.1285,25.3755
335.861,1.1052175,6.835,0.043005,4156.25,5.1235,3.8495,28.7265
335.473,0.8654125,3.463,0.136095,3865.75,1.0055,2.9365,19.3095
333.659,0.8916025,16.625,0.272325,3344.75,6.2265,1.0325,9.2625
327.839,1.2300475,19.443,0.005955,135.75,9.1475,3.6575,2.5005
330.503,0.9894325,12.951,0.176175,4659.25,8.2235,5.5095,17.2005
334.357,0.9664825,10.905,0.287475,4711.75,1.0045,2.5695,19.1445
329.909,1.0365475,1.529,0.067605,2632.75,0.4785,3.8965,29.2125
339.157,0.8716675,4.255,0.088275,4220.25,1.1455,5.1445,22.8885
326.869,1.0810075,11.979,0.266835,4444.75,1.9745,5.4755,6.8115
344.959,1.0460875,17.699,0.133005,4394.25,2.0065,3.0355,27.1725
343.855,1.1285275,0.805,0.022425,1541.25,9.8515,8.2815,21.9255
328.511,1.2293275,0.437,0.212175,3.25,2.3955,6.6895,1.6905
329.109,1.2294625,16.379,0.291105,4852.75,7.6345,9.4655,25.2615
326.673,1.1958925,1.103,0.042915,3038.75,9.8355,1.8245,18.5445
336.297,1.2956125,12.121,0.018825,4679.75,0.3285,0.2865,17.7075
343.381,1.1236225,9.061,0.041955,2520.25,7.7455,1.5365,27.2955
334.487,0.9912775,12.453,0.172425,4673.75,3.8795,7.0505,19.5345
336.497,1.0969825,16.305,0.224055,2111.75,6.6875,8.1055,17.5875
334.687,0.9735025,14.483,0.049965,205.25,0.7475,0.5585,10.6485
332.307,1.1920225,1.043,0.214665,646.25,2.0815,7.4265,8.8935
344.329,1.1885125,17.877,0.269805,2048.75,6.0355,9.4595,3.3315
335.367,0.9767425,19.809,0.085275,543.75,6.7095,1.3025,11.5125
339.685,0.9545575,6.285,0.038535,4544.25,0.9015,4.1765,22.9425
335.801,1.2231175,1.857,0.030675,2854.25,7.2265,6.7645,13.1745
337.839,1.2264475,4.439,0.071565,486.75,0.2435,5.4845,11.0835
335.463,1.0828525,9.497,0.172695,2159.75,8.1355,7.4875,15.5355
330.233,1.2426025,18.373,0.154335,3082.75,6.6555,8.3455,10.1535
335.829,0.8892175,5.153,0.272235,4020.25,8.2115,6.2815,8.6535
333.883,1.0512625,12.615,0.088035,417.75,7.1635,1.2145,17.7795
329.783,1.2275725,2.597,0.176475,3374.75,8.1375,6.8935,15.4365
340.151,0.9661675,19.271,0.211905,2699.25,9.6075,0.9415,20.3235
334.983,1.1945425,5.663,0.167655,1156.75,8.5665,4.5455,25.5195
332.017,0.8831875,9.877,0.085035,955.75,2.1105,1.3555,1.3815
344.399,0.8963725,17.849,0.062715,4334.25,7.7225,4.3855,19.3455
342.537,1.0414075,17.025,0.160695,1849.25,1.7525,5.7275,12.4575
337.307,0.9980275,5.485,0.123525,2248.25,9.7865,3.8915,6.8835
329.545,1.0557625,15.719,0.257745,1421.75,4.7085,7.1885,1.8975
344.177,0.8909275,11.255,0.155205,4009.25,4.6715,6.2925,16.6485
339.911,1.1945875,2.899,0.191115,4333.75,9.5395,8.5615,7.9395
326.889,1.0349725,2.805,0.090345,4056.25,4.7145,0.6575,10.1685
341.501,1.0936525,11.859,0.140775,2472.25,7.5605,7.1305,8.6055
327.215,1.0960825,0.725,0.055095,4376.25,3.8985,1.7255,5.6415
336.123,1.0240825,10.171,0.266025,4915.25,6.7745,9.5945,25.6875
336.505,1.0974325,15.683,0.071895,1190.25,7.4665,7.0425,14.7855
329.405,1.1878375,13.909,0.134505,183.75,3.4175,8.8235,24.5025
342.289,1.2449875,6.145,0.181755,1740.25,3.4485,5.6015,4.4565
327.279,0.8768875,14.149,0.256215,1998.75,6.6275,8.7925,27.9795
344.037,0.9370975,7.489,0.032985,4842.25,0.6835,5.4775,12.3405
332.257,0.9677875,19.985,0.029025,494.25,4.1695,7.4465,11.7135
342.939,1.2198325,18.973,0.247785,935.25,6.7425,2.7495,23.0745
333.327,0.8927275,14.209,0.245355,466.75,0.4605,4.5435,20.6115
336.619,0.9111325,4.357,0.180015,3290.75,9.9865,9.0155,28.4565
326.179,1.1414425,2.669,0.194265,838.25,4.6775,2.6165,19.5585
333.603,1.2032275,13.811,0.031185,3269.75,0.4295,0.6955,23.4675
328.181,1.0656625,5.517,0.037635,3760.25,8.5745,5.6075,18.8025
332.797,1.2448075,13.889,0.248355,507.75,5.2065,7.4305,0.0075
332.315,1.2426475,16.523,0.025725,3360.25,5.8535,9.7285,6.5175
326.313,0.9401125,18.063,0.290895,736.75,4.5975,4.0305,4.8945
326.363,1.1474725,6.437,0.122175,1862.25,6.8815,2.1055,12.1185
329.631,1.0045525,17.873,0.245655,4983.25,2.1525,8.5445,4.1895
335.439,1.0762825,8.293,0.109095,3266.75,1.2435,2.4895,27.2535
329.587,0.9570325,9.523,0.191085,4255.75,5.6755,2.7785,11.5395
338.705,1.1752825,5.921,0.028815,1089.75,8.6755,6.9115,25.4055
329.931,0.9435325,7.601,0.206805,1333.75,6.9305,1.9175,7.5165
335.637,1.1843275,14.581,0.269865,1814.75,3.9405,6.8205,3.5415
334.227,1.1921575,5.945,0.163785,1031.25,3.4425,1.5315,3.4395
327.831,1.2635275,1.081,0.114375,22.25,1.5865,8.4265,9.5925
336.291,1.1957125,2.007,0.250695,3335.75,7.8515,6.0655,8.0205
333.311,1.1858575,0.251,0.112125,2179.25,7.3545,1.2185,26.8455
340.215,0.8680225,1.727,0.192495,4455.25,5.2425,7.7465,10.9275
325.945,0.9768775,18.341,0.154545,3267.75,7.2015,6.4665,1.1535
343.559,0.9382675,8.151,0.096195,4145.25,5.7705,0.6745,5.8815
326.049,0.8732875,19.099,0.035445,4167.75,8.4785,1.6655,24.9375
331.651,1.0281325,3.053,0.173835,2008.25,0.2215,3.8955,22.8825
329.765,0.9562225,5.087,0.104865,3198.75,7.3195,9.6235,6.2805
334.067,1.2876475,19.185,0.146205,763.75,2.1655,3.4475,5.2245
340.095,1.0564375,2.973,0.179565,1991.75,0.2265,4.5765,21.4485
344.631,1.2092125,8.575,0.234915,4917.25,0.2045,9.8615,4.5885
341.775,1.1275375,16.647,0.252735,766.75,1.7635,3.9385,12.3225
340.091,1.2794575,1.577,0.276645,3676.25,3.3565,0.4805,4.7175
332.363,0.9452425,5.693,0.028935,1821.75,5.0755,0.5185,27.1155
326.631,1.1949025,18.725,0.087285,1631.75,2.0765,6.5805,16.1835
341.127,1.0471225,12.131,0.023625,1707.75,4.8425,2.5515,11.6565
334.669,1.0842925,5.005,0.278865,3685.75,9.8885,9.1695,5.3025
341.837,1.1922025,7.007,0.061395,1147.75,3.7885,5.8265,18.2055
329.939,0.9587875,14.025,0.150675,3491.25,1.3635,7.6485,0.6765
330.493,1.1405425,7.361,0.103035,1513.25,3.6285,2.1005,3.7755
343.325,0.8968225,12.801,0.240015,1439.25,1.6295,1.5205,16.9695
340.479,1.2974125,19.231,0.233145,3172.75,9.9005,4.5865,22.2375
325.291,1.1924275,15.981,0.240045,3480.75,0.0205,4.0045,12.3765
340.985,1.2282925,7.095,0.043905,3539.25,6.2025,2.5715,18.7485
343.739,1.0381675,4.819,0.292245,915.25,0.7425,4.8195,9.8685
339.203,1.0681375,8.183,0.171105,4953.25,3.6115,0.9585,16.0965
341.737,1.0319125,3.731,0.091785,3262.75,8.7675,1.8995,18.6405
339.523,1.2144775,7.291,0.243945,4548.75,4.9115,3.0725,7.7805
329.153,0.9770125,9.697,0.176625,797.75,5.4905,4.6895,22.0095
340.353,1.0249825,18.513,0.117255,1752.25,3.7415,4.6475,24.5325
343.517,1.2052975,15.859,0.282435,4857.25,3.6305,7.3165,20.0355
328.525,1.1247025,11.521,0.159915,409.75,4.2265,0.5755,23.6985
328.277,0.9391225,16.923,0.076875,4657.75,0.4305,8.4385,28.3065
342.453,1.0860025,2.461,0.071325,333.25,0.9715,1.5045,16.0875
341.461,1.2222625,1.719,0.184665,3561.75,9.4555,7.3835,27.3585
334.715,1.2529525,18.531,0.266325,3513.75,8.4005,1.9555,0.1695
326.093,0.8806675,13.499,0.041805,4939.25,3.5665,7.8485,29.6955
325.205,1.2199675,9.613,0.244755,31.75,8.5025,1.9445,5.2635
344.281,0.9720625,12.187,0.082425,1682.75,8.7455,3.4905,21.5805
329.897,1.0536025,13.461,0.060345,1140.75,1.6715,7.8635,17.5935
331.541,1.2411625,4.279,0.182775,3436.25,1.7755,3.0455,11.3445
338.589,1.2465625,5.575,0.003165,4681.25,0.2575,9.2225,6.1275
336.325,0.8542525,0.643,0.013305,2858.75,3.0265,7.0285,29.6355
343.467,1.2641575,16.495,0.205965,4052.25,8.4625,8.3825,17.2365
340.325,1.2084475,4.161,0.295695,198.25,5.9455,5.9315,27.0015
330.057,0.9520375,15.755,0.216885,818.25,3.2755,8.0895,26.5515
325.751,1.1436925,7.917,0.164775,3448.25,5.3185,4.9085,2.1015
342.883,1.1469325,1.747,0.281775,3075.75,6.7575,9.6995,25.8195
336.225,1.2395875,8.483,0.019335,3747.75,1.3545,3.4835,12.0195
344.047,1.2462025,1.869,0.135405,2268.25,5.0265,0.5405,14.7705
329.221,1.0691275,19.705,0.297075,4516.25,4.9855,4.4825,23.8785
325.923,1.1980525,0.517,0.237255,4000.25,7.1225,0.1955,0.9105
335.781,1.1309125,3.197,0.146265,3037.75,0.5695,0.6725,27.1185
333.269,0.9150925,4.195,0.102945,462.75,3.3635,0.0625,29.9565
341.413,1.1644375,12.523,0.226125,636.25,6.9435,3.0165,17.6325
331.441,0.9053275,10.983,0.071625,3931.25,2.7125,6.9255,2.4945
330.111,0.9024475,7.147,0.162615,282.75,3.2855,8.6165,14.2845
328.295,1.2252325,2.281,0.165555,1702.75,1.3875,4.0755,14.6205
344.737,0.9029875,11.877,0.231585,3310.25,1.3215,8.0455,7.7715
334.291,1.1342875,18.657,0.276855,4909.25,5.6635,3.9805,26.9055
337.183,1.2202375,9.087,0.035085,4805.25,1.3755,5.1685,8.0325
331.623,1.1077375,19.219,0.125415,3465.25,1.6705,1.3355,8.8605
331.597,1.2512875,5.017,0.063435,3969.25,6.2695,6.4205,26.8935
331.455,0.9856525,5.459,0.173805,1493.75,8.2165,0.7765,16.5795
333.861,0.8878225,9.517,0.009705,2076.75,0.4695,9.6135,7.4175
328.409,0.8802175,2.315,0.044175,2410.75,8.0485,6.0285,19.3155
327.053,0.9206725,2.739,0.272265,3996.25,4.8905,1.1445,11.7465
335.083,1.2788725,18.305,0.077985,846.75,2.4975,9.1585,20.5035
343.413,0.9291775,3.843,0.087015,4369.25,2.7095,6.7155,23.7075
343.291,1.2127225,8.367,0.217515,4648.75,0.9955,2.6555,5.2095
341.091,1.2367975,6.275,0.155745,3097.25,5.9625,3.8025,0.9735
330.107,1.1637175,11.061,0.257175,771.25,1.3475,0.5085,12.7485
337.671,1.2277075,3.839,0.011565,3281.25,1.8605,9.7215,6.2385
337.635,1.0721425,13.449,0.273795,1622.75,3.2465,8.8215,25.4145
335.965,0.9049225,5.523,0.007305,3672.25,4.5625,4.5175,9.0735
334.611,1.1523775,8.085,0.207975,3678.25,6.0455,7.6515,22.1805
333.333,0.9981175,13.623,0.262875,1177.25,4.6905,1.3295,11.3205
332.033,1.0423975,17.823,0.174975,3568.75,3.6205,6.0425,11.8875
336.363,1.2861625,2.927,0.093945,2983.25,3.7145,7.0645,8.6745
342.489,1.2001225,1.007,0.063405,48.25,7.1165,8.2755,1.5435
337.775,1.0230025,4.521,0.232395,3585.25,4.8815,3.2265,10.1445
334.191,0.9484825,7.803,0.053385,3667.75,7.8905,2.5955,4.0035
331.163,1.1523325,17.629,0.090165,4786.25,1.0285,7.7745,9.8145
331.971,0.9577525,12.667,0.075975,4010.25,7.4555,7.8805,1.1895
331.087,0.8928625,7.229,0.254115,3228.75,6.1885,8.1965,16.0035
327.565,0.9268825,16.657,0.234735,510.25,1.1345,4.9185,3.3195
334.173,0.8512825,15.497,0.269115,3162.25,5.6165,8.8275,1.3485
339.727,1.1829775,0.371,0.280005,4796.75,2.6765,1.8235,10.3215
340.919,1.0613425,7.305,0.001695,12.25,7.9195,9.7005,18.9225
328.775,1.1855425,3.975,0.192105,3011.75,4.8285,9.9655,22.9185
342.205,1.0458175,13.083,0.277995,3208.25,4.0875,5.3495,26.8065
335.077,1.2880525,15.789,0.098685,1126.75,6.8955,4.8875,1.8615
325.351,1.2075025,2.607,0.193155,3113.25,8.2885,2.8825,12.9045
331.311,1.2391375,6.609,0.092895,3894.25,8.0795,5.0535,6.6705
342.033,0.9076225,14.479,0.263055,2454.25,7.5405,3.6705,22.5105
333.501,1.0934275,13.021,0.044355,4753.25,0.8415,2.0385,8.9445
344.783,0.8689225,7.289,0.092145,999.25,5.1665,0.9565,3.0705
329.387,0.8625325,0.971,0.179145,2975.75,0.7485,6.4885,17.3025
344.271,1.2982225,15.305,0.049755,3115.25,9.4155,8.6525,5.5365
336.879,1.2503425,15.025,0.020475,3707.75,3.0455,4.6855,26.4375
330.393,1.2346825,18.953,0.229635,2308.25,4.6015,3.1185,20.7615
339.453,0.9807925,1.399,0.109995,2866.75,3.6715,5.9945,26.5605
339.455,1.1300125,1.145,0.016125,2640.25,1.1535,2.9685,19.5975
327.897,1.0588225,1.163,0.139125,2627.75,2.0515,4.5465,21.1395
333.185,1.2926425,4.491,0.248985,2606.25,1.2775,1.4485,16.2585
328.591,0.8734675,8.295,0.198165,967.75,7.6015,4.8055,3.3495
344.805,0.9383575,3.429,0.007755,4289.25,8.6055,9.5385,13.2525
333.395,1.1850025,11.335,0.213195,4861.75,0.8725,1.5715,9.9165
339.231,0.9546475,3.315,0.278055,2071.75,3.1145,9.6905,25.1625
335.743,1.2724825,1.053,0.056235,2277.25,7.1715,8.0805,1.5765
336.013,1.2488125,0.043,0.007155,2556.25,2.6935,1.1805,21.0525
338.013,1.0682725,17.729,0.125985,4133.75,4.2645,6.3595,4.5585
327.829,1.2556075,7.277,0.229335,2612.25,5.4485,2.0695,4.6935
335.827,1.2667225,9.409,0.050595,1478.25,1.2085,5.1055,15.3795
332.839,1.2687925,11.727,0.071835,1587.25,2.1915,0.7325,16.8795
325.013,0.9125275,18.195,0.138195,2104.75,5.8885,3.8535,25.6425
331.785,1.2771175,12.229,0.182925,1910.75,2.9235,1.9025,27.8175
334.091,1.0181875,17.477,0.084075,1453.75,4.5885,5.9795,6.9435
344.969,1.2875575,16.579,0.005745,3315.75,3.6255,2.1475,22.7265
325.701,1.1722225,1.587,0.103995,3942.25,1.3595,4.0195,14.9835
337.921,0.9857425,18.291,0.148575,689.25,8.4745,5.8625,28.0485
335.907,1.2523675,2.295,0.002745,1139.75,2.1115,4.2255,17.1795
332.207,1.2457975,13.257,0.282735,1263.25,8.6415,5.5915,5.5965
339.265,1.2039025,6.399,0.231555,3737.75,8.7685,9.7455,9.1125
343.653,1.0680475,0.149,0.044385,4753.75,5.6435,6.5785,15.3315
333.101,1.1526925,5.475,0.270795,1059.75,4.9585,4.5195,17.7375
330.461,1.1280325,17.341,0.027945,4490.75,0.3515,5.2015,13.0845
342.567,0.9152725,0.015,0.154725,3043.75,8.6165,6.0695,29.1375
326.155,1.0671025,15.415,0.003015,1325.25,1.6235,5.4165,18.5415
330.595,1.0867675,19.165,0.068085,4996.25,7.4545,8.5575,16.2255
328.187,1.1714125,12.895,0.056115,3219.75,7.8095,8.3875,0.7005
334.643,1.1168725,8.763,0.256005,620.25,8.9485,1.9715,9.2025
339.891,0.9436675,6.095,0.040875,4529.75,3.0435,3.1605,0.7425
340.033,1.1266375,19.323,0.241065,4561.75,3.5285,7.3485,28.8315
344.939,1.2384175,6.373,0.296115,2899.25,6.2575,0.2415,10.5525
328.455,1.1616925,0.033,0.293415,1486.75,4.7915,6.5015,11.9655
335.519,1.2932275,0.941,0.076305,1686.25,1.7865,9.7065,6.0675
328.075,1.2889525,5.509,0.293895,2855.25,4.0185,7.8215,18.4395
338.085,1.2248725,15.141,0.205725,1248.75,7.9705,4.5705,8.3385
334.971,1.1602525,8.451,0.218805,3105.75,6.4615,3.9885,2.4615
327.385,1.0198975,8.199,0.167805,4195.25,7.0805,1.4165,28.9275
339.277,0.8941225,7.789,0.018255,3438.25,5.2465,8.8755,21.0825
327.421,1.0093675,17.563,0.014145,4918.25,0.2375,9.4585,23.0475
340.973,1.2188875,2.833,0.019665,436.75,1.0385,4.5255,27.6825
343.047,1.1730325,14.305,0.185205,280.75,2.8055,1.7745,23.9325
341.287,0.8823325,14.815,0.189915,4401.75,2.5035,9.3175,6.3165
330.539,1.2715375,0.543,0.098025,4912.25,2.9395,3.7735,0.8475
328.761,1.2860275,16.497,0.007455,2046.75,6.8185,9.9915,5.1795
326.459,1.2683875,4.567,0.262605,4651.25,3.9755,3.2085,19.7325
331.565,0.9690475,8.045,0.004365,3756.75,8.7875,5.9095,12.2355
336.551,1.2901225,15.081,0.199545,2206.25,3.6565,5.6455,9.7695
341.697,1.0397875,0.311,0.183255,4472.75,9.8405,9.9565,18.2145
329.689,1.0239925,15.383,0.166425,11.25,8.6175,0.0975,22.6635
330.563,1.2646075,0.163,0.214305,3111.25,0.5035,6.7485,23.1675
341.971,1.0761475,5.345,0.009585,408.25,6.2595,6.3735,17.1495
343.905,1.1016175,5.959,0.187815,2818.75,0.7405,9.9705,10.2165
338.235,1.0215625,19.101,0.094695,4512.75,9.0945,5.7725,7.3875
339.359,0.8737375,7.861,0.169905,4292.25,0.0165,3.7635,15.1875
342.039,1.1879275,9.209,0.186165,4393.25,7.3705,8.5385,13.9665
342.503,0.8888575,5.917,0.019245,2882.25,9.1735,9.2005,25.1295
333.179,1.1919775,5.633,0.112995,4668.25,2.0205,2.6355,18.7095
340.545,1.0392025,2.227,0.207855,91.25,3.1455,9.8685,3.9975
340.845,1.0859125,11.573,0.143265,2506.25,2.4015,7.1475,16.0815
337.903,0.9215725,14.339,0.084105,453.75,1.4245,9.3325,0.8325
341.587,1.0670125,2.647,0.028995,3498.25,4.1185,6.3005,29.0265
325.755,0.9167575,12.367,0.145605,1302.75,9.1515,3.7935,16.5435
344.903,0.8878675,6.921,0.121995,1029.25,1.6205,2.3365,24.6885
328.753,1.1467975,13.987,0.085875,4011.25,7.7825,8.4105,14.9655
328.787,1.2796825,11.083,0.276525,106.25,2.7305,3.4915,13.1505
325.729,1.1654725,11.887,0.136755,93.75,3.5315,7.9975,4.6665
325.647,0.8984425,17.455,0.202185,3682.75,2.8625,2.2675,0.1635
326.917,1.1105275,12.461,0.261405,2074.25,3.0385,9.7675,20.9445
