# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,main_wing,0,YTGEDVUDVF,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.850000000000000089e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,23,45
# x,y,z,u,w
3.859688722636415381e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.568028011339325442e-02, 4.096247762364725598e-02, -4.079716886991897190e-03, 0.000000000000000000e+00, 9.999916779204325312e-01, 2.636363636363636243e+00, 3.677612367481413180e+00, 3.223876325185868752e-01
3.801052879071205925e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.845333422723125644e-02, 5.990876791989144245e-02, -6.973388246931327451e-03, 0.000000000000000000e+00, 9.999756856325845433e-01, 2.636363636363636243e+00, 3.572386557088055969e+00, 4.276134429119436420e-01
3.732479584880248336e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.095358278663634818e-02, 8.252324289868244456e-02, -1.134862744429272416e-02, -1.076276680971665708e-14, 9.999356022540305533e-01, 2.636363636363636243e+00, 3.449257257171806312e+00, 5.507427428281937987e-01
3.654840610334132212e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.291360074005869413e-02, 1.071463476954569449e-01, -1.709900839170858111e-02, 0.000000000000000000e+00, 9.998538012689756060e-01, 2.636363636363636243e+00, 3.309980407321843288e+00, 6.900195926781572675e-01
3.570106154734763670e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.415923019069133107e-02, 1.311560631383217879e-01, -2.383362540416624625e-02, 0.000000000000000000e+00, 9.997159388046654716e-01, 2.636363636363636243e+00, 3.158351951977568461e+00, 8.416480480224312055e-01
3.481289205233220052e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.447788020698431211e-02, 1.511357240532029689e-01, -3.153213648767711624e-02, 0.000000000000000000e+00, 9.995027385497863293e-01, 2.636363636363636243e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.392115384585551396e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.382695728248228687e-02, 1.634682141937745525e-01, -4.013043824847586233e-02, -5.433340200604884357e-15, 9.991944495071944932e-01, 2.636363636363636243e+00, 2.841648048022431539e+00, 1.158351951977568461e+00
3.306528339957266471e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.225924855698939442e-02, 1.638724524000679528e-01, -4.998817803804801729e-02, 0.000000000000000000e+00, 9.987498095401252662e-01, 2.636363636363636243e+00, 2.690019592678157601e+00, 1.309980407321843066e+00
3.227982981638350068e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 2.003645294844166522e-02, 1.559141404976127909e-01, -6.068675399607677962e-02, -5.696586703845018829e-15, 9.981568603628487857e-01, 2.636363636363636243e+00, 2.550742742828193688e+00, 1.449257257171806312e+00
3.158743401667585715e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.731004760173838683e-02, 1.425478004392376763e-01, -7.196154272077093239e-02, 6.230740965229551202e-15, 9.974074074164712700e-01, 2.636363636363636243e+00, 2.427613442911943586e+00, 1.572386557088055969e+00
3.099836738858516405e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.434213000847191048e-02, 1.259819249852345557e-01, -8.380992183530040773e-02, 7.050046423756600694e-15, 9.964817594928473410e-01, 2.636363636363636243e+00, 2.322387632518586820e+00, 1.677612367481413180e+00
3.051258963567503812e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.128828140460333418e-02, 1.076972739934696083e-01, -9.620725373061973784e-02, 0.000000000000000000e+00, 9.953613235049934005e-01, 2.636363636363636243e+00, 2.235035931837589196e+00, 1.764964068162410804e+00
3.012317714197810581e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 8.353747019666915574e-03, 8.862699108491654820e-02, -1.094499054086478518e-01, 0.000000000000000000e+00, 9.939923129511807343e-01, 2.636363636363636243e+00, 2.164253528932142068e+00, 1.835746471067857932e+00
2.981920269134876733e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 5.604581069521196932e-03, 6.922318404803171066e-02, -1.239159392603078336e-01, 0.000000000000000000e+00, 9.922927189076999888e-01, 2.636363636363636243e+00, 2.108012213860340545e+00, 1.891987786139659677e+00
2.959015046108208757e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 3.141621543280796042e-03, 4.924324285364409248e-02, -1.408554038315942836e-01, 0.000000000000000000e+00, 9.900301789397323304e-01, 2.636363636363636243e+00, 2.064017618365698414e+00, 1.935982381634301586e+00
2.943311124099885046e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 1.129119440408307739e-03, 2.699783985596910380e-02, -1.668594803297538121e-01, 0.000000000000000000e+00, 9.859806863342123195e-01, 2.636363636363636243e+00, 2.030021790544722649e+00, 1.969978209455277351e+00
2.937428409090909298e+00, 4.725818181818181252e+00, 1.159489463202587611e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.636363636363636243e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.000245454545454216e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.727272727272727515e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.986386016349516836e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.998257226002723291e-03, 1.409599112563652288e-03, -2.420325624812060331e-02, -6.300929191738678262e-13, 9.997070582860700938e-01, 2.727272727272727515e+00, 3.969978209455277351e+00, 3.002179054472272138e-02
3.968246032682978264e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 4.356761442608180802e-03, 3.819362920154258968e-03, -1.768557369109914623e-02, -2.325462225685149037e-13, 9.998435980108172361e-01, 2.727272727272727515e+00, 3.935982381634301586e+00, 6.401761836569835884e-02
3.944739319651748843e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 6.983660142788256087e-03, 7.898118247336247816e-03, -1.162907821912119791e-02, -3.373633029613133329e-13, 9.999323799836533633e-01, 2.727272727272727515e+00, 3.891987786139659455e+00, 1.080122138603403226e-01
3.914650086268468776e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 9.545474439241930995e-03, 1.488640997076475132e-02, -5.353505217866917805e-03, 0.000000000000000000e+00, 9.999856698882650941e-01, 2.727272727272727515e+00, 3.835746471067857932e+00, 1.642535289321422898e-01
3.876848561052206765e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.221717702067037781e-02, 2.509949271755586991e-02, -3.255526852072214775e-03, 3.538630958381433160e-14, 9.999947007584167880e-01, 2.727272727272727515e+00, 3.764964068162410804e+00, 2.350359318375891959e-01
3.830302772489152741e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.496830860710638561e-02, 3.910255441538519616e-02, -4.079716886995223522e-03, 0.000000000000000000e+00, 9.999916779204324202e-01, 2.727272727272727515e+00, 3.677612367481413180e+00, 3.223876325185868752e-01
3.774329320766666829e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.761545071553597547e-02, 5.718857826592700644e-02, -6.973388246935783089e-03, -1.553069592970284601e-14, 9.999756856325844323e-01, 2.727272727272727515e+00, 3.572386557088055969e+00, 4.276134429119436420e-01
3.708869633679863220e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.000217415166119159e-02, 7.877623091130953048e-02, -1.134862744428863715e-02, -1.127470062257844853e-14, 9.999356022540305533e-01, 2.727272727272727515e+00, 3.449257257171806312e+00, 5.507427428281937987e-01
3.634755898303865251e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.187319644145037725e-02, 1.022813104633283621e-01, -1.709900839170953174e-02, 0.000000000000000000e+00, 9.998538012689756060e-01, 2.727272727272727515e+00, 3.309980407321843288e+00, 6.900195926781572675e-01
3.553868855987372566e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.306226742056149623e-02, 1.252008519331671843e-01, -2.383362540416750219e-02, 7.094028562794757567e-15, 9.997159388046654716e-01, 2.727272727272727515e+00, 3.158351951977568461e+00, 8.416480480224312055e-01
3.469084687588150917e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.336644896241169694e-02, 1.442733256566334221e-01, -3.153213648767561050e-02, 0.000000000000000000e+00, 9.995027385497864403e-01, 2.727272727272727515e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.383959851968093346e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.274508154149033554e-02, 1.560458524854431706e-01, -4.013043824847912361e-02, 0.000000000000000000e+00, 9.991944495071942711e-01, 2.727272727272727515e+00, 2.841648048022431539e+00, 1.158351951977568461e+00
3.302258932883610942e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.124855546928121341e-02, 1.564317360397438073e-01, -4.998817803805007121e-02, 0.000000000000000000e+00, 9.987498095401251552e-01, 2.727272727272727515e+00, 2.690019592678157601e+00, 1.309980407321843066e+00
3.227279968574861879e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.912668708436372420e-02, 1.488347755463014510e-01, -6.068675399607662696e-02, 0.000000000000000000e+00, 9.981568603628488967e-01, 2.727272727272727515e+00, 2.550742742828193688e+00, 1.449257257171806312e+00
3.161184248770495309e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.652407563084326916e-02, 1.360753413082361196e-01, -7.196154272077166791e-02, 0.000000000000000000e+00, 9.974074074164711590e-01, 2.727272727272727515e+00, 2.427613442911943586e+00, 1.572386557088055969e+00
3.104952274496784348e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.369091792350607233e-02, 1.202616482906849610e-01, -8.380992183530081019e-02, 0.000000000000000000e+00, 9.964817594928473410e-01, 2.727272727272727515e+00, 2.322387632518586820e+00, 1.677612367481413180e+00
3.058580199078216211e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.077573094906916079e-02, 1.028072216580765003e-01, -9.620725373061626839e-02, 0.000000000000000000e+00, 9.953613235049938446e-01, 2.727272727272727515e+00, 2.235035931837589196e+00, 1.764964068162410804e+00
3.021407097966712918e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 7.974440667629744198e-03, 8.460283514611414979e-02, -1.094499054086544160e-01, 0.000000000000000000e+00, 9.939923129511800681e-01, 2.727272727272727515e+00, 2.164253528932142068e+00, 1.835746471067857932e+00
2.992389865157146112e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 5.350102068041931273e-03, 6.608006834727656043e-02, -1.239159392603140231e-01, -1.344094281247411682e-14, 9.922927189076992116e-01, 2.727272727272727515e+00, 2.108012213860340545e+00, 1.891987786139659677e+00
2.970524666034528138e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 2.998974536583449285e-03, 4.700732707054455090e-02, -1.408554038315774082e-01, 1.889446762984892758e-14, 9.900301789397346619e-01, 2.727272727272727515e+00, 2.064017618365698414e+00, 1.935982381634301586e+00
2.955533789005377443e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 1.077851168224997847e-03, 2.577198849555072807e-02, -1.668594803297726026e-01, 0.000000000000000000e+00, 9.859806863342090999e-01, 2.727272727272727515e+00, 2.030021790544722649e+00, 1.969978209455277351e+00
2.949918181818181662e+00, 4.969363636363637760e+00, 1.163740564924650833e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.727272727272727515e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.962776136363635793e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.818181818181818343e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.949575925963414225e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.903209599414372412e-03, 1.342551162806847201e-03, -2.420325624821893437e-02, -6.615602029223428465e-13, 9.997070582860676513e-01, 2.818181818181818343e+00, 3.969978209455277351e+00, 3.002179054472272138e-02
3.932298775355310916e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 4.149530947283032629e-03, 3.637693925834540980e-03, -1.768557369092175341e-02, -2.441597445547494425e-13, 9.998435980108203447e-01, 2.818181818181818343e+00, 3.935982381634301586e+00, 6.401761836569835884e-02
3.909910165265703785e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 6.651480525052882661e-03, 7.522442191144120341e-03, -1.162907821917531434e-02, -3.542114636968868753e-13, 9.999323799836528082e-01, 2.818181818181818343e+00, 3.891987786139659455e+00, 1.080122138603403226e-01
3.881252134122918029e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 9.091441455748784650e-03, 1.417833399449463724e-02, -5.353505217852445007e-03, 0.000000000000000000e+00, 9.999856698882652051e-01, 2.818181818181818343e+00, 3.835746471067857932e+00, 1.642535289321422898e-01
3.845248648321435869e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.163606380645914283e-02, 2.390562879436902710e-02, -3.255526852090603277e-03, 3.715352678400727836e-14, 9.999947007584166769e-01, 2.818181818181818343e+00, 3.764964068162410804e+00, 2.350359318375891959e-01
3.800916822341890100e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.425633710081951680e-02, 3.724263120712312941e-02, -4.079716886986957565e-03, 0.000000000000000000e+00, 9.999916779204326422e-01, 2.818181818181818343e+00, 3.677612367481413180e+00, 3.223876325185868752e-01
3.747605762462128176e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.677756720384068062e-02, 5.446838861196300757e-02, -6.973388246940627304e-03, -1.630630981260666044e-14, 9.999756856325845433e-01, 2.818181818181818343e+00, 3.572386557088055969e+00, 4.276134429119436420e-01
3.685259682479478549e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.905076551668648602e-02, 7.502921892393663028e-02, -1.134862744429597850e-02, -1.183776710511335182e-14, 9.999356022540304423e-01, 2.818181818181818343e+00, 3.449257257171806312e+00, 5.507427428281937987e-01
3.614671186273598291e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.083279214284204650e-02, 9.741627323119976534e-02, -1.709900839170602413e-02, 0.000000000000000000e+00, 9.998538012689757171e-01, 2.818181818181818343e+00, 3.309980407321843288e+00, 6.900195926781572675e-01
3.537631557239980573e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.196530465043188343e-02, 1.192456407280130248e-01, -2.383362540416879283e-02, 7.448309340934049822e-15, 9.997159388046654716e-01, 2.818181818181818343e+00, 3.158351951977568461e+00, 8.416480480224312055e-01
3.456880169943081782e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.225501771783909566e-02, 1.374109272600643195e-01, -3.153213648767708155e-02, 0.000000000000000000e+00, 9.995027385497864403e-01, 2.818181818181818343e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.375804319350635296e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.166320580049792277e-02, 1.486234907771119829e-01, -4.013043824847668806e-02, 0.000000000000000000e+00, 9.991944495071942711e-01, 2.818181818181818343e+00, 2.841648048022431539e+00, 1.158351951977568461e+00
3.297989525809955413e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.023786238157323364e-02, 1.489910196794196340e-01, -4.998817803804936344e-02, 0.000000000000000000e+00, 9.987498095401251552e-01, 2.818181818181818343e+00, 2.690019592678157601e+00, 1.309980407321843066e+00
3.226576955511373690e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.821692122028556113e-02, 1.417554105949903054e-01, -6.068675399607323384e-02, 0.000000000000000000e+00, 9.981568603628491188e-01, 2.818181818181818343e+00, 2.550742742828193688e+00, 1.449257257171806312e+00
3.163625095873404458e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.573810365994862681e-02, 1.296028821772341189e-01, -7.196154272077273650e-02, 0.000000000000000000e+00, 9.974074074164709369e-01, 2.818181818181818343e+00, 2.427613442911943586e+00, 1.572386557088055969e+00
3.110067810135052291e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.303970583853982824e-02, 1.145413715961355744e-01, -8.380992183530108774e-02, 7.754214982092032422e-15, 9.964817594928473410e-01, 2.818181818181818343e+00, 2.322387632518586820e+00, 1.677612367481413180e+00
3.065901434588928165e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.026318049353446178e-02, 9.791716932268372531e-02, -9.620725373062120889e-02, 0.000000000000000000e+00, 9.953613235049931784e-01, 2.818181818181818343e+00, 2.235035931837589196e+00, 1.764964068162410804e+00
3.030496481735615699e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 7.595134315592572821e-03, 8.057867920731183464e-02, -1.094499054086449791e-01, 0.000000000000000000e+00, 9.939923129511811783e-01, 2.818181818181818343e+00, 2.164253528932142068e+00, 1.835746471067857932e+00
3.002859461179415046e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 5.095623066562445305e-03, 6.293695264652135468e-02, -1.239159392603138704e-01, -1.411219295424873908e-14, 9.922927189076992116e-01, 2.818181818181818343e+00, 2.108012213860340545e+00, 1.891987786139659677e+00
2.982034285960847964e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 2.856327529885944669e-03, 4.477141128744541870e-02, -1.408554038315873169e-01, 1.983807063837596654e-14, 9.900301789397332186e-01, 2.818181818181818343e+00, 2.064017618365698414e+00, 1.935982381634301586e+00
2.967756453910869396e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 1.026582896041543323e-03, 2.454613713513242174e-02, -1.668594803297566154e-01, 0.000000000000000000e+00, 9.859806863342118755e-01, 2.818181818181818343e+00, 2.030021790544722649e+00, 1.969978209455277351e+00
2.962407954545454469e+00, 5.212909090909091603e+00, 1.167991666646714055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.818181818181818343e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.925306818181818258e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.909090909090909172e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.912765835577311169e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.808161972826232734e-03, 1.275503213050042115e-03, -2.420325624832760439e-02, -6.963356976391082720e-13, 9.997070582860650978e-01, 2.909090909090909172e+00, 3.969978209455277351e+00, 3.002179054472272138e-02
3.896351518027644900e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 3.942300451958589622e-03, 3.456024931514846410e-03, -1.768557369111108113e-02, -2.569942165639466362e-13, 9.998435980108170140e-01, 2.909090909090909172e+00, 3.935982381634301586e+00, 6.401761836569835884e-02
3.875081010879657839e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 6.319300907317281120e-03, 7.146766134951987662e-03, -1.162907821917298808e-02, -3.728309012476558466e-13, 9.999323799836528082e-01, 2.909090909090909172e+00, 3.891987786139659455e+00, 1.080122138603403226e-01
3.847854181977367283e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 8.637408472255640041e-03, 1.347025801822430285e-02, -5.353505217869506012e-03, 0.000000000000000000e+00, 9.999856698882650941e-01, 2.909090909090909172e+00, 3.835746471067857932e+00, 1.642535289321422898e-01
3.813648735590664529e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.105495059224812469e-02, 2.271176487118217735e-02, -3.255526852091373061e-03, 3.910653464130788326e-14, 9.999947007584166769e-01, 2.909090909090909172e+00, 3.764964068162410804e+00, 2.350359318375891959e-01
3.771530872194627459e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.354436559453287003e-02, 3.538270799886152063e-02, -4.079716887002871918e-03, 0.000000000000000000e+00, 9.999916779204324202e-01, 2.909090909090909172e+00, 3.677612367481413180e+00, 3.223876325185868752e-01
3.720882204157589079e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.593968369214561476e-02, 5.174819895799901565e-02, -6.973388246945979793e-03, -1.716346534921935475e-14, 9.999756856325844323e-01, 2.909090909090909172e+00, 3.572386557088055969e+00, 4.276134429119436420e-01
3.661649731279092990e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.809935688171177004e-02, 7.128220693656414642e-02, -1.134862744427910485e-02, -2.492005951753255489e-14, 9.999356022540306643e-01, 2.909090909090909172e+00, 3.449257257171806312e+00, 5.507427428281937987e-01
3.594586474243331775e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.979238784423395167e-02, 9.255123599907096044e-02, -1.709900839170698170e-02, 0.000000000000000000e+00, 9.998538012689757171e-01, 2.909090909090909172e+00, 3.309980407321843288e+00, 6.900195926781572675e-01
3.521394258492589913e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 2.086834188030249268e-02, 1.132904295228586433e-01, -2.383362540416635034e-02, 7.839836281324338787e-15, 9.997159388046655826e-01, 2.909090909090909172e+00, 3.158351951977568461e+00, 8.416480480224312055e-01
3.444675652298013091e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 2.114358647326669907e-02, 1.305485288634948005e-01, -3.153213648767880933e-02, 0.000000000000000000e+00, 9.995027385497862182e-01, 2.909090909090909172e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.367648786733177246e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 2.058133005950619002e-02, 1.412011290687807952e-01, -4.013043824847713908e-02, 0.000000000000000000e+00, 9.991944495071943821e-01, 2.909090909090909172e+00, 2.841648048022431539e+00, 1.158351951977568461e+00
3.293720118736299440e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.922716929386547591e-02, 1.415503033190954885e-01, -4.998817803805170185e-02, 0.000000000000000000e+00, 9.987498095401250442e-01, 2.909090909090909172e+00, 2.690019592678157601e+00, 1.309980407321843066e+00
3.225873942447885501e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.730715535620762011e-02, 1.346760456436787989e-01, -6.068675399607624532e-02, 0.000000000000000000e+00, 9.981568603628487857e-01, 2.909090909090909172e+00, 2.550742742828193688e+00, 1.449257257171806312e+00
3.166065942976314496e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.495213168905379364e-02, 1.231304230462327842e-01, -7.196154272077712188e-02, 0.000000000000000000e+00, 9.974074074164707149e-01, 2.909090909090909172e+00, 2.427613442911943586e+00, 1.572386557088055969e+00
3.115183345773320234e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 1.238849375357424856e-02, 1.088210949015864237e-01, -8.380992183530122652e-02, 8.161822121927364072e-15, 9.964817594928472300e-01, 2.909090909090909172e+00, 2.322387632518586820e+00, 1.677612367481413180e+00
3.073222670099640563e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 9.750630038000465336e-03, 9.302711698729061729e-02, -9.620725373061746188e-02, 0.000000000000000000e+00, 9.953613235049936225e-01, 2.909090909090909172e+00, 2.235035931837589196e+00, 1.764964068162410804e+00
3.039585865504518480e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 7.215827963555718899e-03, 7.655452326850961664e-02, -1.094499054086460060e-01, 0.000000000000000000e+00, 9.939923129511810673e-01, 2.909090909090909172e+00, 2.164253528932142068e+00, 1.835746471067857932e+00
3.013329057201684424e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 4.841144065083125871e-03, 5.979383694576636404e-02, -1.239159392603132598e-01, -1.485401280579656378e-14, 9.922927189076993226e-01, 2.909090909090909172e+00, 2.108012213860340545e+00, 1.891987786139659677e+00
2.993543905887167345e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 2.713680523188880239e-03, 4.253549550434599508e-02, -1.408554038315887880e-01, 2.088087629329196397e-14, 9.900301789397332186e-01, 2.909090909090909172e+00, 2.064017618365698414e+00, 1.935982381634301586e+00
2.979979118816361350e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 9.753146238583782802e-04, 2.332028577471404601e-02, -1.668594803297775153e-01, 0.000000000000000000e+00, 9.859806863342083227e-01, 2.909090909090909172e+00, 2.030021790544722649e+00, 1.969978209455277351e+00
2.974897727272727277e+00, 5.456454545454546334e+00, 1.172242768368777055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.909090909090909172e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.887837499999999835e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.875955745191208113e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 1.713114346238081998e-03, 1.208455263293448231e-03, -2.420325624807661419e-02, -7.349700453780469180e-13, 9.997070582860712040e-01, 3.000000000000000000e+00, 3.969978209455277351e+00, 3.002179054472272138e-02
3.860404260699977552e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 3.735069956633441882e-03, 3.274355937195358272e-03, -1.768557369104905089e-02, -2.712528621616171598e-13, 9.998435980108181242e-01, 3.000000000000000000e+00, 3.935982381634301586e+00, 6.401761836569835884e-02
3.840251856493612337e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 5.987121289581908562e-03, 6.771090078759410893e-03, -1.162907821917116835e-02, -3.935164394665043085e-13, 9.999323799836529192e-01, 3.000000000000000000e+00, 3.891987786139659455e+00, 1.080122138603403226e-01
3.814456229831816536e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 8.183375488762719210e-03, 1.276218204195441255e-02, -5.353505217888273986e-03, 0.000000000000000000e+00, 9.999856698882649830e-01, 3.000000000000000000e+00, 3.835746471067857932e+00, 1.642535289321422898e-01
3.782048822859892745e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 1.047383737803710829e-02, 2.151790094799510902e-02, -3.255526852071623234e-03, 4.127625746798874742e-14, 9.999947007584166769e-01, 3.000000000000000000e+00, 3.764964068162410804e+00, 2.350359318375891959e-01
3.742144922047364819e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 1.283239408824600122e-02, 3.352278479059945387e-02, -4.079716886994113299e-03, 0.000000000000000000e+00, 9.999916779204325312e-01, 3.000000000000000000e+00, 3.677612367481413180e+00, 3.223876325185868752e-01
3.694158645853049983e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 1.510180018045009960e-02, 4.902800930403480167e-02, -6.973388246942900659e-03, -1.811573490965769011e-14, 9.999756856325844323e-01, 3.000000000000000000e+00, 3.572386557088055969e+00, 4.276134429119436420e-01
3.638039780078708318e+00, 5.700000000000000178e+00, 1.176493870090840277e+00, 1.714794824673684243e-02, 6.753519494919124622e-02, -1.134862744428673069e-02, -1.315134161333699457e-14, 9.999356022540304423e-01, 3.000000000000000000e+00, 3.449257257171806312e+00, 5.507427428281937987e-01
