vel_sound,rho,alpha,mach,rpm,cp,ct,flap
333.4835,1.0287062,7.60635,0.0127125,3012.75,0.40326,0.0896375,25.16625
343.4585,1.0726938,13.86675,0.0063075,1582.95,0.60014,0.2958125,13.69425
327.4295,1.0436238,17.50815,0.0165525,5723.55,0.27758,0.3196875,21.50925
334.2675,1.0372788,4.47525,0.1646325,985.35,0.79694,0.1148875,12.93975
341.4395,1.2815838,3.89745,0.2122725,174.75,0.3661,0.1422625,14.36775
338.6795,1.0578888,0.16605,0.2805225,1715.25,0.5485,0.2150125,27.61725
336.5445,1.2647987,11.21445,0.0273825,5866.35,0.3835,0.0379125,17.07525
328.5675,1.0148913,10.27935,0.1031625,458.25,0.52038,0.2198625,0.69975
329.8285,1.1026863,1.59795,0.2152725,2394.45,0.50534,0.2277625,25.10925
326.4515,1.0658538,13.37085,0.2025675,1062.75,0.74914,0.2774625,7.16625
326.3035,1.2081888,12.21885,0.0511125,5115.75,0.64786,0.0630875,9.05925
334.2895,1.2213738,12.71655,0.1816125,2212.35,0.51602,0.1060625,18.34275
332.3395,0.90500125,12.47265,0.1148175,1228.05,0.5523,0.2524875,9.44025
325.6815,0.89694625,11.74185,0.2693025,5278.65,0.57166,0.1243375,27.82575
334.3085,1.1950038,1.03275,0.2804925,216.15,0.10086,0.1678125,18.97725
336.4855,0.88675375,14.94765,0.2526375,32.25,0.6745,0.1766125,18.31125
329.6035,1.2928563,14.72355,0.1972425,4572.15,0.1083,0.4969375,6.52125
339.5415,1.1694663,0.44235,0.0107025,2111.55,0.43198,0.3941125,29.31075
339.9505,1.0191663,13.26375,0.2317275,4832.85,0.75286,0.3463875,21.76425
332.4705,0.90002875,15.56055,0.0137325,5785.95,0.19378,0.1580375,20.36475
329.0865,1.2667337,4.52115,0.0465375,2370.75,0.72966,0.0823375,26.57625
336.0275,1.0719962,13.05855,0.1672275,1642.35,0.49954,0.1519375,23.85075
340.6925,1.1397438,10.25235,0.1709475,3114.45,0.19938,0.2307875,25.60125
325.6245,1.1663613,2.90655,0.1905375,2151.45,0.74814,0.4413375,10.44075
337.9905,1.2168512,16.20765,0.0878475,4456.05,0.00714,0.1822375,11.68875
331.7205,1.1784663,2.66805,0.2202675,4612.65,0.21354,0.4078625,2.98425
336.5585,1.1976587,0.69075,0.0711375,3210.45,0.20998,0.0476375,8.01975
340.0255,1.1258162,7.29135,0.0001425,1893.15,0.3335,0.2236375,14.58525
337.5505,1.0577538,1.96335,0.2538825,2083.95,0.71906,0.2671125,22.02525
343.1755,1.2460788,14.45175,0.1322025,771.75,0.20978,0.3461625,11.95575
329.7745,1.1007738,0.60885,0.1052775,4049.25,0.66346,0.4972375,21.90525
326.5025,1.0420487,7.48215,0.0399975,3519.15,0.41994,0.0912875,21.97725
335.0645,1.0074888,1.40175,0.2652825,2386.65,0.31722,0.3953875,8.52075
337.5085,0.92768125,14.66415,0.2173425,1328.85,0.62278,0.2972875,20.55525
325.3845,0.92268625,14.60295,0.2055675,5428.35,0.1433,0.1215875,20.14875
328.2955,1.0437813,10.62405,0.2361375,2317.05,0.05582,0.4786625,2.48775
342.5095,0.92223625,0.13365,0.0247875,2428.05,0.52242,0.4582125,21.42225
342.0565,0.90911875,13.38975,0.1544025,5166.15,0.4195,0.3390875,23.79975
334.0365,0.95240875,17.53785,0.2871525,554.85,0.31314,0.0194375,10.49175
338.6265,1.2418712,12.61395,0.1435575,240.75,0.5047,0.0715875,15.97425
332.2695,1.2022488,15.52815,0.0322575,2249.25,0.34914,0.3658125,3.27975
326.8525,1.2542012,1.87605,0.0877575,2274.45,0.03806,0.0309625,24.47625
331.8865,1.0176137,1.41795,0.1383825,1986.45,0.71378,0.2142875,5.05425
330.6735,0.88412125,2.73825,0.1906875,214.05,0.02798,0.1875625,13.86525
332.2765,0.89415625,10.73115,0.2560575,2736.75,0.27822,0.0973625,15.97575
329.6615,0.89759875,16.17525,0.2701425,1451.85,0.47566,0.3011125,18.04425
330.1775,1.0603413,16.39215,0.0427425,2745.45,0.0861,0.1503125,17.10675
340.5975,0.86902375,5.09805,0.2061825,5904.45,0.5907,0.2740375,1.06275
330.1525,1.0006263,16.27875,0.1371525,3277.05,0.15706,0.4347125,28.22925
329.3985,0.90200875,16.21755,0.0946575,3417.75,0.2835,0.4248625,22.49175
336.2265,1.2182237,15.23565,0.2008275,3027.45,0.68738,0.2385375,16.11825
336.5165,0.99790375,4.25295,0.1097175,2061.15,0.7521,0.0355125,26.97675
336.8965,1.0505762,10.02375,0.0979425,2426.55,0.34282,0.1735375,2.85075
328.5985,1.1953863,16.90605,0.1906125,832.05,0.78654,0.0820375,4.28925
327.4645,0.91215625,10.67535,0.1734975,1548.75,0.69454,0.4543125,17.09925
330.8985,1.0423863,15.99075,0.0495075,1123.95,0.11114,0.4520625,23.54925
343.3315,1.2148488,12.66165,0.2688825,4045.95,0.7369,0.1942375,26.43075
341.9925,1.1088288,4.12515,0.2848875,5433.15,0.25574,0.2549875,21.69375
328.9395,1.1361212,11.01465,0.2345775,4852.65,0.44006,0.3725625,14.42175
339.3355,0.99572125,11.42955,0.1540875,4003.95,0.70758,0.4448375,25.61925
335.1075,1.0006038,11.25315,0.2873625,392.85,0.35346,0.1904625,15.90375
332.9205,1.1086262,3.15945,0.0528375,3852.45,0.62846,0.4180875,15.14325
330.7945,0.93690625,14.63805,0.2844225,4399.95,0.48718,0.3611125,22.69875
327.2585,1.1128338,8.03745,0.0663975,2655.15,0.49998,0.4099625,2.16675
337.0105,1.1759237,14.96205,0.1810125,2978.55,0.72078,0.2025125,13.11225
342.4995,1.0361312,7.92135,0.2634075,909.45,0.21398,0.1572875,26.19075
331.9975,1.1264463,11.18205,0.2559225,167.85,0.27378,0.3017125,20.99775
328.0185,1.2637863,8.05545,0.0533475,179.25,0.16586,0.2830875,11.19975
337.0275,1.0468637,0.16875,0.1981575,4156.95,0.7325,0.0279125,2.18175
336.7935,1.1374263,1.49085,0.1308525,1535.55,0.23414,0.2905375,12.80625
329.8725,1.0737288,11.59425,0.1398975,347.25,0.41134,0.2743875,3.17625
338.9515,1.0856313,0.93555,0.0434775,4204.95,0.46518,0.4087875,22.20675
326.3795,1.1140488,3.80835,0.2061525,1091.55,0.00822,0.0045625,9.22125
340.4375,0.96541375,10.99395,0.1606275,4568.25,0.07666,0.0165375,19.02075
343.3905,1.2599388,5.29335,0.1503225,5634.45,0.05762,0.3038875,2.34825
339.4105,1.0087488,10.88865,0.1212375,4144.95,0.67242,0.3645125,4.52625
337.8615,1.0371888,13.81185,0.2175825,4886.55,0.67338,0.4997375,27.92175
344.6145,1.2445712,9.77355,0.0252075,3697.05,0.23302,0.0605375,19.46475
332.9415,1.1448063,6.59115,0.1706925,450.15,0.18754,0.3783625,5.05575
334.1585,0.89645125,3.32055,0.2308725,25.95,0.0241,0.0139125,23.71875
335.2655,0.96023875,6.12225,0.0408225,775.95,0.21602,0.3297875,23.42175
332.3065,1.2155012,15.06015,0.1097475,1321.65,0.37798,0.2057625,7.01775
334.0085,0.88333375,14.37705,0.2403225,5832.75,0.1295,0.2666375,17.83575
339.1245,1.2428162,14.09805,0.1613175,629.85,0.44166,0.0766375,14.18325
336.8935,1.1256362,5.71905,0.2635275,3937.95,0.35586,0.2309125,1.19025
333.2465,1.1086938,14.84775,0.0835275,2203.05,0.06886,0.0611875,20.39925
339.8185,1.1817738,11.97675,0.1109025,3517.95,0.48326,0.0151625,19.10475
344.5625,1.0598463,8.94195,0.1474275,274.05,0.66498,0.0387125,3.60075
343.1855,0.87622375,14.61195,0.2116875,4831.65,0.00414,0.0505375,18.98175
328.3655,0.99635125,16.98885,0.2078475,3808.05,0.64702,0.3744875,8.75325
334.1975,0.92759125,0.99675,0.2890575,3323.55,0.78882,0.1799125,0.13275
339.1565,0.88891375,13.49595,0.1279275,5025.75,0.46926,0.0295875,23.53425
333.8065,0.88553875,13.23945,0.0600375,5075.85,0.32458,0.1160375,27.92925
331.6675,1.2282363,2.02095,0.0443625,4652.25,0.18518,0.1946375,22.92375
330.4565,1.0227663,7.23015,0.1921875,426.75,0.62106,0.0339125,2.61675
335.0995,1.2305537,12.22965,0.0365775,4915.35,0.06186,0.3933625,16.40775
335.5175,1.2673413,14.49405,0.0840675,637.95,0.6335,0.2929125,7.83225
344.5245,0.89660875,7.03575,0.2374875,2821.65,0.30058,0.3045875,15.56775
335.7665,0.87107125,8.68995,0.1150275,795.15,0.62514,0.4757625,7.46625
342.8735,0.88538125,7.89525,0.2688525,5324.25,0.72382,0.3169875,2.16225
332.7025,1.2061863,11.61045,0.1162725,4900.35,0.7765,0.3394875,11.73525
342.6105,1.0790837,11.12445,0.0328275,1659.75,0.50898,0.0201625,0.55275
335.9535,1.1640213,17.51085,0.2400975,3879.75,0.08474,0.2866625,3.33525
332.0335,1.0491812,15.92775,0.0354525,4036.05,0.53114,0.4208875,23.08875
330.8655,1.1475287,6.85305,0.2854875,2280.15,0.6769,0.1202125,8.96625
327.7505,1.2871862,11.55645,0.2363325,298.05,0.0799,0.0701875,0.74025
342.4945,0.86312875,10.19655,0.1495575,5409.45,0.0655,0.2544125,0.92025
339.6265,1.1437038,13.76685,0.0881625,4406.85,0.54202,0.4272375,2.96175
337.2965,1.1347938,5.12685,0.1791825,549.15,0.02942,0.0255875,0.88275
343.8515,1.0318113,1.64205,0.1824675,2101.95,0.52758,0.3622875,17.77725
335.8305,1.1069163,5.01345,0.2163075,5290.05,0.5055,0.4968875,26.81925
338.9835,0.96827125,17.72145,0.1096725,2782.35,0.0723,0.3023125,15.02025
329.0955,0.97308625,2.95965,0.0041025,4658.55,0.25458,0.1720125,28.73625
338.7875,0.90011875,12.92715,0.2297175,715.95,0.22622,0.4888125,8.43675
334.2165,1.0386062,11.68875,0.0627075,5288.55,0.46434,0.3607875,29.08875
341.5145,0.90734125,3.94695,0.1543575,4441.95,0.06614,0.1594125,27.98625
328.1495,1.0604312,3.56535,0.0662625,4123.35,0.79038,0.2589625,19.11375
330.6645,1.0710062,16.72065,0.2579925,2724.15,0.5023,0.4778125,6.95025
343.7675,1.0298087,14.61735,0.1082475,1465.35,0.31518,0.0161875,14.76525
325.6005,0.85655875,17.46045,0.0482025,607.05,0.31738,0.4141125,4.04325
336.5725,1.1330837,0.75285,0.1613625,1025.25,0.39506,0.3355625,23.75025
327.6525,1.0884888,5.12865,0.1631625,2636.85,0.61114,0.0082625,2.89425
327.4065,0.91042375,2.86605,0.1696125,2874.45,0.49522,0.4852125,9.08775
338.8055,1.1147463,7.52085,0.1860225,3553.35,0.17766,0.0398625,25.91025
334.4555,1.1081313,1.13535,0.0114825,3128.85,0.30654,0.1048625,12.68925
334.1265,1.0573938,14.74515,0.1932225,1524.45,0.77966,0.0589125,10.99275
344.8215,0.93881875,6.38145,0.0339075,5409.15,0.20398,0.3371875,27.84675
337.5535,0.93326125,17.54415,0.1754025,4942.95,0.7495,0.2345875,4.24425
328.9715,0.88331125,5.67135,0.0786225,4915.65,0.32214,0.3472625,2.88525
327.4945,1.1294388,14.97825,0.0036525,2701.95,0.02522,0.0029125,29.72475
337.2765,0.85307125,3.79485,0.1206825,1668.45,0.00738,0.3621125,29.32725
337.3785,0.91796125,8.97075,0.1631475,1323.15,0.71602,0.3857375,2.82825
340.6215,0.88056625,5.26275,0.1984875,2638.65,0.59626,0.1322125,7.13325
337.5265,1.0229013,13.92525,0.0869775,3072.75,0.14226,0.4370875,1.55025
325.2845,0.92187625,3.14595,0.1286475,4345.05,0.15818,0.3054375,21.61125
331.6755,0.96890125,16.36335,0.0573525,2060.25,0.34794,0.1936875,4.15725
344.7845,0.94730125,15.10695,0.2600325,3232.95,0.17966,0.3258125,14.50725
325.0995,0.94111375,7.39665,0.1098675,5749.05,0.72182,0.0951375,12.30375
329.5255,1.2806388,2.52135,0.1586025,1059.45,0.14186,0.3588125,21.08175
341.3325,1.2081663,6.17085,0.2220375,2752.65,0.18946,0.0526625,25.67475
337.0365,1.2981438,6.10515,0.1544625,991.05,0.35266,0.3024125,10.93875
336.6405,0.87455875,5.57415,0.1545975,3497.25,0.3263,0.1606125,3.50325
337.4415,0.87590875,2.50605,0.0650925,5590.95,0.53854,0.2540375,5.30775
328.7365,0.98204125,0.60165,0.0213375,827.85,0.56058,0.3402375,23.62125
334.9815,1.0386287,12.96945,0.0868575,5661.45,0.44094,0.0432875,6.46725
340.6115,1.0565163,5.03775,0.2830575,1282.05,0.51182,0.0734125,29.10825
336.5015,0.87426625,6.26445,0.1238475,5464.95,0.06178,0.2723125,8.59725
332.2035,1.0409013,2.23965,0.1229175,4141.05,0.35958,0.1956625,17.79375
329.2815,0.91690375,3.42225,0.2550075,1944.75,0.79906,0.0525875,11.91675
333.8285,1.0026512,3.27285,0.2298225,18.75,0.7799,0.2478125,17.66175
325.5615,0.91044625,0.21915,0.2793825,5910.45,0.35278,0.1287875,23.09175
328.8335,1.0908738,1.88505,0.1910025,2463.15,0.61038,0.1126625,17.36325
343.0905,0.89300875,2.19735,0.2098425,5366.25,0.55586,0.0609625,6.22725
342.7335,1.1596113,17.95545,0.0471975,559.35,0.53438,0.0741375,19.44075
340.0475,1.0437588,3.28725,0.1823625,668.25,0.45278,0.1283375,13.65075
331.7265,1.0125062,14.33205,0.1601175,285.45,0.52142,0.4877875,17.61675
338.8295,1.1374038,10.57995,0.2644725,4258.95,0.63154,0.1704625,16.42575
342.1935,1.0991088,11.38365,0.1168575,1589.25,0.60914,0.1670875,11.31825
341.0375,0.92851375,12.29985,0.2339025,5116.65,0.3499,0.3936375,19.07325
337.3535,0.85806625,13.90005,0.0272325,2108.85,0.68498,0.4081625,12.28875
344.9895,1.1954312,9.20475,0.2869575,3011.55,0.36574,0.2469125,1.20375
339.3805,0.99927625,11.99205,0.1059075,898.35,0.54338,0.4577125,4.62225
339.2845,1.2349188,17.99055,0.2179575,2833.65,0.45382,0.3560375,22.47525
331.8365,1.2771063,13.84335,0.1249725,4606.65,0.48958,0.1970125,18.80475
332.4485,1.0231037,3.48255,0.0639975,3506.25,0.53594,0.4329875,19.82325
339.7975,0.88961125,15.55965,0.2961675,2151.75,0.4059,0.2584625,11.20575
325.4485,0.86591875,2.22255,0.1392225,5178.45,0.58838,0.0132375,25.35525
335.0235,1.1873537,5.16645,0.0665025,5140.35,0.63306,0.3647625,28.79775
343.8285,1.1723237,4.78395,0.2748225,829.65,0.70222,0.1220875,19.61925
325.8695,1.1330163,1.97955,0.1095375,2431.65,0.58302,0.0952375,22.05825
341.6315,1.1754288,4.64985,0.1174575,1575.45,0.02366,0.4419375,12.07125
325.2855,0.87730375,15.07185,0.2221875,1075.65,0.67878,0.3029875,15.17925
335.6575,1.0436463,14.17005,0.0150075,3775.95,0.27282,0.4128125,14.50125
335.0635,1.1207087,11.96145,0.0681225,2494.35,0.71682,0.0314875,4.91325
332.2975,1.2111813,3.21255,0.1340925,357.15,0.71698,0.2201375,15.96825
341.2085,0.95578375,16.00065,0.0955125,960.15,0.41822,0.3040625,28.03425
335.8525,1.1776112,2.51865,0.0129375,2172.15,0.04278,0.4303125,9.20325
343.6885,0.91805125,13.48155,0.2573025,5218.65,0.6355,0.0142875,6.57375
329.5705,0.91251625,12.97485,0.1260375,1612.95,0.27858,0.4809375,16.90575
342.8465,1.1710638,7.00335,0.2698875,1833.45,0.38458,0.3547875,3.66375
333.5105,1.0135862,1.97325,0.1110375,1521.15,0.58834,0.0710125,27.24375
341.0065,0.93501625,16.37235,0.1743525,1800.15,0.47666,0.4979375,10.34625
331.8435,1.0350738,12.64905,0.1911225,866.25,0.14086,0.4890875,11.55075
341.7585,1.2685112,1.93905,0.2786325,4700.85,0.21294,0.3630125,23.58225
336.9995,1.2866237,6.48765,0.2874825,5580.15,0.02438,0.4665125,20.07075
344.1375,1.2547862,10.49265,0.2760825,302.55,0.31002,0.3842875,7.76175
340.8925,1.2953988,13.95945,0.0281175,5512.05,0.64154,0.2576125,2.63625
329.3735,0.87755125,14.99445,0.1531125,172.05,0.22094,0.4329625,4.82325
339.5475,1.0240712,2.84895,0.2407125,706.65,0.08102,0.4986875,8.44725
328.7075,1.2793563,0.11115,0.0870225,3094.05,0.51754,0.0581375,23.10825
334.2435,1.2879288,3.29625,0.2453925,123.75,0.5959,0.4987125,28.32075
330.6695,1.1968713,16.39845,0.2838375,4667.55,0.52046,0.4215375,20.76975
343.4575,1.2063213,13.05315,0.0147825,2423.55,0.30114,0.1794625,21.96075
336.9385,0.96584125,4.74525,0.2718825,3591.15,0.4345,0.3141625,19.29375
336.7855,1.1637288,0.92025,0.1424025,2443.95,0.47494,0.4073375,0.62175
326.2475,0.85295875,9.18135,0.0122925,5055.75,0.56834,0.0639375,15.72225
339.1065,1.1608262,0.31545,0.0236325,3877.95,0.61626,0.3948625,13.50975
330.6015,1.0795337,16.32285,0.1444725,4426.95,0.48698,0.3883125,7.57875
338.4785,1.0915263,14.17725,0.1221525,1011.45,0.6811,0.3804875,4.19925
344.4795,0.87352375,16.26165,0.0129075,5839.95,0.1343,0.3260625,24.51225
328.6805,0.97490875,0.65385,0.0348375,1167.75,0.34642,0.1843375,18.90675
331.8275,0.98325625,14.01345,0.0208575,715.35,0.08418,0.0483625,6.12375
337.6975,0.94345375,7.80435,0.0360075,3082.65,0.55042,0.1222125,18.96675
335.4045,0.94169875,5.36355,0.2072175,1739.85,0.48446,0.3573375,19.59825
333.0425,0.97004875,7.36965,0.0625725,1023.45,0.56278,0.4092875,9.33975
331.7325,1.1698712,9.27855,0.0215475,365.25,0.67118,0.1169625,16.76775
337.3355,0.99216625,5.47425,0.2782575,4948.35,0.69562,0.4912375,23.63775
328.9375,0.96813625,3.99285,0.1787325,2988.75,0.34894,0.2602375,2.79675
331.4125,1.0884438,6.56325,0.2647425,4288.35,0.5675,0.0651625,2.07975
341.7735,1.1558537,10.39995,0.1844175,3347.25,0.0159,0.0897125,13.16325
334.6255,0.91438375,8.54595,0.1819575,2221.95,0.70194,0.4898875,14.36175
339.5905,1.1169738,2.24145,0.2886825,2673.75,0.00486,0.2342125,11.38725
343.4515,1.0769913,2.53305,0.0426825,4869.45,0.18954,0.2832875,6.49125
334.3955,1.0772613,0.19575,0.2056725,1896.75,0.31554,0.4029875,9.53925
326.2205,0.85556875,7.83315,0.1937175,4774.65,0.18338,0.1753875,27.04125
340.7055,1.1340512,11.05605,0.1137375,1723.95,0.51186,0.4169375,6.09825
334.5865,1.0901988,4.05675,0.1404825,271.35,0.28966,0.4822875,2.33625
344.5765,0.94025875,8.07975,0.0050325,482.25,0.15082,0.4602125,25.32825
327.4495,1.1516462,17.35875,0.0477375,2733.75,0.39786,0.1329125,12.27075
338.7795,1.1875338,2.72385,0.2008575,2986.65,0.53002,0.1873875,21.56625
329.5155,1.2144438,2.35125,0.2990475,3979.95,0.2537,0.1459125,17.90175
326.9795,1.0953287,12.69945,0.2274975,1706.25,0.05946,0.0458375,4.22025
329.0515,0.94129375,13.68495,0.1253175,5693.25,0.3427,0.4139375,8.80575
337.0445,1.2819662,8.01225,0.0447525,3490.05,0.25374,0.4345625,19.07175
330.5825,1.1824037,17.09235,0.0394425,1549.35,0.59242,0.4745875,9.41625
334.8955,1.1750012,6.79455,0.2579625,905.55,0.1915,0.1930875,3.84075
326.3055,1.1219013,2.76435,0.0060675,792.75,0.40922,0.1047875,9.18975
334.5745,1.1859138,14.83065,0.2967525,3885.15,0.63162,0.3111875,27.43275
343.8445,0.90929875,14.27985,0.0752025,856.05,0.1059,0.3037625,8.04825
342.5725,0.95400625,12.85065,0.0014775,1902.75,0.6103,0.2166875,6.81975
331.1625,1.0750788,4.33935,0.1565625,5180.55,0.7763,0.3688875,22.10025
327.5305,0.90594625,10.59885,0.1509525,642.75,0.6303,0.2126125,24.62775
333.7115,1.2156138,15.55605,0.2857725,1942.35,0.48706,0.2186875,23.54325
336.1845,1.0779138,11.99835,0.1635975,4435.35,0.69486,0.1439875,10.05225
337.1325,1.0778013,4.64895,0.0493425,5918.55,0.30514,0.1885375,14.88525
334.1515,1.1095488,16.20135,0.0153375,1088.85,0.3533,0.2212375,0.86025
342.3205,1.2684663,3.14145,0.0600675,3655.35,0.06058,0.0764375,27.75525
326.9025,1.0705563,16.94655,0.2339925,4300.95,0.68838,0.1297375,14.16375
325.7465,1.1079513,11.59155,0.0932625,748.95,0.4465,0.1707125,14.02875
326.7155,0.91283125,15.05925,0.1398375,34.95,0.04062,0.0934875,17.08425
329.1955,0.97997125,14.74425,0.0330825,67.05,0.6455,0.0864625,15.59625
325.6225,1.2735513,2.51775,0.0442575,1650.45,0.47294,0.2906125,18.35175
341.5575,1.1152412,5.96385,0.0778725,683.25,0.73782,0.2978625,7.15275
335.6065,1.0970163,9.91485,0.0386625,3497.55,0.61962,0.0470375,4.85625
343.2065,0.94473625,10.22625,0.2469225,2048.55,0.23518,0.3404125,29.70075
344.6525,1.2921137,1.12995,0.1086675,4039.65,0.11358,0.3997625,15.03075
343.1015,0.94482625,14.40495,0.2023275,338.85,0.29402,0.4355375,23.98725
331.7825,1.1056563,5.27085,0.1103475,3519.75,0.7129,0.2301625,21.87225
337.0915,1.0498337,11.07405,0.2046075,654.75,0.31238,0.0998125,25.42725
341.8165,1.2503537,3.85245,0.0265725,529.65,0.63282,0.3142125,7.87125
341.3545,0.89593375,12.68775,0.0211425,1920.15,0.72434,0.1988625,9.00375
343.6335,1.0860137,13.91895,0.2500125,4966.35,0.50438,0.0454625,23.17125
343.2795,1.2970637,8.31285,0.0462675,1254.75,0.24398,0.2409375,27.36075
337.1635,1.2229938,5.78565,0.1066275,3990.75,0.7311,0.4169125,3.67725
331.0765,0.86663875,13.63815,0.2905275,2431.35,0.0565,0.0781125,5.33775
343.1485,1.2692763,1.58265,0.1796475,628.95,0.70738,0.4550125,22.34175
344.4135,1.1230038,1.54305,0.1348125,4314.15,0.62774,0.2068375,15.79275
334.7715,0.95774125,3.87495,0.1199475,5.85,0.5003,0.4287375,16.49625
330.4025,1.2404987,7.14915,0.2296425,321.75,0.64686,0.0114375,6.91425
344.9275,1.1657312,13.80645,0.2341725,4066.35,0.34618,0.0680125,4.30425
327.9095,0.99893875,15.05025,0.1040625,2899.95,0.61994,0.4317125,26.51775
340.4625,1.1119788,4.87485,0.0019425,3324.75,0.35898,0.1518625,26.67975
341.8375,0.87667375,4.31325,0.1015425,1037.55,0.20798,0.1652625,0.45825
329.3085,1.2895938,4.70025,0.0100725,4552.35,0.75442,0.3386875,3.18075
331.8565,0.93332875,15.76215,0.0891075,2967.45,0.51938,0.3330625,25.77975
341.9435,1.1086712,1.57185,0.1524825,3855.75,0.45138,0.3669375,19.74075
326.4805,1.1967138,15.10155,0.1320375,3284.85,0.32078,0.3437375,21.34425
332.5575,0.98901625,16.22025,0.2000475,4520.25,0.02698,0.1023625,18.04575
326.1475,0.92777125,7.79175,0.2502975,5477.85,0.72346,0.0413125,14.25525
339.1895,1.1756988,11.47725,0.2069475,2767.65,0.09434,0.3061875,22.88175
337.5905,1.2083687,12.73275,0.2127375,3812.85,0.54222,0.3649125,21.51225
326.7145,1.0203813,16.36425,0.1017225,920.25,0.09438,0.2430125,18.25875
329.0555,1.1792988,12.26205,0.2815725,3621.75,0.71954,0.2300625,8.00325
343.0895,0.99218875,1.72215,0.1652325,5921.25,0.14074,0.4062125,5.94525
331.1675,1.2997862,17.99595,0.0848625,5101.35,0.36718,0.4863875,1.97475
343.7075,0.89696875,10.64565,0.0429075,3221.55,0.70186,0.0401875,13.71525
327.8475,1.2366287,9.57195,0.1002975,2923.35,0.01302,0.4866625,7.31475
330.6225,0.95553625,8.67555,0.1629075,3633.15,0.70542,0.3108375,23.49825
333.2205,0.90484375,17.99865,0.1589475,5410.35,0.33018,0.0878625,8.97075
337.1565,0.93256375,15.64965,0.0390675,436.05,0.61122,0.2470625,18.66525
327.2055,0.95738125,9.25785,0.1327725,517.95,0.49474,0.2850625,20.41125
327.7485,1.2330513,15.38955,0.0935475,2008.65,0.75326,0.4229375,27.41175
331.2285,1.0446587,2.99205,0.1229025,5540.85,0.0339,0.4245375,3.79125
343.4335,0.86965375,16.24455,0.1295325,2611.65,0.69686,0.3866875,17.15775
327.1595,0.97040875,17.92665,0.2618325,12.15,0.11958,0.1681625,20.31975
342.3465,1.0444788,1.42425,0.2921025,5436.75,0.47022,0.0440125,23.12175
331.2975,0.88686625,16.68735,0.1073925,1790.55,0.13042,0.0807875,8.08875
332.4035,0.95009125,12.57885,0.0553875,5360.85,0.7891,0.4276125,28.06875
341.8745,0.94601875,3.08385,0.0506775,1684.05,0.1409,0.0215875,18.31575
340.9285,1.0613538,10.04805,0.1131675,3970.65,0.67954,0.1302625,0.67875
335.2725,0.97108375,2.97495,0.0699525,5226.15,0.21714,0.0573125,25.46925
329.4115,1.1896937,15.25635,0.1797075,2143.05,0.0463,0.2700625,29.86275
331.8495,1.1466738,16.36065,0.1337175,2511.45,0.60902,0.2382375,24.78375
326.3475,0.95315125,15.19065,0.1987275,3217.35,0.2811,0.3124625,27.62925
342.8075,1.0642563,17.95995,0.1702275,751.05,0.58346,0.1639125,13.99875
341.5645,0.90470875,1.91925,0.2030925,766.35,0.55522,0.1774125,28.63875
334.0625,0.97236625,6.81975,0.0605775,2674.65,0.6071,0.1261625,19.33275
336.8465,0.98282875,14.64615,0.1566225,1167.15,0.55722,0.1558125,10.46025
326.2525,1.1573388,13.54545,0.2429025,1202.55,0.53998,0.3758625,6.50325
331.8545,0.93967375,14.20515,0.1107225,2262.45,0.52298,0.3981125,6.97575
328.8575,1.0345338,3.71655,0.0184425,5949.15,0.20034,0.1737625,6.72375
325.0305,1.1019212,8.28135,0.0358725,254.55,0.17082,0.2515625,6.51825
326.7285,1.1473937,7.91955,0.0716625,2981.55,0.2799,0.3305125,10.43925
328.7745,1.1686563,2.83815,0.0535875,1999.95,0.26762,0.3743125,28.99725
342.0465,1.2902913,0.09765,0.0316875,755.25,0.66282,0.4926875,22.07175
332.3795,0.99592375,4.64355,0.1506525,2000.85,0.73518,0.3482375,6.38925
325.7665,0.93312625,10.76715,0.0395925,3845.85,0.70422,0.0051625,14.31375
339.2965,1.2063888,17.03295,0.0941175,4246.65,0.03966,0.3657625,12.87675
339.8995,0.88214125,4.23225,0.1998225,1655.25,0.4663,0.0057625,21.79125
343.9045,1.2313863,11.81835,0.2079225,1645.35,0.2581,0.1429875,21.44925
341.4005,1.0519713,8.89425,0.1319025,2194.35,0.08678,0.2786125,17.01825
325.2055,0.93265375,17.58735,0.0793275,1066.35,0.23686,0.4231375,27.05775
338.5885,0.94493875,8.58195,0.0095625,4157.85,0.06346,0.1319375,1.54575
326.6395,1.1846087,5.84955,0.2772075,2941.05,0.57634,0.4738625,5.89875
329.6745,1.1214963,0.09045,0.0667125,47.25,0.10418,0.1134625,1.19475
334.6195,1.0605662,12.18465,0.2287425,4087.95,0.10878,0.4519875,20.35875
328.6615,1.2747438,17.32635,0.1042575,4885.65,0.47622,0.1664625,22.41975
326.7935,1.0186712,1.59885,0.2864625,1293.45,0.15066,0.3015375,18.02775
327.6535,1.0836512,3.75525,0.1849725,5600.85,0.73182,0.3895625,25.58925
339.0925,1.0276713,15.22935,0.1128375,4956.75,0.28098,0.0562125,4.21425
342.4505,1.1640438,5.98635,0.0056325,174.45,0.13554,0.1509625,21.91125
334.1505,1.1284713,15.66225,0.2918025,3103.35,0.36514,0.3294125,1.36575
327.2555,1.0851587,14.13225,0.2274525,2285.25,0.3139,0.2969125,21.80775
326.9065,1.2091338,7.26165,0.0656025,2761.65,0.6097,0.2726375,7.34475
336.9895,1.0483487,10.09395,0.0098025,1497.15,0.68806,0.1022625,3.73875
325.2885,1.1619062,16.67205,0.0901575,3317.55,0.68382,0.0770625,6.13575
