alt,alpha,mach,rpm,cp,ct,
113.93478,15.906913,0.050354348,1243.4348,0.37222609,0.22429348,
237.45652,5.6453478,0.25294565,942.3913,0.54321739,0.23722826,
2880.587,12.602739,0.20443696,3659.8696,0.57194783,0.13607609,
587.67391,9.9340435,0.099854348,57,0.62551304,0.37892391,
360.06522,3.6058696,0.049532609,4073.3478,0.57953043,0.31979348,
808.23913,12.102652,0.080197826,5918.4783,0.32822609,0.10601087,
2899.6304,14.752565,0.23319783,2007.5217,0.75542609,0.45418478,
2529.4565,14.254826,0.2061587,3352.0435,0.26481739,0.15220652,
1002.9783,6.4655217,0.067402174,3119.3478,0.67928696,0.080271739,
2956.7609,6.1837826,0.20357609,5278.0435,0.72335652,0.019663043,
1905.1957,13.149,0.045945652,4613.8696,0.019530435,0.12961957,
337.23913,3.5346522,0.25989783,4589.6087,0.10238261,0.38401087,
1697.0217,0.57873913,0.18746739,2532.6522,0.1268,0.46798913,
312.06522,12.052565,0.18467609,1101.5217,0.70224348,0.14157609,
613.1087,9.239087,0.086002174,1016.2174,0.03546087,0.32016304,
2730.3261,8.775,0.28310217,2357.3478,0.49657391,0.1433587,
2369.5435,14.995174,0.21945,169.69565,0.57,0.46846739,
2347.1087,10.207174,0.083276087,3640.3043,0.23744348,0.43703261,
1890.3261,14.511522,0.081984783,5733.7826,0.38050435,0.45033696,
2514.3261,0.2336087,0.032119565,917.08696,0.61424348,0.37481522,
81.065217,11.925783,0.25520217,99,0.4401913,0.000445652,
257.41304,8.8376087,0.1704587,3539.3478,0.72533913,0.072054348,
2645.6739,3.9580435,0.24642391,3135.2609,0.30081739,0.29772826,
2683.1087,8.6842174,0.12574565,5246.7391,0.14471304,0.044967391,
899.54348,15.828652,0.036554348,137.6087,0.079356522,0.29105435,
2048.9348,7.914913,0.000763043,4744.3043,0.059286957,0.37594565,
1149.4565,14.671957,0.20040652,266.73913,0.55490435,0.094184783,
802.63043,5.9043913,0.001754348,876.13043,0.59233043,0.41501087,
2845.5,11.053174,0.24720652,3267,0.57441739,0.29944565,
1892.0217,17.019,0.12600652,1891.9565,0.3196,0.44629348,
290.28261,2.8694348,0.020328261,5680.5652,0.2913913,0.062706522,
2204.413,17.140304,0.17403261,5000.7391,0.2636,0.22533696,
1383.1957,6.2675217,0.20108478,1992.913,0.62078261,0.057641304,
2227.2391,5.2180435,0.20771087,3785.6087,0.25726957,0.005380435,
1853.413,0.26413043,0.26990217,5687.8696,0.57455652,0.38670652,
1386.1957,5.5733478,0.21299348,327.78261,0.24763478,0.046641304,
2599.1087,6.9405652,0.2909413,488.73913,0.27789565,0.1766413,
238.1087,5.6375217,0.064480435,1863,0.46944348,0.22766304,
2349.0652,3.6066522,0.24489783,1890.1304,0.65125217,0.21659783,
2640.7174,10.853609,0.19924565,4551,0.011043478,0.47142391,
29.934783,13.121609,0.22589348,5122.8261,0.32506087,0.22431522,
168.71739,0.801,0.048880435,2645.087,0.46965217,0.079902174,
2478.0652,5.5584783,0.10713261,4274.7391,0.43612174,0.49596739,
2706.3261,5.7416087,0.10252826,677.34783,0.46770435,0.032728261,
860.67391,13.587261,0.29511522,3883.1739,0.2425913,0.26818478,
323.93478,12.792913,0.25183696,3858.913,0.56871304,0.3546413,
2654.0217,9.491087,0.25906304,2854.8261,0.49323478,0.18303261,
1182.8478,15.488217,0.083080435,4402.5652,0.21977391,0.41705435,
2118.0652,4.6232609,0.098706522,983.86957,0.035634783,0.33275,
1391.0217,10.356652,0.25118478,899.08696,0.58937391,0.45025,
775.76087,17.780478,0.22289348,4703.3478,0.096678261,0.48477174,
384.32609,10.28387,0.031754348,4517.8696,0.18829565,0.34859783,
2405.5435,11.362304,0.27877174,32.217391,0.17657391,0.054945652,
2297.2826,7.3256087,0.041667391,2729.8696,0.65834783,0.067423913,
2570.1522,4.7414348,0.007532609,4013.3478,0.57793043,0.4173587,
1637.8043,4.6843043,0.1991413,5381.3478,0.13667826,0.19753261,
2874.8478,2.1024783,0.17626304,4398.3913,0.72203478,0.15277174,
554.54348,10.910739,0.16419783,2378.4783,0.68874783,0.14972826,
927.06522,17.763261,0.16285435,5632.8261,0.29549565,0.44140217,
2814.8478,4.1967391,0.17819348,1265.3478,0.095356522,0.00648913,
522.45652,13.572391,0.27240652,2478.1304,0.66373913,0.36668478,
1509.7174,3.6293478,0.29842826,1258.8261,0.29758261,0.24120652,
2912.9348,13.64987,0.015893478,310.56522,0.060086957,0.4791413,
2846.0217,13.824391,0.011784783,4217.6087,0.5705913,0.37146739,
117.97826,17.245957,0.25721087,453.26087,0.47553043,0.46848913,
1029.4565,9.4456957,0.29193261,530.47826,0.00213913,0.48725,
1238.9348,5.106913,0.033606522,1513.1739,0.021895652,0.07998913,
1876.2391,8.0706522,0.065797826,1053,0.42255652,0.25068478,
2867.1522,15.910043,0.12831522,2713.6957,0.62638261,0.25351087,
439.5,16.342826,0.21573261,1326.913,0.5617913,0.19607609,
442.23913,10.017,0.14360217,590.47826,0.32488696,0.41566304,
2444.0217,17.098826,0.20763261,1886.4783,0.72092174,0.11392391,
1057.7609,12.130826,0.008602174,1471.4348,0.70314783,0.049228261,
576.71739,5.9920435,0.063071739,2716.0435,0.74033043,0.12211957,
1344.7174,4.2616957,0.005406522,4837.6957,0.19921739,0.16898913,
2537.1522,2.4663913,0.21591522,2894.7391,0.72304348,0.18161957,
276.97826,5.4536087,0.04631087,4664.4783,0.78728696,0.053597826,
933.32609,5.9059565,0.22529348,3519,0.045026087,0.4678587,
1393.1087,6.7605652,0.26130652,767.08696,0.41316522,0.20694565,
659.80435,13.441696,0.10361087,571.43478,0.27107826,0.28511957,
2053.8913,10.925609,0.068171739,2836.3043,0.46909565,0.3046413,
2373.0652,2.4335217,0.050523913,5098.5652,0.55827826,0.10761957,
249.45652,0.441,0.11870217,5893.1739,0.41591304,0.3391413,
1278.0652,1.830913,0.1236587,5927.3478,0.38850435,0.10651087,
849.71739,14.551435,0.15420652,5637,0.60996522,0.44188043,
1945.2391,11.543087,0.008393478,1380.3913,0.18613913,0.1086413,
656.67391,11.267609,0.004597826,4835.087,0.50074783,0.25107609,
1610.2826,6.4835217,0.032145652,3898.0435,0.095286957,0.032032609,
181.5,10.03187,0.045763043,1413.7826,0.49723478,0.48731522,
1617.1957,16.145609,0.12060652,5075.3478,0.035947826,0.20868478,
1298.0217,17.50813,0.038576087,2384.2174,0.61594783,0.1753587,
2934.3261,1.6657826,0.1958413,3948.3913,0.72318261,0.047706522,
2566.3696,9.6515217,0.29503696,4164.913,0.65949565,0.18870652,
789.32609,6.8998696,0.17241522,1923,0.46972174,0.47783696,
1500.8478,13.248391,0.17248043,2903.087,0.66895652,0.27044565,
560.54348,13.138043,0.13084565,2915.8696,0.72787826,0.3458587,
593.41304,6.7597826,0.21625435,5467.9565,0.50495652,0.26790217,
1148.6739,16.27787,0.25591957,2874.1304,0.17292174,0.28090217,
1762.5,4.3814348,0.14180217,3690.3913,0.61664348,0.03775,
991.5,16.151087,0.19580217,4694.4783,0.58871304,0.38183696,
620.41304,6.2393478,0.047563043,5745.5217,0.59928696,0.002684783,
494.67391,16.247348,0.23128043,954.3913,0.37281739,0.23279348,
2261.1522,7.7341304,0.15188478,1018.8261,0.44926957,0.19894565,
538.63043,5.8801304,0.29250652,5856.1304,0.19723478,0.33944565,
1752.7174,1.6446522,0.10248913,1048.5652,0.41424348,0.24318478,
2703.0652,12.897,0.26535,4545.7826,0.10645217,0.47770652,
1529.8043,9.948913,0.050432609,5209.6957,0.05786087,0.4851413,
1608.3261,5.3683043,0.039358696,59.869565,0.2172,0.41996739,
882.71739,14.041174,0.2207413,2817.7826,0.033026087,0.051554348,
1488.7174,11.431957,0.20773696,4719.5217,0.63073043,0.39029348,
589.63043,6.6744783,0.26486739,2091.2609,0.21966957,0.33831522,
1072.2391,0.034826087,0.13573696,3649.4348,0.44234783,0.11940217,
858.71739,5.6179565,0.1641587,5162.2174,0.026452174,0.016576087,
1431.3261,16.400739,0.03941087,2791.4348,0.18558261,0.32816304,
2243.1522,14.658652,0.07511087,2020.3043,0.53956522,0.33588043,
2939.8043,0.94969565,0.10868478,3105.7826,0.2641913,0.17670652,
2283.587,13.647522,0.23999348,3118.3043,0.7358087,0.32377174,
2775.4565,13.816565,0.13225435,931.69565,0.19208696,0.37107609,
254.02174,6.4999565,0.27061957,4690.5652,0.054104348,0.49829348,
1133.9348,16.692652,0.18801522,225.78261,0.55104348,0.30053261,
307.36957,5.6539565,0.12342391,957.26087,0.41994783,0.14011957,
2492.9348,10.674391,0.097023913,4051.6957,0.42933913,0.34205435,
1934.1522,9.1999565,0.17215435,4778.7391,0.73233043,0.44172826,
613.23913,11.47187,0.22736739,5921.6087,0.15462609,0.16666304,
966.32609,10.592217,0.030671739,5976.3913,0.16057391,0.3396413,
438.84783,12.706043,0.28092391,1793.3478,0.19205217,0.065032609,
2226.1957,11.81387,0.25029783,2457.7826,0.79302609,0.37877174,
2464.5,13.495696,0.1889413,5311.1739,0.47048696,0.35481522,
449.28261,12.439957,0.14931522,4935.2609,0.77003478,0.45668478,
2187.1957,6.6212609,0.13128913,4502.2174,0.21723478,0.48970652,
1536.3261,12.234913,0.072332609,1557.7826,0.10467826,0.28455435,
730.36957,17.309348,0.17005435,452.47826,0.12968696,0.20838043,
1232.5435,17.384478,0.10005,2653.6957,0.63685217,0.072423913,
1867.2391,9.6405652,0.24658043,1896.913,0.086243478,0.21155435,
1500.4565,5.9928261,0.2192413,4638.913,0.52286957,0.1978587,
2492.2826,17.667783,0.048841304,3589.9565,0.38481739,0.40646739,
2968.1087,5.7799565,0.1799413,4108.0435,0.089617391,0.44990217,
2555.1522,14.621087,0.13032391,1146.3913,0.079982609,0.41394565,
1066.1087,4.9887391,0.099815217,776.73913,0.087669565,0.24088043,
2705.9348,5.9677826,0.20430652,3739.9565,0.73984348,0.49592391,
1551.8478,8.0299565,0.14431957,21.521739,0.14210435,0.040728261,
1118.6739,3.3225652,0.013702174,5038.5652,0.28906087,0.21518478,
2232.8478,12.096391,0.20085,3903,0.27243478,0.061445652,
539.67391,15.277696,0.20952391,3081,0.72888696,0.055076087,
2703.1957,0.99821739,0.043180435,3777.7826,0.28721739,0.42825,
2829.587,5.2477826,0.2057413,2891.087,0.19998261,0.31144565,
2709.7174,13.821261,0.23137174,2832.1304,0.27386087,0.13961957,
565.76087,11.976652,0.24431087,3084.3913,0.081965217,0.22275,
2238.0652,12.342913,0.11300217,3703.6957,0.77163478,0.28466304,
500.67391,13.120826,0.25608913,1042.0435,0.34109565,0.36527174,
2148.7174,17.056565,0.12407609,4270.8261,0.027843478,0.23848913,
2306.2826,10.721348,0.032367391,5639.6087,0.07546087,0.13692391,
2808.1957,5.4293478,0.19624565,1092.6522,0.65236522,0.43648913,
317.02174,15.851348,0.27566739,2358.913,0.33250435,0.19833696,
1663.8913,5.0145652,0.006541304,5205.5217,0.67772174,0.18548913,
1709.2826,8.4564783,0.045397826,1557,0.41330435,0.38855435,
668.67391,15.491348,0.1833587,5427.7826,0.29970435,0.34003261,
2701.6304,14.041957,0.21037174,5044.8261,0.001478261,0.10457609,
2327.0217,2.0985652,0.22427609,2534.2174,0.40318261,0.41518478,
2448.0652,4.2538696,0.1770587,4013.6087,0.31431304,0.36355435,
2094.3261,10.036565,0.19907609,5227.6957,0.10753043,0.46209783,
481.1087,13.005783,0.2330413,783.78261,0.33469565,0.13298913,
1069.6304,12.574565,0.087254348,1545,0.22728696,0.085836957,
879.19565,16.305261,0.087280435,2105.087,0.54234783,0.2743587,
2848.6304,15.399,0.001832609,1343.8696,0.71452174,0.21588043,
2549.6739,13.537957,0.025467391,1570.0435,0.51389565,0.30179348,
2888.5435,7.2622174,0.072319565,1134.913,0.32307826,0.31892391,
2318.9348,5.2352609,0.1107587,2100.1304,0.25695652,0.39231522,
1444.2391,7.7638696,0.033123913,5078.2174,0.44624348,0.32401087,
2684.9348,17.596565,0.15985435,1403.8696,0.077443478,0.094293478,
1306.2391,4.4933478,0.27281087,1167.2609,0.5092,0.046597826,
1941.587,6.2088261,0.25276304,725.86957,0.28405217,0.15905435,
1343.1522,8.0636087,0.007897826,2457,0.73532174,0.37751087,
1007.413,8.8305652,0.14291087,4884.1304,0.47702609,0.28255435,
2339.2826,11.106391,0.1568413,13.434783,0.4982087,0.24166304,
1240.6304,0.43865217,0.19831957,2640.1304,0.63643478,0.35390217,
176.15217,8.519087,0.11878043,885.26087,0.3273913,0.046663043,
1691.5435,16.55413,0.008771739,3830.7391,0.26001739,0.37979348,
2510.0217,7.4281304,0.13526739,4681.4348,0.57462609,0.43657609,
1518.587,17.451,0.029106522,1848.1304,0.19093913,0.31705435,
1728.4565,6.5860435,0.29883261,2497.6957,0.38492174,0.26807609,
2941.8913,1.7737826,0.08838913,608.21739,0.73452174,0.43540217,
2752.3696,7.8984783,0.10657174,5092.5652,0.17382609,0.12992391,
785.54348,13.021435,0.041354348,3682.5652,0.43921739,0.009228261,
403.1087,15.930391,0.12548478,190.82609,0.53897391,0.42718478,
704.67391,9.9363913,0.2574587,5887.4348,0.70794783,0.28190217,
2868.9783,7.5447391,0.11930217,3817.9565,0.79375652,0.11127174,
1272.9783,16.245783,0.29284565,2102.4783,0.27713043,0.36046739,
1479.9783,14.684478,0.18518478,4072.3043,0.60422609,0.01275,
1517.8043,1.1242174,0.12904565,686.73913,0.27194783,0.033467391,
989.41304,4.386913,0.18618913,675.78261,0.54742609,0.4343587,
383.93478,1.0545652,0.17763261,3540.3913,0.017895652,0.045163043,
465.71739,2.0007391,0.1260587,5567.087,0.27507826,0.034141304,
1206.4565,10.490478,0.1880413,5931.7826,0.62627826,0.34657609,
1130.8043,7.4523913,0.059823913,685.43478,0.6078087,0.2443587,
990.97826,5.232913,0.069071739,378.13043,0.358,0.20566304,
1948.5,4.757087,0.14353696,1229.087,0.32467826,0.1676413,
1872.0652,2.7371739,0.20816739,4725.2609,0.30154783,0.33438043,
1710.9783,11.104826,0.12388043,1111.6957,0.55163478,0.12568478,
1133.2826,5.3127391,0.11913261,4101.2609,0.60624348,0.17472826,
477.19565,6.1117826,0.09221087,181.69565,0.32582609,0.36329348,
1839.0652,14.89187,0.1973413,4011.2609,0.38853913,0.31746739,
2678.8043,17.812565,0.22620652,3655.6957,0.74923478,0.11246739,
211.23913,12.974478,0.048045652,3777.2609,0.2713913,0.2351413,
1461.7174,5.7384783,0.06431087,3593.8696,0.11055652,0.045380435,
285.71739,6.4553478,0.10718478,3259.1739,0.6638087,0.45727174,
1813.1087,14.172652,0.22516304,3765.5217,0.078556522,0.054597826,
1303.3696,8.7163043,0.26622391,1686.6522,0.4929913,0.3268587,
493.76087,10.53587,0.19828043,5380.3043,0.67034783,0.37705435,
2931.9783,4.3634348,0.21119348,3580.0435,0.33233043,0.35461957,
1993.1087,8.8063043,0.14147609,5470.0435,0.55542609,0.38218478,
55.891304,16.514217,0.026667391,2542.8261,0.71170435,0.15096739,
717.45652,1.931087,0.19122391,1814.2174,0.79953043,0.15942391,
2658.9783,13.730478,0.18445435,594.65217,0.08373913,0.4888587,
2983.5,4.6623913,0.029041304,1009.4348,0.27410435,0.23961957,
2571.7174,7.6746522,0.20160652,5778.3913,0.39306087,0.14188043,
1854.9783,15.111783,0.019806522,4944.1304,0.46871304,0.45151087,
1441.5,4.8752609,0.10125,171.52174,0.72794783,0.42879348,
67.108696,11.094652,0.08595,4411.6957,0.28791304,0.35394565,
491.93478,14.370652,0.04961087,5899.4348,0.19688696,0.076402174,
587.41304,12.141,0.19771957,5799.5217,0.7001913,0.065728261,
1255.3696,4.1396087,0.13560652,3449.8696,0.45761739,0.49044565,
821.80435,13.450304,0.054306522,1360.8261,0.58071304,0.38357609,
1336.5,11.459348,0.22642826,4815.5217,0.44088696,0.11672826,
360.58696,2.0383043,0.27561522,5767.6957,0.49205217,0.23598913,
888.32609,4.0558696,0.17262391,3822.6522,0.71772174,0.25805435,
79.891304,11.837348,0.1083587,667.17391,0.068921739,0.43720652,
2727.8478,5.5428261,0.16671522,2829.7826,0.7462087,0.20722826,
634.36957,8.8391739,0.018658696,5991,0.46801739,0.010336957,
378.84783,2.4108261,0.00555,4910.7391,0.77542609,0.14540217,
63.717391,2.1486522,0.2759413,5733,0.18189565,0.33783696,
1278.3261,13.203783,0.2306413,3754.3043,0.37045217,0.27172826,
2555.6739,12.427435,0.18418043,1416.913,0.4321913,0.061728261,
1907.413,14.180478,0.22119783,5270.4783,0.60721739,0.39177174,
1194.8478,7.4743043,0.27521087,373.17391,0.065826087,0.31909783,
1529.413,10.17587,0.1679413,3376.0435,0.1297913,0.4408587,
2520.3261,15.903783,0.005823913,4274.2174,0.47358261,0.10148913,
276.84783,2.1134348,0.13166739,2119.9565,0.33754783,0.41748913,
2461.3696,4.0378696,0.065497826,3935.6087,0.78137391,0.48242391,
2677.7609,16.785783,0.27821087,2142.6522,0.23605217,0.21709783,
1530.587,13.532478,0.20772391,3982.0435,0.48029565,0.15151087,
772.63043,13.98013,0.24047609,622.82609,0.041756522,0.33961957,
1165.7609,6.9663913,0.27508043,928.56522,0.44342609,0.26642391,
604.76087,6.9953478,0.10200652,3712.5652,0.48669565,0.065184783,
425.41304,7.2301304,0.007558696,2667.5217,0.26676522,0.30275,
518.02174,17.584826,0.018854348,2537.3478,0.47598261,0.34203261,
1881.3261,17.21387,0.22338913,340.82609,0.49890435,0.32161957,
2252.0217,7.8296087,0.29726739,3658.3043,0.7201913,0.28770652,
1346.1522,1.2361304,0.15050217,3319.9565,0.28394783,0.23505435,
266.02174,14.801087,0.29374565,604.30435,0.39253913,0.4333587,
576.06522,14.149957,0.13218913,2476.3043,0.36346087,0.15833696,
2334.8478,17.289783,0.27094565,174.91304,0.53173913,0.31355435,
413.28261,14.009087,0.13051957,4036.5652,0.1014087,0.49466304,
1830.8478,6.8372609,0.078763043,2736.913,0.47653913,0.45929348,
2603.9348,15.353609,0.011067391,483.26087,0.48652174,0.43542391,
299.02174,14.581957,0.19460217,231.78261,0.78349565,0.47081522,
559.5,10.208739,0.10665,2757.2609,0.24693913,0.094380435,
1753.6304,12.393,0.11745,4850.2174,0.47824348,0.4718587,
1105.2391,8.5096957,0.022428261,367.17391,0.26544348,0.2503587,
866.28261,15.486652,0.041328261,5925.2609,0.68342609,0.36396739,
2371.2391,13.185,0.24498913,522.91304,0.76554783,0.049423913,
2820.587,17.973783,0.25327174,5065.4348,0.28290435,0.25838043,
2427.1957,3.6082174,0.040441304,3862.5652,0.4129913,0.39205435,
542.67391,15.878739,0.28518913,2686.8261,0.089965217,0.13638043,
2435.1522,15.99613,0.27257609,823.17391,0.71431304,0.10683696,
52.630435,2.5078696,0.28627174,1148.7391,0.76165217,0.45633696,
1925.8043,5.7478696,0.13312826,2873.8696,0.40464348,0.050032609,
2916.0652,12.098739,0.072684783,4593.5217,0.66673043,0.019336957,
1499.413,9.4402174,0.21861522,504.13043,0.22457391,0.14905435,
315.19565,12.874304,0.2220587,4534.8261,0.091530435,0.15048913,
963.06522,1.3762174,0.17398043,2464.3043,0.40662609,0.3006413,
1505.413,3.0322174,0.13474565,2428.8261,0.008017391,0.27298913,
90.847826,7.673087,0.17488043,4631.087,0.40046957,0.29205435,
927.32609,4.0261304,0.026419565,5307,0.039878261,0.36601087,
1917.8478,16.353783,0.000802174,2430.3913,0.166,0.31079348,
1082.5435,3.6676957,0.043128261,4551.2609,0.010730435,0.13209783,
769.1087,1.8011739,0.032693478,4919.8696,0.73389565,0.49077174,
700.1087,4.5199565,0.18817174,3166.5652,0.2732,0.27057609,
1530.1957,0.093521739,0.030893478,3145.6957,0.37493913,0.42559783,
2959.8913,2.8318696,0.1758587,598.04348,0.21886957,0.017206522,
2893.7609,0.1256087,0.20002826,4761.5217,0.72537391,0.010836957,
1387.3696,17.821957,0.21508043,371.86957,0.65462609,0.37103261,
1088.0217,11.645609,0.20387609,878.21739,0.238,0.1358587,
841.23913,11.448391,0.25332391,1225.1739,0.1214087,0.29248913,
973.5,0.17256522,0.23366739,3207.7826,0.5574087,0.12598913,
63.065217,1.6000435,0.1901413,3607.4348,0.42081739,0.16881522,
2224.8913,16.857783,0.29340652,3234.913,0.092991304,0.48103261,
783.06522,15.705783,0.092797826,3016.8261,0.2305913,0.10216304,
2168.9348,4.2037826,0.19561957,4687.9565,0.074347826,0.28892391,
1680.7174,5.1843913,0.19558043,1942.0435,0.21626087,0.12859783,
2679.7174,15.940565,0.035158696,2980.3043,0.03066087,0.4336413,
1518.3261,17.896304,0.05561087,3252.913,0.10067826,0.26961957,
296.93478,10.503783,0.13182391,3433.9565,0.73890435,0.21220652,
1411.6304,4.1051739,0.12373696,1430.2174,0.54982609,0.18068478,
215.15217,4.7140435,0.20709783,3318.6522,0.20210435,0.037945652,
2173.5,7.9720435,0.062784783,1727.3478,0.77775652,0.44348913,
503.80435,13.275783,0.28581522,4675.6957,0.35347826,0.46396739,
2470.2391,2.8921304,0.068471739,3149.6087,0.26255652,0.041445652,
226.63043,7.493087,0.001976087,5763.5217,0.2646087,0.18183696,
1184.0217,17.967522,0.11036739,1761.2609,0.045373913,0.46783696,
1840.5,13.268739,0.18175435,1066.5652,0.50433043,0.29961957,
2730.7174,5.9278696,0.11193261,3811.6957,0.058556522,0.34596739,
1855.3696,4.4683043,0.10171957,2821.6957,0.5814087,0.17279348,
635.67391,13.509783,0.18397174,2083.6957,0.2777913,0.21679348,
2701.1087,8.3257826,0.048476087,3465.7826,0.39114783,0.15133696,
1011.9783,8.6145652,0.27931957,1215.7826,0.58867826,0.3878587,
746.15217,12.067435,0.15440217,1243.6957,0.16523478,0.014206522,
2090.0217,4.8416087,0.11893696,4571.6087,0.24808696,0.026858696,
2527.8913,3.0862174,0.10635,3489.2609,0.38982609,0.25792391,
2093.5435,2.0844783,0.27115435,1796.4783,0.68881739,0.42231522,
453.45652,9.0864783,0.16478478,5024.4783,0.56753043,0.40198913,
2970.3261,8.4525652,0.17666739,5884.5652,0.68641739,0.07275,
2055.0652,16.161261,0.28786304,4085.3478,0.754,0.17955435,
88.108696,7.3905652,0.26953696,1688.7391,0.12262609,0.097880435,
1651.6304,11.011696,0.18290217,2292.913,0.15156522,0.2688587,
2104.2391,2.1416087,0.22590652,4701.2609,0.005721739,0.01601087,
1701.4565,10.682217,0.066945652,1106.4783,0.67013913,0.013380435,
2391.3261,2.6526522,0.25521522,5840.4783,0.54582609,0.44538043,
555.06522,1.5836087,0.041536957,2535,0.10930435,0.31640217,
1950.9783,0.96143478,0.26947174,2516.2174,0.15852174,0.38466304,
2062.6304,9.7031739,0.1658413,3256.5652,0.18652174,0.45438043,
220.36957,3.2834348,0.1152587,857.6087,0.45452174,0.12259783,
1112.6739,14.290826,0.25825435,3421.6957,0.1316,0.48561957,
2563.7609,3.7733478,0.16354565,5275.1739,0.087982609,0.34631522,
126.45652,3.7068261,0.24461087,1971.5217,0.27069565,0.08175,
672.45652,16.162826,0.088219565,3225.5217,0.29893913,0.43001087,
398.67391,3.1566522,0.19457609,2374.3043,0.59556522,0.23351087,
2738.1522,15.640826,0.26639348,1693.1739,0.57667826,0.47479348,
2405.1522,13.675696,0.1682413,5641.9565,0.6492,0.04201087,
888.45652,5.5663043,0.22058478,450.65217,0.37852174,0.2828587,
423.97826,13.872913,0.24511957,124.82609,0.1350087,0.08198913,
2694.4565,7.1221304,0.29570217,5638.3043,0.30593043,0.1393587,
1945.7609,12.832043,0.20580652,3656.2174,0.11824348,0.069836957,
19.108696,14.895,0.21871957,688.04348,0.29824348,0.25448913,
2589.0652,0.21091304,0.28015435,3002.2174,0.19886957,0.13109783,
1562.413,4.7813478,0.050080435,606.3913,0.3918087,0.25427174,
1883.5435,13.329783,0.058154348,5934.3913,0.40544348,0.25420652,
1990.2391,12.709174,0.16867174,3309.7826,0.47511304,0.05501087,
1529.1522,10.863783,0.24495,1310.4783,0.12391304,0.33868478,
1817.0217,13.794652,0.29390217,5764.8261,0.42342609,0.17546739,
1170.1957,17.943261,0.27158478,3677.3478,0.6588,0.20403261,
126.84783,17.383696,0.058297826,428.47826,0.702,0.49877174,
2769.8478,1.0232609,0.18217174,409.69565,0.37083478,0.20433696,
2825.413,9.0363913,0.13431522,4086.1304,0.56224348,0.065423913,
144.06522,14.469261,0.060697826,323.6087,0.5769913,0.018641304,
628.1087,3.2458696,0.1167587,375.78261,0.63768696,0.083641304,
902.67391,16.147957,0.13654565,4913.087,0.61605217,0.012923913,
2112.587,5.1703043,0.26022391,4253.3478,0.006417391,0.13131522,
626.93478,8.6826522,0.071315217,4298.4783,0.69622609,0.11648913,
457.63043,8.5605652,0.1986587,1001.6087,0.63295652,0.19298913,
1510.7609,2.9257826,0.25907609,1362.1304,0.21907826,0.10892391,
1169.9348,2.6002174,0.22799348,5017.9565,0.74718261,0.38433696,
2403.0652,14.378478,0.050915217,3466.8261,0.1753913,0.39607609,
53.413043,11.761435,0.27603261,1303.4348,0.74836522,0.39381522,
632.02174,0.58265217,0.2840413,4573.6957,0.61309565,0.33057609,
1358.9348,1.8856957,0.23481522,1240.3043,0.53406957,0.12853261,
1847.8043,16.986913,0.11670652,5534.4783,0.47486957,0.37001087,
2638.7609,13.398652,0.050745652,1974.913,0.782,0.28248913,
1001.1522,11.388913,0.096619565,5167.6957,0.638,0.12222826,
1908.7174,10.241609,0.20776304,3031.6957,0.21963478,0.092076087,
1800.7174,16.422652,0.11641957,1079.3478,0.77469565,0.4053587,
2761.1087,8.2827391,0.12586304,1083,0.43626087,0.48929348,
1050.1957,16.468043,0.20071957,1398.1304,0.024017391,0.10859783,
1357.7609,11.363087,0.076936957,4247.087,0.60495652,0.22377174,
2367.3261,2.9445652,0.17073261,5679.5217,0.3596,0.1771413,
2957.5435,6.6877826,0.28602391,5426.4783,0.018973913,0.20940217,
2927.8043,0.95517391,0.015306522,396.65217,0.24683478,0.45109783,
1332.4565,5.6656957,0.22261957,5068.0435,0.41473043,0.30559783,
2626.3696,15.207261,0.10628478,3961.1739,0.56606957,0.050228261,
874.63043,10.99213,0.14443696,2347.1739,0.28064348,0.20620652,
95.282609,9.4566522,0.21849783,3255,0.20151304,0.10701087,
2890.8913,1.4466522,0.030319565,1354.8261,0.34335652,0.37111957,
958.63043,7.1377826,0.21300652,1992.3913,0.76589565,0.020097826,
1455.8478,10.402043,0.25338913,529.95652,0.1190087,0.15001087,
2952.1957,0.49108696,0.13856739,3977.6087,0.23970435,0.36157609,
1926.9783,6.7417826,0.14938043,3262.0435,0.16154783,0.48533696,
1462.1087,17.901,0.16711957,5964.6522,0.79048696,0.47527174,
2897.413,13.306304,0.067036957,3922.0435,0.32961739,0.34451087,
2807.1522,0.72352174,0.096306522,4157.087,0.36137391,0.36811957,
1430.2826,9.7900435,0.099241304,1642.8261,0.42944348,0.1381413,
2097.7174,0.94186957,0.27532826,5735.3478,0.35765217,0.31294565,
2160.0652,6.5140435,0.25530652,2529,0.60787826,0.28875,
2296.6304,4.4542174,0.15391957,1464.1304,0.66631304,0.33792391,
1598.0217,9.6828261,0.02805,1443.5217,0.23038261,0.43970652,
2774.0217,5.5741304,0.080836957,4041.7826,0.58506087,0.4236413,
2570.413,4.3336957,0.12642391,1727.087,0.10773913,0.44211957,
864.58696,7.5877826,0.1065587,4535.8696,0.49347826,0.45529348,
1319.8043,1.1602174,0.23995435,1314.3913,0.08986087,0.25251087,
986.93478,11.471087,0.03971087,5357.3478,0.29135652,0.000380435,
162.71739,1.7956957,0.03858913,3040.0435,0.5284,0.048054348,
2915.2826,2.0171739,0.15031957,5450.7391,0.7724,0.08698913,
677.15217,3.432913,0.051841304,1693.4348,0.089513043,0.10316304,
74.934783,7.4860435,0.098641304,1534.5652,0.36606957,0.41538043,
