# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,main_wing,0,XEBVTHZOWR,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.850000000000000089e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
2.030343465367775435e-01, 1.708890101915280096e-02, 9.790224836990932822e-01, 4.741818889863987085e-02
1.974045106128509974e-01, 1.710898007973284118e-02, 9.801728123093050860e-01, 3.469885078072088014e-02
1.935442352711120861e-01, 1.712240847844319694e-02, 9.809421247562049029e-01, 2.465727710471086326e-02
1.908247102352746971e-01, 1.713170326198402982e-02, 9.814746225486254971e-01, 1.715895360823613963e-02
-8.698048549763491566e-02, -1.738626208880068510e-02, -9.960582879697228442e-01, 1.686831637990941421e-02
-4.203835648458394136e-02, -1.743697846744185487e-02, -9.989638273561265436e-01, 2.417869976849477964e-02
2.731902247247482499e-02, -1.744589260326611865e-02, -9.994745178554698128e-01, 3.403759282042446987e-02
7.319043397749321056e-02, -1.740559879666857962e-02, -9.971660872215397653e-01, 4.653211532825488744e-02
1.071243641174152300e-01, -1.735197881428061223e-02, -9.940942004878955407e-01, 6.109552592105755436e-02
1.280143567767330626e-01, -1.730881353162148223e-02, -9.916212631005685285e-01, 7.616132816703775898e-02
1.308393703364263971e-01, -1.730237822799094230e-02, -9.912525848024927866e-01, 8.901473718353383746e-02
1.125783216653026275e-01, -1.734145894314162092e-02, -9.934915174739776811e-01, 9.652335947478435374e-02
6.644851803329063222e-02, -1.741383408592416318e-02, -9.976378866270103618e-01, 9.650992433120191005e-02
-5.418877265034311233e-03, -1.745215019715690846e-02, -9.998330151693742840e-01, 8.900973149121557682e-02
-5.540768321727167212e-02, -1.742559630160449638e-02, -9.983117435120294481e-01, 7.615795743867312395e-02
-1.005393825368057770e-01, -1.736397648024240459e-02, -9.947815463105009748e-01, 6.109576820507717221e-02
-1.525832615943458204e-01, -1.724804956692737798e-02, -9.881400978947105784e-01, 4.652059947844904009e-02
-2.239680904089700053e-01, -1.700905384235888024e-02, -9.744480420042657132e-01, 3.405178669083952503e-02
-3.650853328397708486e-01, -1.624773767161773533e-02, -9.308322677936278211e-01, 2.414493117243203188e-02
-7.668822665050341048e-01, -1.120074165570123480e-02, -6.416900596911753185e-01, 1.654513193518275527e-02
-9.284302082050612803e-01, 6.483688749375670496e-03, 3.714502796775203675e-01, 1.671612324690888510e-02
-5.618587222247978241e-01, 1.443721012057192638e-02, 8.271072138627808545e-01, 2.458085271611431047e-02
-3.915821698979142229e-01, 1.605871211788256064e-02, 9.200030010729074448e-01, 3.470300383472464667e-02
-2.876205360608739547e-01, 1.671494536554995677e-02, 9.575985786526012289e-01, 4.740396895764961011e-02
-2.045348305535147904e-01, 1.708345011578809788e-02, 9.787102016544970695e-01, 6.226400909339187967e-02
-1.304498424716180605e-01, 1.730327405387740991e-02, 9.913039066331507110e-01, 7.761073567137849460e-02
-5.240523146649617853e-02, 1.742842511674210990e-02, 9.984738062227235256e-01, 9.070870604035094487e-02
4.623096496751379070e-02, 1.743374592850913812e-02, 9.987786353247012361e-01, 9.834541926211468055e-02
1.213241500845001070e-01, 1.732348448093686683e-02, 9.924617612239337028e-01, 9.836757362930169390e-02
1.687064527302273853e-01, 1.720224956836045871e-02, 9.855162177341229013e-01, 9.071932111808053700e-02
1.950381479085713243e-01, 1.711724443851204980e-02, 9.806462771066979389e-01, 7.762140506115362826e-02
2.042522847136813702e-01, 1.708447973843353965e-02, 9.787691886963485466e-01, 6.226778638731131355e-02
2.030343465367775435e-01, 1.708890101915244014e-02, 9.790224836990932822e-01, 4.741818889863989167e-02
1.974045106128472504e-01, 1.710898007973248383e-02, 9.801728123093057521e-01, 3.469885078072088014e-02
1.935442352711120861e-01, 1.712240847844319694e-02, 9.809421247562049029e-01, 2.465727710471088061e-02
1.908247102352746971e-01, 1.713170326198402982e-02, 9.814746225486254971e-01, 1.715895360823614310e-02
-8.699293712877383122e-02, -4.004941208919049304e-03, -9.962008780038402733e-01, 1.438970114453256427e-02
-4.204230001862762495e-02, -1.079261182216412381e-02, -9.990575381524329224e-01, 2.062692109062169016e-02
2.731726714802929640e-02, -2.080436457104286457e-02, -9.994102987914215142e-01, 2.904216223857511436e-02
7.317481167286155053e-02, -2.701249166713328223e-02, -9.969532447565303546e-01, 3.970888638688772898e-02
1.070883042153413650e-01, -3.120912623252764320e-02, -9.937595712948301685e-01, 5.214321754784703722e-02
1.279617558365078178e-01, -3.348100280043504740e-02, -9.912138071550030682e-01, 6.500626287923319535e-02
1.307844683361316651e-01, -3.373681298229368880e-02, -9.908366415771235891e-01, 7.597774350069737281e-02
1.125359090158320058e-01, -3.246283735978298945e-02, -9.931172304277742224e-01, 8.238312816905848934e-02
6.642817712993467905e-02, -3.025215273245056985e-02, -9.973324944762635980e-01, 8.236584203025618112e-02
-5.417529801175885104e-03, -2.831406742988512582e-02, -9.995843956147120180e-01, 7.596047983704640183e-02
-5.539449428236194184e-02, -2.791986773654910048e-02, -9.980741109701097846e-01, 6.499214640524453301e-02
-1.005142426173287196e-01, -2.830892652497036047e-02, -9.945328007210564314e-01, 5.213890931584548583e-02
-1.525398313089118829e-01, -2.943656866343517461e-02, -9.878588402649295386e-01, 3.970188598351621911e-02
-2.238882428800046953e-01, -3.165439152259980765e-02, -9.741006386392722094e-01, 2.906276742024936632e-02
-3.648860985848113025e-01, -3.680818525479057080e-02, -9.303242942962439699e-01, 2.061129325663709627e-02
-7.659530743782471118e-01, -5.046763986883415903e-02, -6.409125565758414522e-01, 1.413315002904330306e-02
-9.276654008213720548e-01, -4.109523580198023995e-02, 3.711442923086690215e-01, 1.427367063160565885e-02
-5.618401875024717773e-01, -1.656486183903857490e-02, 8.270799290633529255e-01, 2.097265797745664559e-02
-3.916204233523582490e-01, -7.908485307931180375e-03, 9.200928756780230033e-01, 2.960512146688492469e-02
-2.876587315240993759e-01, -3.721525955602435990e-03, 9.577257459327842559e-01, 4.043889113334657448e-02
-2.045644850808521764e-01, -1.391919594008615224e-03, 9.788521001680743350e-01, 5.311489437049224382e-02
-1.304693630309983476e-01, -4.356878341288877919e-04, 9.914522456913377191e-01, 6.620625462990988030e-02
-5.241317298869550140e-02, -8.589702223836991534e-04, 9.986251155801230128e-01, 7.737940153325068016e-02
4.623771279397740491e-02, -3.476331178296918501e-03, 9.989244160781738380e-01, 8.389439655375467708e-02
1.213392242068842553e-01, -7.188108464380659271e-03, 9.925850712989671143e-01, 8.391511725336345262e-02
1.687218883315129980e-01, -1.062899288301821267e-02, 9.856063863978059558e-01, 7.739310326892268055e-02
1.950499600593832428e-01, -1.311126659474176441e-02, 9.807056682660270086e-01, 6.622125412220142282e-02
2.042616432652008263e-01, -1.415156944931923733e-02, 9.788140345196940650e-01, 5.312338392964620348e-02
2.030441095933964990e-01, -1.399588629773911887e-02, 9.790695607188314442e-01, 4.045444827174535934e-02
1.974161745477853724e-01, -1.321269722993958715e-02, 9.802307272570209840e-01, 2.960272114016185979e-02
1.935571390298689853e-01, -1.264396378868096887e-02, 9.810075250018637227e-01, 2.103576764474238830e-02
1.908384517154879667e-01, -1.222744132550013935e-02, 9.815452995279774218e-01, 1.463867369440437216e-02
-8.699293712877201323e-02, -4.004941208919901921e-03, -9.962008780038403843e-01, 1.325599430869897274e-02
-4.204230001863372423e-02, -1.079261182216323042e-02, -9.990575381524325893e-01, 1.900180871283417561e-02
2.731726714803408423e-02, -2.080436457104314907e-02, -9.994102987914212921e-01, 2.675404676442065532e-02
7.317481167286048194e-02, -2.701249166713352162e-02, -9.969532447565304656e-01, 3.658038250150551229e-02
1.070883042153395609e-01, -3.120912623252758422e-02, -9.937595712948303905e-01, 4.803506258461370804e-02
1.279617558365093444e-01, -3.348100280043477678e-02, -9.912138071550027352e-01, 5.988468016824036178e-02
1.307844683361318316e-01, -3.373681298229379288e-02, -9.908366415771234781e-01, 6.999176183834132647e-02
1.125359090158310760e-01, -3.246283735978332252e-02, -9.931172304277742224e-01, 7.589249194079229766e-02
6.642817712993528967e-02, -3.025215273245026107e-02, -9.973324944762637090e-01, 7.587656770753134494e-02
-5.417529801176633637e-03, -2.831406742988518480e-02, -9.995843956147120180e-01, 6.997585830950420194e-02
-5.539449428236094958e-02, -2.791986773654915946e-02, -9.980741109701098956e-01, 5.987167587461603158e-02
-1.005142426173280812e-01, -2.830892652497075251e-02, -9.945328007210565424e-01, 4.803109378093110837e-02
-1.525398313089118829e-01, -2.943656866343550421e-02, -9.878588402649295386e-01, 3.657393363183682189e-02
-2.238882428800045010e-01, -3.165439152260030031e-02, -9.741006386392722094e-01, 2.677302854647853336e-02
-3.648860985848183525e-01, -3.680818525479031406e-02, -9.303242942962413053e-01, 1.898741213320587901e-02
-7.659530743782339002e-01, -5.046763986883478353e-02, -6.409125565758572174e-01, 1.301965582656804121e-02
-9.276654008213709446e-01, -4.109523580198085058e-02, 3.711442923086716861e-01, 1.314910537448496161e-02
-5.618401875024766623e-01, -1.656486183903856102e-02, 8.270799290633497058e-01, 1.932030637711235760e-02
-3.916204233523528089e-01, -7.908485307931310479e-03, 9.200928756780253348e-01, 2.727265269317120933e-02
-2.876587315241016518e-01, -3.721525955602297646e-03, 9.577257459327834788e-01, 3.725287310205280950e-02
-2.045644850808509552e-01, -1.391919594008585084e-03, 9.788521001680744460e-01, 4.893018488781535058e-02
-1.304693630309970431e-01, -4.356878341286559895e-04, 9.914522456913379411e-01, 6.099012938206944956e-02
-5.241317298869806879e-02, -8.589702223841340269e-04, 9.986251155801229018e-01, 7.128298885658460038e-02
4.623771279397865391e-02, -3.476331178296988757e-03, 9.989244160781738380e-01, 7.728469355118233741e-02
1.213392242068834642e-01, -7.188108464381030502e-03, 9.925850712989672253e-01, 7.730378174998010776e-02
1.687218883315137197e-01, -1.062899288301843471e-02, 9.856063863978058448e-01, 7.129561108746074183e-02
1.950499600593838256e-01, -1.311126659474161869e-02, 9.807056682660267866e-01, 6.100394712452647528e-02
2.042616432651988001e-01, -1.415156944931937263e-02, 9.788140345196945091e-01, 4.893800558865539496e-02
2.030441095933962492e-01, -1.399588629773952132e-02, 9.790695607188315552e-01, 3.726720455591702591e-02
1.974161745477893970e-01, -1.321269722993990460e-02, 9.802307272570200958e-01, 2.727044147856296993e-02
1.935571390298649053e-01, -1.264396378868006335e-02, 9.810075250018646109e-01, 1.937844388684665034e-02
1.908384517154937954e-01, -1.222744132550036660e-02, 9.815452995279762005e-01, 1.348535130999946839e-02
-8.699293712875730278e-02, -4.004941208921203831e-03, -9.962008780038417166e-01, 1.212228747286523377e-02
-4.204230001863547977e-02, -1.079261182216341083e-02, -9.990575381524324783e-01, 1.737669633504699412e-02
2.731726714803024356e-02, -2.080436457104256967e-02, -9.994102987914214031e-01, 2.446593129026636976e-02
7.317481167286127297e-02, -2.701249166713323019e-02, -9.969532447565304656e-01, 3.345187861612364949e-02
1.070883042153410875e-01, -3.120912623252767443e-02, -9.937595712948301685e-01, 4.392690762138040661e-02
1.279617558365085950e-01, -3.348100280043504740e-02, -9.912138071550027352e-01, 5.476309745724815270e-02
1.307844683361308047e-01, -3.373681298229379982e-02, -9.908366415771235891e-01, 6.400578017598530789e-02
1.125359090158329078e-01, -3.246283735978293394e-02, -9.931172304277740004e-01, 6.940185571252663332e-02
6.642817712993438761e-02, -3.025215273245053169e-02, -9.973324944762637090e-01, 6.938729338480695286e-02
-5.417529801177494060e-03, -2.831406742988547276e-02, -9.995843956147121290e-01, 6.399123678196254328e-02
-5.539449428236001977e-02, -2.791986773654947171e-02, -9.980741109701098956e-01, 5.475120534398774524e-02
-1.005142426173293579e-01, -2.830892652497076639e-02, -9.945328007210563204e-01, 4.392327824601702235e-02
-1.525398313089116331e-01, -2.943656866343555278e-02, -9.878588402649296496e-01, 3.344598128015763283e-02
-2.238882428800048896e-01, -3.165439152260013378e-02, -9.741006386392720984e-01, 2.448328967270790163e-02
-3.648860985848111360e-01, -3.680818525479064018e-02, -9.303242942962440809e-01, 1.736353100977487685e-02
-7.659530743782511086e-01, -5.046763986883396474e-02, -6.409125565758364562e-01, 1.190616162409267528e-02
-9.276654008213761626e-01, -4.109523580198074649e-02, 3.711442923086586410e-01, 1.202454011736444825e-02
-5.618401875024735537e-01, -1.656486183903832163e-02, 8.270799290633515932e-01, 1.766795477676815287e-02
-3.916204233523535860e-01, -7.908485307930940983e-03, 9.200928756780251128e-01, 2.494018391945767091e-02
-2.876587315241024845e-01, -3.721525955602159735e-03, 9.577257459327832567e-01, 3.406685507075922492e-02
-2.045644850808516213e-01, -1.391919594009005104e-03, 9.788521001680744460e-01, 4.474547540513874877e-02
-1.304693630309984864e-01, -4.356878341288890929e-04, 9.914522456913378301e-01, 5.577400413422931719e-02
-5.241317298869550140e-02, -8.589702223836553517e-04, 9.986251155801231238e-01, 6.518657617991879816e-02
4.623771279397882739e-02, -3.476331178296572424e-03, 9.989244160781737270e-01, 7.067499054861055285e-02
1.213392242068841026e-01, -7.188108464380642791e-03, 9.925850712989671143e-01, 7.069244624659720699e-02
1.687218883315133588e-01, -1.062899288301783450e-02, 9.856063863978058448e-01, 6.519811890599910842e-02
1.950499600593826599e-01, -1.311126659474185115e-02, 9.807056682660271196e-01, 5.578664012685171508e-02
2.042616432652000491e-01, -1.415156944931933621e-02, 9.788140345196941761e-01, 4.475262724766479461e-02
2.030441095933963880e-01, -1.399588629773915877e-02, 9.790695607188315552e-01, 3.407996084008930310e-02
1.974161745477863994e-01, -1.321269722993975368e-02, 9.802307272570208729e-01, 2.493816181696398987e-02
1.935571390298598260e-01, -1.264396378867997141e-02, 9.810075250018656101e-01, 1.772112012895110320e-02
1.908384517154916304e-01, -1.222744132550110732e-02, 9.815452995279767556e-01, 1.233202892559465136e-02
-8.699293712877750884e-02, -4.004941208918981650e-03, -9.962008780038399403e-01, 1.098858063703127448e-02
-4.204230001862801352e-02, -1.079261182216410646e-02, -9.990575381524328114e-01, 1.575158395725967386e-02
2.731726714803096173e-02, -2.080436457104314907e-02, -9.994102987914214031e-01, 2.217781581611186215e-02
7.317481167285939947e-02, -2.701249166713299080e-02, -9.969532447565304656e-01, 3.032337473074152301e-02
1.070883042153397413e-01, -3.120912623252766402e-02, -9.937595712948303905e-01, 3.981875265814681375e-02
1.279617558365090668e-01, -3.348100280043515148e-02, -9.912138071550026241e-01, 4.964151474625565219e-02
1.307844683361324423e-01, -3.373681298229389697e-02, -9.908366415771234781e-01, 5.801979851362891460e-02
1.125359090158314923e-01, -3.246283735978308660e-02, -9.931172304277742224e-01, 6.291121948426030286e-02
6.642817712993330515e-02, -3.025215273245062883e-02, -9.973324944762638200e-01, 6.289801906208189464e-02
-5.417529801176575524e-03, -2.831406742988523684e-02, -9.995843956147121290e-01, 5.800661525442023236e-02
-5.539449428236117162e-02, -2.791986773654920456e-02, -9.980741109701097846e-01, 4.963073481335925075e-02
-1.005142426173286224e-01, -2.830892652497047843e-02, -9.945328007210563204e-01, 3.981546271110243673e-02
-1.525398313089115776e-01, -2.943656866343537237e-02, -9.878588402649296496e-01, 3.031802892847845071e-02
-2.238882428800040569e-01, -3.165439152259991173e-02, -9.741006386392723204e-01, 2.219355079893690214e-02
-3.648860985848161320e-01, -3.680818525479047365e-02, -9.303242942962421935e-01, 1.573964988634367693e-02
-7.659530743782368978e-01, -5.046763986883432557e-02, -6.409125565758536647e-01, 1.079266742161739435e-02
-9.276654008213782721e-01, -4.109523580198084364e-02, 3.711442923086538115e-01, 1.089997486024382560e-02
-5.618401875024746639e-01, -1.656486183903881776e-02, 8.270799290633509271e-01, 1.601560317642393080e-02
-3.916204233523509215e-01, -7.908485307931553340e-03, 9.200928756780262230e-01, 2.260771514574382024e-02
-2.876587315240988207e-01, -3.721525955602190093e-03, 9.577257459327843669e-01, 3.088083703946535585e-02
-2.045644850808528981e-01, -1.391919594008641028e-03, 9.788521001680741129e-01, 4.056076592246189716e-02
-1.304693630309969321e-01, -4.356878341287634339e-04, 9.914522456913379411e-01, 5.055787888638875460e-02
-5.241317298869875574e-02, -8.589702223841168965e-04, 9.986251155801229018e-01, 5.909016350325257960e-02
4.623771279397854983e-02, -3.476331178297027789e-03, 9.989244160781737270e-01, 6.406528754603807441e-02
1.213392242068848798e-01, -7.188108464380835345e-03, 9.925850712989670033e-01, 6.408111074321372336e-02
1.687218883315123874e-01, -1.062899288301815542e-02, 9.856063863978060668e-01, 5.910062672453744725e-02
1.950499600593863514e-01, -1.311126659474192747e-02, 9.807056682660263425e-01, 5.056933312917651080e-02
2.042616432651979119e-01, -1.415156944931949060e-02, 9.788140345196946202e-01, 4.056724890667409017e-02
2.030441095933948337e-01, -1.399588629773894539e-02, 9.790695607188317773e-01, 3.089271712426121946e-02
1.974161745477906460e-01, -1.321269722994006940e-02, 9.802307272570198737e-01, 2.260588215536491960e-02
1.935571390298605199e-01, -1.264396378867956201e-02, 9.810075250018653881e-01, 1.606379637105526462e-02
1.908384517154990134e-01, -1.222744132550135712e-02, 9.815452995279753123e-01, 1.117870654118971116e-02
-8.699293712876216000e-02, -4.004941208920932347e-03, -9.962008780038411615e-01, 9.854873801197771427e-03
-4.204230001863749205e-02, -1.079261182216262327e-02, -9.990575381524323673e-01, 1.412647157947227727e-02
2.731726714803749123e-02, -2.080436457104361397e-02, -9.994102987914211811e-01, 1.988970034195756964e-02
7.317481167285593002e-02, -2.701249166713292141e-02, -9.969532447565307987e-01, 2.719487084535970184e-02
1.070883042153389086e-01, -3.120912623252740381e-02, -9.937595712948305016e-01, 3.571059769491362335e-02
1.279617558365102881e-01, -3.348100280043492943e-02, -9.912138071550026241e-01, 4.451993203526313087e-02
1.307844683361328031e-01, -3.373681298229376513e-02, -9.908366415771233671e-01, 5.203381685127331235e-02
1.125359090158302433e-01, -3.246283735978315599e-02, -9.931172304277743335e-01, 5.642058325599458302e-02
6.642817712993423496e-02, -3.025215273245052128e-02, -9.973324944762637090e-01, 5.640874473935744704e-02
-5.417529801175478311e-03, -2.831406742988511541e-02, -9.995843956147120180e-01, 5.202199372687850432e-02
-5.539449428236201817e-02, -2.791986773654907619e-02, -9.980741109701097846e-01, 4.451026428273126279e-02
-1.005142426173277620e-01, -2.830892652497072823e-02, -9.945328007210565424e-01, 3.570764717618826745e-02
-1.525398313089122715e-01, -2.943656866343528911e-02, -9.878588402649294276e-01, 2.719007657679939349e-02
-2.238882428800019198e-01, -3.165439152260007133e-02, -9.741006386392728755e-01, 1.990381192516622877e-02
-3.648860985848177974e-01, -3.680818525479052222e-02, -9.303242942962414164e-01, 1.411576876291255681e-02
-7.659530743782383411e-01, -5.046763986883448516e-02, -6.409125565758519993e-01, 9.679173219142182816e-03
-9.276654008213757185e-01, -4.109523580198132936e-02, 3.711442923086597512e-01, 9.775409603123157848e-03
-5.618401875024688907e-01, -1.656486183903838755e-02, 8.270799290633549239e-01, 1.436325157607990302e-02
-3.916204233523555844e-01, -7.908485307931039862e-03, 9.200928756780241136e-01, 2.027524637203019509e-02
-2.876587315240995424e-01, -3.721525955602041340e-03, 9.577257459327841449e-01, 2.769481900817181985e-02
-2.045644850808526205e-01, -1.391919594008627368e-03, 9.788521001680741129e-01, 3.637605643978532310e-02
-1.304693630309993191e-01, -4.356878341287917316e-04, 9.914522456913376081e-01, 4.534175363854864305e-02
-5.241317298869570263e-02, -8.589702223836932988e-04, 9.986251155801231238e-01, 5.299375082658689534e-02
4.623771279397892453e-02, -3.476331178296991360e-03, 9.989244160781737270e-01, 5.745558454346612332e-02
1.213392242068838944e-01, -7.188108464381038308e-03, 9.925850712989672253e-01, 5.746977523983087810e-02
1.687218883315123041e-01, -1.062899288301828726e-02, 9.856063863978061779e-01, 5.300313454307595262e-02
1.950499600593864347e-01, -1.311126659474211656e-02, 9.807056682660263425e-01, 4.535202613150178530e-02
2.042616432652008263e-01, -1.415156944931941080e-02, 9.788140345196939540e-01, 3.638187056568360778e-02
2.030441095933888940e-01, -1.399588629773828447e-02, 9.790695607188329985e-01, 2.770547340843321216e-02
1.974161745477919228e-01, -1.321269722994057073e-02, 9.802307272570196517e-01, 2.027360249376611301e-02
1.935571390298574668e-01, -1.264396378867904160e-02, 9.810075250018661652e-01, 1.440647261315963421e-02
1.908384517154971538e-01, -1.222744132550141090e-02, 9.815452995279755344e-01, 1.002538415678488198e-02
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,11,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot
4.299999999999999822e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.272244358951454934e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 3.924764160697389280e-03, 2.991665377552672842e-03, -2.171495829037727379e-02, 0.000000000000000000e+00, 9.997642024929914717e-01, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
4.232269288030752641e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 8.714977756559719874e-03, 9.207973440863078188e-03, -1.311531786508804767e-02, 0.000000000000000000e+00, 9.999139905198334288e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
4.175922357866495460e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.361328967680375084e-02, 2.208327802099328829e-02, -4.806367154381682542e-03, 0.000000000000000000e+00, 9.999884493506798755e-01, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
4.099103673658100355e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.876203977254168112e-02, 4.365430955660568740e-02, -3.311946841882065437e-03, 0.000000000000000000e+00, 9.999945154890182986e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
3.998502081784239603e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 2.387128392496370641e-02, 7.553777213693205206e-02, -6.538978344405868386e-03, 0.000000000000000000e+00, 9.999786206525673737e-01, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
3.873215078948599732e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 2.833299162841639365e-02, 1.167386552227917401e-01, -1.268032890681641128e-02, 0.000000000000000000e+00, 9.999196013974398500e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
3.726514162270858854e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 3.136513375331671100e-02, 1.613724484820406868e-01, -2.116549458219772403e-02, 0.000000000000000000e+00, 9.997759858283709056e-01, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
3.566720828748702221e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 3.225789891899237538e-02, 1.991725128291882141e-01, -3.153213648767833055e-02, 0.000000000000000000e+00, 9.995027385497863293e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.406083141715263718e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 3.072671342976418876e-02, 2.174199118382302565e-01, -4.367921575689457520e-02, 0.000000000000000000e+00, 9.990456076230267435e-01, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
3.257720131024440136e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 2.720844549204778223e-02, 2.088974667159546883e-01, -5.794299060971463272e-02, 0.000000000000000000e+00, 9.983198935407440189e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.131198547731462334e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 2.233673684549226587e-02, 1.853060028447897634e-01, -7.341575063612856833e-02, 0.000000000000000000e+00, 9.973014226193271936e-01, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.030353746328945164e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.688928186216102564e-02, 1.541870910241770198e-01, -8.996627798652016839e-02, 0.000000000000000000e+00, 9.959448121383293051e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.954464270834185502e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.147870032903207209e-02, 1.199455538862314458e-01, -1.077166936594983054e-01, 0.000000000000000000e+00, 9.941816302402020078e-01, 1.000000000000000000e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
2.900182692022127640e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 6.531225944238929979e-03, 8.483001201977326267e-02, -1.278237989727553647e-01, 0.000000000000000000e+00, 9.917968927235921717e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.864290388670619691e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 2.371685415687422964e-03, 4.725290277706510611e-02, -1.543820165290185897e-01, 0.000000000000000000e+00, 9.880112311975172146e-01, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.850000000000000089e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
4.299999999999999822e+00, -6.041999999999999593e-01, 1.087546350229628978e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.272244358951454934e+00, -6.041999999999999593e-01, 1.087546350229628978e+00, 3.924764160697389280e-03, 2.991665377552672842e-03, -2.171495829037727379e-02, -3.711053491996396864e-14, 9.997642024929914717e-01, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
4.232269288030752641e+00, -6.041999999999999593e-01, 1.087546350229628978e+00, 8.714977756559719874e-03, 9.207973440863078188e-03, -1.311531786508804767e-02, 0.000000000000000000e+00, 9.999139905198334288e-01, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
